canonical_pair,site_a,archive_a,exposure_a,plate_a,scan_a,start_a_utc,end_a_utc,site_b,archive_b,exposure_b,plate_b,scan_b,start_b_utc,end_b_utc,physical_overlap_start_utc,physical_overlap_end_utc,physical_overlap_seconds,science_footprint_fraction_a,science_footprint_fraction_b,science_footprint_fraction_smaller,primary_comparison_count_ge50pct_common,any_partial_comparison_count,best_primary_comparison_endpoint,best_primary_comparison_exposure,best_primary_comparison_gap_minutes,best_primary_comparison_tier,best_any_comparison_gap_minutes,best_any_comparison_tier,plate_site_a,plate_observatory_a,plate_site_lat_a,plate_site_lon_a,plate_numexp_a,plate_telescope_a,plate_instrument_a,plate_site_b,plate_observatory_b,plate_site_lat_b,plate_site_lon_b,plate_numexp_b,plate_telescope_b,plate_instrument_b,recorded_site_names_distinct,site_separation_km,site_separation_band,strong_independence_ge10km,independence_ge50km,independence_ge100km,same_site_primary_control_count,best_same_site_control_endpoint,best_same_site_control_exposure,best_same_site_control_plate,best_same_site_control_gap_minutes,best_same_site_control_tier,raw_plate_site_lon_a_v093d,raw_plate_site_lat_a_v093d,raw_plate_site_lon_b_v093d,raw_plate_site_lat_b_v093d,corrected_site_lon_a,corrected_site_lat_a,corrected_site_lon_b,corrected_site_lat_b,site_coordinate_rule_a,site_coordinate_rule_b,corrected_site_separation_km,corrected_site_separation_band,corrected_strong_independence_ge10km,corrected_independence_ge50km,corrected_independence_ge100km
APPLAUSE:138843 | APPLAUSE:34506,Bamberg,208,138843,95713,120209,1963-12-23T20:32:00+00:00,1963-12-23T20:47:00+00:00,South Africa,202,34506,52252,40062,1963-12-23T20:06:00+00:00,1963-12-23T20:36:00+00:00,1963-12-23T20:32:00+00:00,1963-12-23T20:36:00+00:00,240.000,1.00000000,0.06230789,1.00000000,4,4,B,34505,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Boyden Observatory, Bloemfontein, South Africa",Harvard-Boyden St.,-29.0388,26.4047,1,"Metcalf 10"" (250/1240/167)",,True,5105.064989,GE100KM,True,True,True,4,B,34505,52251,1.000000,A_LE30MIN,49.8845,10.8881,26.4047,-29.0388,10.88810000,49.88450000,26.40470000,-29.03880000,SWAP,NORMAL,8908.911756,GE100KM,True,True,True
APPLAUSE:127192 | APPLAUSE:5728,Bamberg,208,127192,84473,109256,1934-04-07T21:24:00+00:00,1934-04-07T21:54:00+00:00,Hamburg,101,5728,4071,4775,1934-04-07T21:50:09+00:00,1934-04-07T23:49:50+00:00,1934-04-07T21:50:09+00:00,1934-04-07T21:54:00+00:00,231.000,0.02055047,1.00000000,1.00000000,10,10,A,127191,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,10,A,127191,84472,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:123395 | APPLAUSE:4256,Bamberg,208,123395,80689,105624,1931-12-17T03:22:00+00:00,1931-12-17T03:52:00+00:00,Hamburg,101,4256,3304,3909,1931-12-17T03:48:16+00:00,1931-12-17T04:03:14+00:00,1931-12-17T03:48:16+00:00,1931-12-17T03:52:00+00:00,224.000,0.01358449,0.50948040,0.50948040,4,4,A,123394,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,A,123394,80688,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:126100 | APPLAUSE:5053,Bamberg,208,126100,83394,108213,1933-08-27T21:00:00+00:00,1933-08-27T21:30:00+00:00,Hamburg,101,5053,3895,4615,1933-08-27T21:26:35+00:00,1933-08-27T21:29:35+00:00,1933-08-27T21:26:35+00:00,1933-08-27T21:29:35+00:00,180.000,0.00818740,0.31640175,0.31640175,3,3,A,126089,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,3,A,126089,83383,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:127884 | APPLAUSE:6420,Bamberg,208,127884,85158,109915,1935-05-03T23:38:00+00:00,1935-05-04T00:08:00+00:00,Hamburg,101,6420,4275,5022,1935-05-03T21:40:38+00:00,1935-05-03T23:40:18+00:00,1935-05-03T23:38:00+00:00,1935-05-03T23:40:18+00:00,138.000,0.00084038,0.00005071,0.00084038,4,5,A,127883,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,A,127883,85157,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:127007 | APPLAUSE:5480,Bamberg,208,127007,84301,109099,1934-02-14T22:29:00+00:00,1934-02-14T22:58:00+00:00,Hamburg,101,5480,4032,4732,1934-02-14T22:56:14+00:00,1934-02-14T23:06:10+00:00,1934-02-14T22:56:14+00:00,1934-02-14T22:58:00+00:00,106.000,0.02748317,1.00000000,1.00000000,3,3,A,127026,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,2,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,3,A,127026,84320,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:127027 | APPLAUSE:5480,Bamberg,208,127027,84321,109119,1934-02-14T22:29:00+00:00,1934-02-14T22:58:00+00:00,Hamburg,101,5480,4032,4732,1934-02-14T22:56:14+00:00,1934-02-14T23:06:10+00:00,1934-02-14T22:56:14+00:00,1934-02-14T22:58:00+00:00,106.000,0.02094628,1.00000000,1.00000000,3,3,A,127026,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,2,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,3,A,127026,84320,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:129439 | APPLAUSE:7647,Bamberg,208,129439,86709,111428,1937-10-28T21:56:00+00:00,1937-10-28T22:26:00+00:00,Hamburg,101,7647,4837,5913,1937-10-28T20:57:56+00:00,1937-10-28T21:57:46+00:00,1937-10-28T21:56:00+00:00,1937-10-28T21:57:46+00:00,106.000,1.00000000,0.06451822,1.00000000,2,2,A,129438,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,2,A,129438,86708,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:125522 | APPLAUSE:4908,Bamberg,208,125522,82816,107637,1933-03-27T00:57:00+00:00,1933-03-27T01:27:00+00:00,Hamburg,101,4908,3801,4538,1933-03-27T00:58:30+00:00,1933-03-27T00:59:30+00:00,1933-03-27T00:58:30+00:00,1933-03-27T00:59:30+00:00,60.000,0.02625183,1.00000000,1.00000000,1,1,A,125523,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,4,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,125523,82817,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:123403 | APPLAUSE:4257,Bamberg,208,123403,80697,105631,1931-12-17T04:55:00+00:00,1931-12-17T05:25:00+00:00,Hamburg,101,4257,3305,3911,1931-12-17T04:20:51+00:00,1931-12-17T04:55:45+00:00,1931-12-17T04:55:00+00:00,1931-12-17T04:55:45+00:00,45.000,0.44803230,0.00884690,0.44803230,2,2,A,123402,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,2,A,123402,80696,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:127020 | APPLAUSE:5473,Bamberg,208,127020,84314,109112,1934-02-14T18:32:00+00:00,1934-02-14T19:04:00+00:00,Hamburg,101,5473,4030,4729,1934-02-14T19:03:37+00:00,1934-02-14T21:03:18+00:00,1934-02-14T19:03:37+00:00,1934-02-14T19:04:00+00:00,23.000,0.02087548,1.00000000,1.00000000,1,1,A,127019,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,127019,84313,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:127891 | APPLAUSE:6423,Bamberg,208,127891,85165,109922,1935-05-04T21:56:00+00:00,1935-05-04T22:26:00+00:00,Hamburg,101,6423,4278,5025,1935-05-04T21:16:15+00:00,1935-05-04T21:56:09+00:00,1935-05-04T21:56:00+00:00,1935-05-04T21:56:09+00:00,9.000,0.04426434,0.00087847,0.04426434,5,5,A,127890,1.000000,A_LE30MIN,1.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,5,A,127890,85164,1.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134429 | APPLAUSE:15189,Bamberg,208,134429,91299,115830,1959-08-29T19:42:00+00:00,1959-08-29T20:42:00+00:00,Hamburg,101,15189,8452,11121,1959-08-29T19:59:56+00:00,1959-08-29T20:39:50+00:00,1959-08-29T19:59:56+00:00,1959-08-29T20:39:50+00:00,2394.000,0.03915231,1.00000000,1.00000000,4,4,B,15190,1.983333,A_LE30MIN,1.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,B,15190,8453,1.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134114 | APPLAUSE:15164,Bamberg,208,134114,90984,115515,1959-04-13T23:26:00+00:00,1959-04-14T00:26:00+00:00,Hamburg,101,15164,8427,11071,1959-04-13T23:47:24+00:00,1959-04-14T00:07:21+00:00,1959-04-13T23:47:24+00:00,1959-04-14T00:07:21+00:00,1197.000,0.00194251,1.00000000,1.00000000,6,6,B,15165,1.983333,A_LE30MIN,1.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,6,B,15165,8428,1.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134025 | APPLAUSE:15152,Bamberg,208,134025,90895,115426,1959-04-02T23:26:00+00:00,1959-04-03T00:26:00+00:00,Hamburg,101,15152,8415,11048,1959-04-02T23:23:50+00:00,1959-04-02T23:43:47+00:00,1959-04-02T23:26:00+00:00,1959-04-02T23:43:47+00:00,1067.000,1.00000000,0.00185811,1.00000000,12,12,B,15153,1.983333,A_LE30MIN,1.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,12,B,15153,8416,1.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134114 | APPLAUSE:15165,Bamberg,208,134114,90984,115515,1959-04-13T23:26:00+00:00,1959-04-14T00:26:00+00:00,Hamburg,101,15165,8428,11073,1959-04-14T00:09:20+00:00,1959-04-14T00:29:17+00:00,1959-04-14T00:09:20+00:00,1959-04-14T00:26:00+00:00,1000.000,0.00194138,1.00000000,1.00000000,6,6,B,15164,1.983333,A_LE30MIN,1.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,6,B,15164,8427,1.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134001 | APPLAUSE:15152,Bamberg,208,134001,90871,115402,1959-04-02T23:35:00+00:00,1959-04-03T00:35:00+00:00,Hamburg,101,15152,8415,11048,1959-04-02T23:23:50+00:00,1959-04-02T23:43:47+00:00,1959-04-02T23:35:00+00:00,1959-04-02T23:43:47+00:00,527.000,1.00000000,0.00185408,1.00000000,10,10,B,15153,1.983333,A_LE30MIN,1.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,10,B,15153,8416,1.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:134429 | APPLAUSE:15190,Bamberg,208,134429,91299,115830,1959-08-29T19:42:00+00:00,1959-08-29T20:42:00+00:00,Hamburg,101,15190,8453,11122,1959-08-29T20:41:49+00:00,1959-08-29T21:04:46+00:00,1959-08-29T20:41:49+00:00,1959-08-29T20:42:00+00:00,11.000,0.03889554,1.00000000,1.00000000,4,4,B,15189,1.983333,A_LE30MIN,1.983333,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,B,15189,8452,1.983333,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:131342 | APPLAUSE:11147,Bamberg,208,131342,88424,113036,1950-08-10T21:18:00+00:00,1950-08-10T22:03:00+00:00,Hamburg,101,11147,6724,8743,1950-08-10T21:18:56+00:00,1950-08-10T21:58:49+00:00,1950-08-10T21:18:56+00:00,1950-08-10T21:58:49+00:00,2393.000,0.21299526,0.26212056,0.26212056,4,4,A,131343,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,4,A,131343,88425,2.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:139453 | APPLAUSE:13889,Castel Gandolfo,501,139453,96323,120808,1953-08-14T20:35:00+00:00,1953-08-14T21:20:00+00:00,Hamburg,101,13889,7547,9735,1953-08-14T20:47:10+00:00,1953-08-14T21:27:03+00:00,1953-08-14T20:47:10+00:00,1953-08-14T21:20:00+00:00,1970.000,0.02189816,0.00681761,0.02189816,3,3,A,139452,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Castel Gandolfo, Italy",Vatican Observatory,41.7472,12.6505,1,Zeiss Double Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,1317.081595,GE100KM,True,True,True,3,A,139452,96322,2.000000,A_LE30MIN,12.6505,41.7472,10.242,53.482,12.65050000,41.74720000,10.24200000,53.48200000,NORMAL,NORMAL,1317.081595,GE100KM,True,True,True
APPLAUSE:139446 | APPLAUSE:13884,Castel Gandolfo,501,139446,96316,120801,1953-08-13T21:18:00+00:00,1953-08-13T22:03:00+00:00,Hamburg,101,13884,7544,9731,1953-08-13T21:30:59+00:00,1953-08-13T22:10:53+00:00,1953-08-13T21:30:59+00:00,1953-08-13T22:03:00+00:00,1921.000,0.42231398,0.13345862,0.42231398,3,3,A,139447,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Castel Gandolfo, Italy",Vatican Observatory,41.7472,12.6505,1,Zeiss Double Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,1317.081595,GE100KM,True,True,True,3,A,139447,96317,2.000000,A_LE30MIN,12.6505,41.7472,10.242,53.482,12.65050000,41.74720000,10.24200000,53.48200000,NORMAL,NORMAL,1317.081595,GE100KM,True,True,True
APPLAUSE:139431 | APPLAUSE:13877,Castel Gandolfo,501,139431,96301,120786,1953-08-11T21:54:00+00:00,1953-08-11T22:39:00+00:00,Hamburg,101,13877,7537,9719,1953-08-11T22:07:46+00:00,1953-08-11T22:47:40+00:00,1953-08-11T22:07:46+00:00,1953-08-11T22:39:00+00:00,1874.000,0.71060374,0.22132416,0.71060374,5,5,A,139430,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Castel Gandolfo, Italy",Vatican Observatory,41.7472,12.6505,1,Zeiss Double Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,1317.081595,GE100KM,True,True,True,5,A,139430,96300,2.000000,A_LE30MIN,12.6505,41.7472,10.242,53.482,12.65050000,41.74720000,10.24200000,53.48200000,NORMAL,NORMAL,1317.081595,GE100KM,True,True,True
APPLAUSE:132462 | APPLAUSE:139447,Bamberg,208,132462,89388,113925,1953-08-13T22:19:00+00:00,1953-08-13T23:13:00+00:00,Castel Gandolfo,501,139447,96317,120802,1953-08-13T22:05:00+00:00,1953-08-13T22:50:00+00:00,1953-08-13T22:19:00+00:00,1953-08-13T22:50:00+00:00,1860.000,0.06337964,0.00124826,0.06337964,1,1,B,139446,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Castel Gandolfo, Italy",Vatican Observatory,41.7472,12.6505,1,Zeiss Double Astrograph,,True,4985.847062,GE100KM,True,True,True,1,B,139446,96316,2.000000,A_LE30MIN,49.8845,10.8881,12.6505,41.7472,10.88810000,49.88450000,12.65050000,41.74720000,SWAP,NORMAL,915.006406,GE100KM,True,True,True
APPLAUSE:139430 | APPLAUSE:13876,Castel Gandolfo,501,139430,96300,120785,1953-08-11T21:07:00+00:00,1953-08-11T21:52:00+00:00,Hamburg,101,13876,7536,9717,1953-08-11T21:21:54+00:00,1953-08-11T22:01:47+00:00,1953-08-11T21:21:54+00:00,1953-08-11T21:52:00+00:00,1806.000,0.71062731,0.22094478,0.71062731,5,5,A,139431,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Castel Gandolfo, Italy",Vatican Observatory,41.7472,12.6505,1,Zeiss Double Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,1317.081595,GE100KM,True,True,True,5,A,139431,96301,2.000000,A_LE30MIN,12.6505,41.7472,10.242,53.482,12.65050000,41.74720000,10.24200000,53.48200000,NORMAL,NORMAL,1317.081595,GE100KM,True,True,True
APPLAUSE:125458 | APPLAUSE:4861,Bamberg,208,125458,82752,107577,1933-03-21T21:36:00+00:00,1933-03-21T22:06:00+00:00,Hamburg,101,4861,3766,4499,1933-03-21T21:22:28+00:00,1933-03-22T00:42:45+00:00,1933-03-21T21:36:00+00:00,1933-03-21T22:06:00+00:00,1800.000,0.00153399,0.00009365,0.00153399,1,1,A,125457,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,1,A,125457,82751,2.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:138748 | APPLAUSE:34307,Bamberg,208,138748,95618,120117,1963-10-15T20:43:00+00:00,1963-10-15T21:43:00+00:00,South Africa,202,34307,52053,40008,1963-10-15T21:01:00+00:00,1963-10-15T21:31:00+00:00,1963-10-15T21:01:00+00:00,1963-10-15T21:31:00+00:00,1800.000,0.02541473,0.41716662,0.41716662,1,1,B,34308,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Boyden Observatory, Bloemfontein, South Africa",Harvard-Boyden St.,-29.0388,26.4047,1,"Metcalf 10"" (250/1240/167)",,True,5105.064989,GE100KM,True,True,True,1,B,34308,52054,2.000000,A_LE30MIN,49.8845,10.8881,26.4047,-29.0388,10.88810000,49.88450000,26.40470000,-29.03880000,SWAP,NORMAL,8908.911756,GE100KM,True,True,True
APPLAUSE:135722 | APPLAUSE:15326,Bamberg,208,135722,92592,117122,1960-04-01T22:25:00+00:00,1960-04-01T23:25:00+00:00,Hamburg,101,15326,8581,11361,1960-04-01T22:47:53+00:00,1960-04-01T23:17:48+00:00,1960-04-01T22:47:53+00:00,1960-04-01T23:17:48+00:00,1795.000,0.00176808,1.00000000,1.00000000,8,8,B,15327,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,8,B,15327,8582,2.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:135726 | APPLAUSE:15328,Bamberg,208,135726,92596,117126,1960-04-01T23:32:00+00:00,1960-04-02T00:32:00+00:00,Hamburg,101,15328,8583,11365,1960-04-01T23:55:42+00:00,1960-04-02T00:25:37+00:00,1960-04-01T23:55:42+00:00,1960-04-02T00:25:37+00:00,1795.000,0.00350642,1.00000000,1.00000000,5,5,B,15329,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,5,B,15329,8584,2.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
APPLAUSE:135727 | APPLAUSE:15328,Bamberg,208,135727,92597,117127,1960-04-01T23:32:00+00:00,1960-04-02T00:32:00+00:00,Hamburg,101,15328,8583,11365,1960-04-01T23:55:42+00:00,1960-04-02T00:25:37+00:00,1960-04-01T23:55:42+00:00,1960-04-02T00:25:37+00:00,1795.000,0.00179993,1.00000000,1.00000000,6,6,B,15329,2.000000,A_LE30MIN,2.000000,A_LE30MIN,"Dr. Remeis-Observatory, Bamberg, Germany",Dr. Remeis-Observatory,10.8881,49.8845,1,Astrograph,,"Hamburg-Bergedorf, Germany",Hamburger Sternwarte,53.482,10.242,1,Lippert-Astrograph,,True,5893.545115,GE100KM,True,True,True,6,B,15329,8584,2.000000,A_LE30MIN,49.8845,10.8881,10.242,53.482,10.88810000,49.88450000,10.24200000,53.48200000,SWAP,NORMAL,402.491931,GE100KM,True,True,True
