raw_match_row,panel_role,observatory,selection_basis,physical_plate_id,scan_id,filename_scan,relation_to_common_overlap,gap_seconds,gap_hours,same_science_series,measurement_source,source_fits_path,source_fits_size_bytes,source_fits_sha256,pixel_scale_arcsec,target_pixel_x,target_pixel_y,context_npy,context_npy_sha256,zoom_npy,zoom_npy_sha256,context_png,context_png_sha256,zoom_png,zoom_png_sha256,zoom_highpass_png,zoom_highpass_png_sha256,registration_mode,registration_refs,registration_shift_east_arcsec,registration_shift_north_arcsec,strict_native_recurrence,diagnostic_native_peak_count,closest_corrected_peak_sep_arcsec,forced_target_residual_sigma,sensitivity_qualified_negative,worst_sixway_90pct_recovery_snr
293470,SCIENCE_BAMBERG,BAMBERG,FROZEN_SCIENCE_PAIR,89580,,012673_1953_h.fits,SCIENCE,0,0,True,V075_SCIENCE_ENDPOINT,work/pair17_morphology_v076/scans/012673_1953_h.fits,174888000,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,4.402763427963668,1124.9960944468914,3051.810910977434,candidate_293470/panels/011_SCIENCE_BAMBERG_plate89580_context_raw.npy,361a691f6c23b1bfd185a22adabb09beaf23e75ffa345b8176e6c5ea7b015f6e,candidate_293470/panels/011_SCIENCE_BAMBERG_plate89580_zoom_raw.npy,c99901ea1cf60b23e41e3d42c63a33e582ecfa2bf3a6786a9c2ccb177f721a11,candidate_293470/panels/011_SCIENCE_BAMBERG_plate89580_context.png,f1b0685934e7544b24f5e45ae9bfe1beb2deedbe9ffe27dbfe610c699fa42abb,candidate_293470/panels/011_SCIENCE_BAMBERG_plate89580_zoom.png,e7fa3b2fc71cabd72dfe434b564930a695568aad6ad564b1c22412eadfaf696f,candidate_293470/panels/011_SCIENCE_BAMBERG_plate89580_zoom_highpass.png,a62f9f9c6539d45ef8fb053c2cb2c267298e64b939d3be70f9df92410f312dec,SCIENCE,,,,,,,,,
293841,HAMBURG_PRECEDING_QUALIFIED_NEGATIVE,HAMBURG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,7679,9986,DR4/scans/HAM-LA/LA08157_x.fits,PRECEDING,602909.0,167.47472222222223,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/9986/LA08157_x.fits,427155840,88e8975d647b125fe00cb525eaa5b94bae8201ac4bf4185cd65c1dc1a6e192b1,1.4516577799288275,5085.2724208525315,3277.549164843823,candidate_293841/panels/012_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7679_scan9986_context_raw.npy,e0418ade9aa7f1f8f1b77e5f65bb52ecaa308700087af37981bbf0c00a67ce3b,candidate_293841/panels/012_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7679_scan9986_zoom_raw.npy,d3df6de7256da167236bb1b561c54993bc5af5111ffe841808f3969ab2e7af23,candidate_293841/panels/012_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7679_scan9986_context.png,8699dc696b471170dd477c67610aaa05ea94829576e334ab714c3afa50f29e5c,candidate_293841/panels/012_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7679_scan9986_zoom.png,007c9bf464a4f324776564c207ec3ff9fce99eb69b64c5ff926b0743ac072c1c,candidate_293841/panels/012_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7679_scan9986_zoom_highpass.png,88e74a1575b9022d9e48044a79df0d769c11b169e30c260fdfbf40c0f7be6b0b,PRIMARY,15,-0.22830475078122692,-1.1800147635619394,False,0,9.56982126812593,2.1590555985036195,True,6.0
293841,SCIENCE_HAMBURG,HAMBURG,FROZEN_SCIENCE_PAIR,7685,,LA08164_y.fits,SCIENCE,0,0,True,V075_SCIENCE_ENDPOINT,work/pair17_morphology_v076/scans/LA08164_y.fits,426124800,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,1.451906129285375,13904.999999999987,5214.000000000015,candidate_293841/panels/013_SCIENCE_HAMBURG_plate7685_context_raw.npy,d76bd6539a1bf97568480fc704e290532ecc3f278159d934590eb5c51119e7f4,candidate_293841/panels/013_SCIENCE_HAMBURG_plate7685_zoom_raw.npy,8685f63229e732e05a63099cf53b9b6cadb953235563994cd47235c826f2118e,candidate_293841/panels/013_SCIENCE_HAMBURG_plate7685_context.png,79fbf77df3fb39ad5f7ecb7e01be4d83452cafe9b00935c2f9d4eafe438f5209,candidate_293841/panels/013_SCIENCE_HAMBURG_plate7685_zoom.png,7cfa1ce554401e8ffe7a48afa1318ff7dc77555bb969e443f27e1ed3b6952de5,candidate_293841/panels/013_SCIENCE_HAMBURG_plate7685_zoom_highpass.png,35e25ffe4a83ac99461a4a485016e024db250d43a37e82576e7b0ce8af3479cf,SCIENCE,,,,,,,,,
293841,HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE;V082_CLOSE_TIME,HAMBURG,ALL_FROZEN_V082_CLOSE_TIME;NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,FOLLOWING,3710.0,1.0305555555555554,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/10000/LA08167_x.fits,1312346880,4e97f6c1571510900fa9aacf46eeaea778230c605fd16f4d3239aada59df6259,1.4503993970637816,21005.706949311796,11358.112343589568,candidate_293841/panels/014_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_V082_CLOSE_TIME_plate7687_scan10000_context_raw.npy,cf89d8de7e555b4de445da9938be5dc591dce50768b849a4c653f2bc3724170b,candidate_293841/panels/014_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_V082_CLOSE_TIME_plate7687_scan10000_zoom_raw.npy,02778980425fbc019462a68c199fd0141e992f95d5e3ef98cb5943bc575e7669,candidate_293841/panels/014_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_V082_CLOSE_TIME_plate7687_scan10000_context.png,539a680f18d28ae1c8e4c30b08f08eb559712f953127da1b7c31257ddb7786c3,candidate_293841/panels/014_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_V082_CLOSE_TIME_plate7687_scan10000_zoom.png,f28880f130207e68e10105f182ec41d3a1d3a5bd1bd2a57090cc90000b6922ef,candidate_293841/panels/014_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_V082_CLOSE_TIME_plate7687_scan10000_zoom_highpass.png,ea80dbfdb836bb6f9b4170df96f9fa6181405f5b3dc46f1f7133c028a5a26ce3,PRIMARY,40,1.1880231828286636,3.064609073687782,False,0,5.726952034802727,-4.396162158066653,True,6.0
293841,BAMBERG_PRECEDING_QUALIFIED_NEGATIVE,BAMBERG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,89544,114080,DR4/scans/Bamberg-North/012637_1953_h.fits,PRECEDING,1265909.0,351.6413888888889,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/114080/012637_1953_h.fits,174444480,e0fcd22380b5711de5c6cddf8cbfd0b78275529e42aa4a1f180797c4a34d785b,4.401443226889353,1052.6937421929417,10634.134856708673,candidate_293841/panels/015_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89544_scan114080_context_raw.npy,2417654ae6cacfd83b5f15cb78a7a0cceae5e10a72931b18716d907821c9b3a7,candidate_293841/panels/015_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89544_scan114080_zoom_raw.npy,7858e022bdb1ba9e8bf006d809f91bf699a1d3e840e93fa586d334ab1d7d295b,candidate_293841/panels/015_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89544_scan114080_context.png,96d119fbb5f2534dde88610f72675c2dac6c07add95300f34d9449f21cb847d2,candidate_293841/panels/015_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89544_scan114080_zoom.png,a718ffbc644b01592ee219569bbd74a0bb5c7fecff90e16ed8551eddf1498780,candidate_293841/panels/015_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89544_scan114080_zoom_highpass.png,f928e2cf56b28687553ca26fd0da6fa522bb93b04ba70f3f2570a6ee2bb1ad07,PRIMARY,52,0.6668899239418664,-1.0878012066737228,False,0,275.0049293362493,0.110545249035697,True,6.0
293841,SCIENCE_BAMBERG,BAMBERG,FROZEN_SCIENCE_PAIR,89580,,012673_1953_h.fits,SCIENCE,0,0,True,V075_SCIENCE_ENDPOINT,work/pair17_morphology_v076/scans/012673_1953_h.fits,174888000,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,4.402763427963668,931.0039594071279,2583.795601858194,candidate_293841/panels/016_SCIENCE_BAMBERG_plate89580_context_raw.npy,f9f239a1a86e60360e6b4aaa34cd0309d304e24a2eba0c41736c3d9d17a1f564,candidate_293841/panels/016_SCIENCE_BAMBERG_plate89580_zoom_raw.npy,345c754cc7aa2113ed597081b1ee36b8580c17775be749ef421a3738beb8ab1e,candidate_293841/panels/016_SCIENCE_BAMBERG_plate89580_context.png,8753976b4d7c0a8cc56585c971f46ab34075798ecd4c06b55581563cc474e376,candidate_293841/panels/016_SCIENCE_BAMBERG_plate89580_zoom.png,978283b9d3ebf3f2bb716a02d0ed44d4845785ce0a9f03d90b4166359a648f08,candidate_293841/panels/016_SCIENCE_BAMBERG_plate89580_zoom_highpass.png,8803a0e2c75f916b8653d549c89fca8e39f04dde9e1c90c2d5cb167be8bb2ee4,SCIENCE,,,,,,,,,
293841,BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE,BAMBERG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,90160,114694,DR4/scans/Bamberg-North/013251_1958_h.fits,FOLLOWING,157691612.0,43803.22555555555,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/114694/013251_1958_h.fits,174444480,6b660437f1a91ec581af4863380b5501f36780246b36d408d2d0bb0abb55abda,17.901358056474862,5440.677371282188,673.6922884488113,candidate_293841/panels/017_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate90160_scan114694_context_raw.npy,c88ca62c8cc52640ff1aa156cd970cebbe80d157e56cf977a78c98a63d3c3851,candidate_293841/panels/017_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate90160_scan114694_zoom_raw.npy,c88ca62c8cc52640ff1aa156cd970cebbe80d157e56cf977a78c98a63d3c3851,candidate_293841/panels/017_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate90160_scan114694_context.png,c991644c8f64a41a0ec00632495a5f02c407a728a3327fb0ba4a5ea822f43bb3,candidate_293841/panels/017_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate90160_scan114694_zoom.png,c991644c8f64a41a0ec00632495a5f02c407a728a3327fb0ba4a5ea822f43bb3,candidate_293841/panels/017_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate90160_scan114694_zoom_highpass.png,779ee9aff3d1fc4916836d586cb00da30df775c7af96ca6eedecccb8fc3b1b5f,PRIMARY,6,-0.05678865241852282,1.709448901956893,False,0,807.1942034537619,0.788123951938756,True,6.0
294052,SCIENCE_HAMBURG,HAMBURG,FROZEN_SCIENCE_PAIR,7685,,LA08164_y.fits,SCIENCE,0,0,True,V075_SCIENCE_ENDPOINT,work/pair17_morphology_v076/scans/LA08164_y.fits,426124800,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,1.451906129285375,3509.000000000012,679.0000000000008,candidate_294052/panels/018_SCIENCE_HAMBURG_plate7685_context_raw.npy,75616cd103ceb27aaaf88895489f9eca6525c0c58dd16b289ee6e293c0cc5aa0,candidate_294052/panels/018_SCIENCE_HAMBURG_plate7685_zoom_raw.npy,3bddfc0f52fdd490622fb70b5b8e50c6e664f2aac2dd4498a23f65a4c3cb480a,candidate_294052/panels/018_SCIENCE_HAMBURG_plate7685_context.png,f5ecb522222339e3b87bc6d58c41e36c2b9537bba3f965435a7e1c6cd3af5fab,candidate_294052/panels/018_SCIENCE_HAMBURG_plate7685_zoom.png,db7b977458f75fc18ac880f70fbca4881ecd306dcc1bec395912647852f0db5f,candidate_294052/panels/018_SCIENCE_HAMBURG_plate7685_zoom_highpass.png,112529d5207df52e9a662ac6735522be1d018d59f5b93f5e6428892914182b6f,SCIENCE,,,,,,,,,
294052,V082_CLOSE_TIME,HAMBURG,ALL_FROZEN_V082_CLOSE_TIME,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,FOLLOWING,3710.0,1.0305555555555554,True,BANKED_V082,work/pair17_pixel_followup_v079/scans/10000/LA08167_x.fits,1312346880,4e97f6c1571510900fa9aacf46eeaea778230c605fd16f4d3239aada59df6259,1.4503993970637816,16394.155572210246,21766.155188522727,candidate_294052/panels/019_V082_CLOSE_TIME_plate7687_scan10000_context_raw.npy,5b237facc74bbe5561439d728ed0d5963574f3f4cbbdcd109f84c83cd0ecc967,candidate_294052/panels/019_V082_CLOSE_TIME_plate7687_scan10000_zoom_raw.npy,61d8e27812937a849c08d63012c7982547a3b4f89685acc2183e4e6a3d40817a,candidate_294052/panels/019_V082_CLOSE_TIME_plate7687_scan10000_context.png,1af8e113314b8e68eb2f4c6f10addb5731411ed410978f106e90a74193c2d4c7,candidate_294052/panels/019_V082_CLOSE_TIME_plate7687_scan10000_zoom.png,afc2005bbc9fc15142e4ef2be9265f5254ae36fa424615151cf64250357749aa,candidate_294052/panels/019_V082_CLOSE_TIME_plate7687_scan10000_zoom_highpass.png,8c8bd7587ba92e66805b5c6da1f98c5f9ac382f4d573fdbe5058d0ec487d2c6d,PRIMARY,68,-0.23059311564192986,9.484144353384497,False,1,4.879344651489158,-14.550598210014957,False,6.0
294052,BAMBERG_PRECEDING_QUALIFIED_NEGATIVE,BAMBERG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,89097,113642,DR4/scans/Bamberg-North/012160_1953_h.fits,PRECEDING,23500709.0,6527.974722222222,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/113642/012160_1953_h.fits,174444480,d900aec1efd1d4fa8efbcb24ceb9ede15fe369067466bbfc1a73fbf9481ae2e4,15.62951479761055,6377.250236076501,7893.579531810726,candidate_294052/panels/020_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_context_raw.npy,e265ef9cfef6245d749ffb70a80a2ddc7a4177e03a476de8bfd097efd8814548,candidate_294052/panels/020_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_zoom_raw.npy,e265ef9cfef6245d749ffb70a80a2ddc7a4177e03a476de8bfd097efd8814548,candidate_294052/panels/020_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_context.png,ba0ca74fc0512632f9f02b42a626157d75e09e0f461d9c4aca1e4a3b529873ca,candidate_294052/panels/020_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_zoom.png,ba0ca74fc0512632f9f02b42a626157d75e09e0f461d9c4aca1e4a3b529873ca,candidate_294052/panels/020_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_zoom_highpass.png,7e1b2527b0254fb0070b268a75ee6922e859e396c310b6d128f164ea2a904464,PRIMARY,13,-6.080741368142112,1.678374259257549,False,0,219.50430394238984,-2.330871660094935,True,6.0
294052,SCIENCE_BAMBERG,BAMBERG,FROZEN_SCIENCE_PAIR,89580,,012673_1953_h.fits,SCIENCE,0,0,True,V075_SCIENCE_ENDPOINT,work/pair17_morphology_v076/scans/012673_1953_h.fits,174888000,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,4.402763427963668,2404.981083137416,6029.104672059397,candidate_294052/panels/021_SCIENCE_BAMBERG_plate89580_context_raw.npy,90ba2bc7cf4dd19837c9142b1a5c773e9dbe6f89b2354c0247420b9787ca05ca,candidate_294052/panels/021_SCIENCE_BAMBERG_plate89580_zoom_raw.npy,0b175d5ff96982478c2b8b2126f66d6e06c8349168398aef9903290e6fb2e4bf,candidate_294052/panels/021_SCIENCE_BAMBERG_plate89580_context.png,721719961d68bae4febdc965f8ace4cd2bd957936be3d2c4808c74af864c3968,candidate_294052/panels/021_SCIENCE_BAMBERG_plate89580_zoom.png,45f0deb73ea62da72b9eadc57e7d00a87c51170d1ed5f015e70521379ead2e26,candidate_294052/panels/021_SCIENCE_BAMBERG_plate89580_zoom_highpass.png,496277852a2d5ac156db9ce3f533aa85709eac59ee8c45553ab8fafd321f93b7,SCIENCE,,,,,,,,,
294052,BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE,BAMBERG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,89595,114131,DR4/scans/Bamberg-North/012688_1953_h.fits,FOLLOWING,165512.0,45.97555555555556,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/114131/012688_1953_h.fits,174888000,47bf193e23f232242f21236d81e90c398ee40cdf4477e50495914fa0f0311063,15.707322282373497,2065.431896381064,639.321680173457,candidate_294052/panels/022_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_context_raw.npy,5046d6af95b34211a290e5f27fcf39e0fa60413063ea148557204bef96cd5566,candidate_294052/panels/022_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_zoom_raw.npy,5046d6af95b34211a290e5f27fcf39e0fa60413063ea148557204bef96cd5566,candidate_294052/panels/022_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_context.png,9c3901ee8e1c37f59ffd974e4e098ef861e848a62e6764216fb5737d0a605ffd,candidate_294052/panels/022_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_zoom.png,9c3901ee8e1c37f59ffd974e4e098ef861e848a62e6764216fb5737d0a605ffd,candidate_294052/panels/022_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_zoom_highpass.png,f29c0daf1efc2fb5835322966d479d321f60e596cfc2725188e6644fcd8a1838,PRIMARY,16,-2.8499466430473097,-1.4729307649236059,False,0,135.95523686900228,-0.6408744619124864,True,5.0
294130,HAMBURG_PRECEDING_QUALIFIED_NEGATIVE,HAMBURG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,7665,9959,DR4/scans/HAM-LA/LA08142_x.fits,PRECEDING,1895311.0,526.4752777777778,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/9959/LA08142_x.fits,428077440,8a43ad5b877e581545c9779d9ef955b6a052abaaab6ac3d53130f23f9d003ca6,1.4453048473331398,603.7795314551229,15344.795516298305,candidate_294130/panels/023_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7665_scan9959_context_raw.npy,83d5556941dbb777b9d5b37c1af16cde458e666c9f9a1176c4db4ec8be637554,candidate_294130/panels/023_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7665_scan9959_zoom_raw.npy,ffdd94c34ccb61d67a41095320e68352cd5090dc69cbbba3b3b729f988287710,candidate_294130/panels/023_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7665_scan9959_context.png,45c3fe74ab31bc93a463ed277feab5ca1bd9d9f405a52cc52d914800c711343b,candidate_294130/panels/023_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7665_scan9959_zoom.png,78306f8bcc67c186a3ec5133953ed0b6016f9ab647acc10e9b73b09bb9206de0,candidate_294130/panels/023_HAMBURG_PRECEDING_QUALIFIED_NEGATIVE_plate7665_scan9959_zoom_highpass.png,fcd929125ba35fd843a6026c0209126102b68300b1a973e47b1dcf9371df7c7f,PRIMARY,22,-0.12654048792251385,1.629148598494714,False,0,92.52251728738769,-1.98696279316344,True,6.0
294130,SCIENCE_HAMBURG,HAMBURG,FROZEN_SCIENCE_PAIR,7685,,LA08164_y.fits,SCIENCE,0,0,True,V075_SCIENCE_ENDPOINT,work/pair17_morphology_v076/scans/LA08164_y.fits,426124800,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,1.451906129285375,1761.99999999993,962.0000000000169,candidate_294130/panels/024_SCIENCE_HAMBURG_plate7685_context_raw.npy,67f79dfc934653519e06876436e2f65a6af90b1fddb9f883293dadfb2b1fa761,candidate_294130/panels/024_SCIENCE_HAMBURG_plate7685_zoom_raw.npy,111a2d815a7abf2202fee171dcdb42f247ab51619a7b9a3067925ec312976226,candidate_294130/panels/024_SCIENCE_HAMBURG_plate7685_context.png,5fafefd13611c58a6e479e9f70e2f53e8d5cbdc5258bbe6a70138dc147fcdb3e,candidate_294130/panels/024_SCIENCE_HAMBURG_plate7685_zoom.png,9d116a647744363f23c913f141e11318df19d7fb58b7104b1a66dd7859dc6c88,candidate_294130/panels/024_SCIENCE_HAMBURG_plate7685_zoom_highpass.png,03d817ef4dd1be6872b02c7ca82b9ae59d744b761eff4801a82ee6745e067da3,SCIENCE,,,,,,,,,
294130,HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE,HAMBURG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,7703,10030,DR4/scans/HAM-LA/LA08184_x.fits,FOLLOWING,4567354.0,1268.7094444444444,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/10030/LA08184_x.fits,427161600,80e652cdbafdd95b374e2a6fff28b0b189d9a8628667690f974a1fdcea9880a9,1.4512873034681284,886.6206156582018,15360.90604190688,candidate_294130/panels/025_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_plate7703_scan10030_context_raw.npy,7662fc1eba0cab11d6191d00b2ffe64d657899af87a0c7fb32f90252f5d3e2d9,candidate_294130/panels/025_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_plate7703_scan10030_zoom_raw.npy,a1ffc09f832ea4dce2694fb14f567106d6da5ecaca68b135873a92c3f7022035,candidate_294130/panels/025_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_plate7703_scan10030_context.png,91321a5fb1a26831694723b222ac44b8cab4b86867de5f4f2333303baf6791c7,candidate_294130/panels/025_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_plate7703_scan10030_zoom.png,bee09fc2a2f81c265c8c4826f19783dc2d6b7f68f06000c28c144bb6bd363c51,candidate_294130/panels/025_HAMBURG_FOLLOWING_QUALIFIED_NEGATIVE_plate7703_scan10030_zoom_highpass.png,4573562a3f79d9ea7f44d5c2d8d90d4ee47df4734590cb78cacadf9d0186a6ce,PRIMARY,21,-0.6700376713577189,-2.6404724862990565,False,0,7.703639008941713,0.19274748130353037,True,6.0
294130,BAMBERG_PRECEDING_QUALIFIED_NEGATIVE,BAMBERG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,89097,113642,DR4/scans/Bamberg-North/012160_1953_h.fits,PRECEDING,23500709.0,6527.974722222222,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/113642/012160_1953_h.fits,174444480,d900aec1efd1d4fa8efbcb24ceb9ede15fe369067466bbfc1a73fbf9481ae2e4,15.62951479761055,6350.28673338778,8062.905322248253,candidate_294130/panels/026_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_context_raw.npy,bb9e578b03516dbaa1dca4b2822de61b8e7eeec9ad2c6d61d7e6cd56a8534971,candidate_294130/panels/026_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_zoom_raw.npy,bb9e578b03516dbaa1dca4b2822de61b8e7eeec9ad2c6d61d7e6cd56a8534971,candidate_294130/panels/026_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_context.png,00d5b45672cf93a74ebe954b8f0e229df4e9f2eb09b21494940137fec4b25cee,candidate_294130/panels/026_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_zoom.png,00d5b45672cf93a74ebe954b8f0e229df4e9f2eb09b21494940137fec4b25cee,candidate_294130/panels/026_BAMBERG_PRECEDING_QUALIFIED_NEGATIVE_plate89097_scan113642_zoom_highpass.png,125df7dbb6ba3389d3cea35e01f3f67cabd54151cacebd8c987cd8c00912aab5,PRIMARY,9,-2.643425105583138,2.9514770346322647,False,0,107.22519894763415,0.864130061294607,True,6.0
294130,SCIENCE_BAMBERG,BAMBERG,FROZEN_SCIENCE_PAIR,89580,,012673_1953_h.fits,SCIENCE,0,0,True,V075_SCIENCE_ENDPOINT,work/pair17_morphology_v076/scans/012673_1953_h.fits,174888000,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,4.402763427963668,2307.9783156732024,6602.283924769762,candidate_294130/panels/027_SCIENCE_BAMBERG_plate89580_context_raw.npy,e7763772739e1027f7166bc2044775d307226f996dea5da07c626c4e1d6b9544,candidate_294130/panels/027_SCIENCE_BAMBERG_plate89580_zoom_raw.npy,4a653286bce25c3787b895578b37eeaa90779d8017e870e43f336138d11a57bb,candidate_294130/panels/027_SCIENCE_BAMBERG_plate89580_context.png,09feea4daff2704217ac6a4310312d8a64bf33054ef04725160d7e6ea80026b1,candidate_294130/panels/027_SCIENCE_BAMBERG_plate89580_zoom.png,58fec7eef57ac1d0a02c711ef15e0372d667e0fe5d59fd6eded8b5980ab00078,candidate_294130/panels/027_SCIENCE_BAMBERG_plate89580_zoom_highpass.png,d379aa21571e14a6af6a79d363d7a4126d511281ef810a9d4f51c1fb273e0370,SCIENCE,,,,,,,,,
294130,BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE,BAMBERG,NEAREST_SAME_SERIES_SENSITIVITY_QUALIFIED_NEGATIVE,89595,114131,DR4/scans/Bamberg-North/012688_1953_h.fits,FOLLOWING,165512.0,45.97555555555556,True,BANKED_V080,work/pair17_pixel_followup_v079/scans/114131/012688_1953_h.fits,174888000,47bf193e23f232242f21236d81e90c398ee40cdf4477e50495914fa0f0311063,15.707322282373497,2043.411420695409,822.6663291152781,candidate_294130/panels/028_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_context_raw.npy,009c691f3e154294ec2541a05df6e28f2cdab8d45f6a66c1eeda40168cc392b1,candidate_294130/panels/028_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_zoom_raw.npy,009c691f3e154294ec2541a05df6e28f2cdab8d45f6a66c1eeda40168cc392b1,candidate_294130/panels/028_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_context.png,18a499126dc9eebdd6f8724202fb7faf8efc8bc892103879c0d92e395f4442b6,candidate_294130/panels/028_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_zoom.png,18a499126dc9eebdd6f8724202fb7faf8efc8bc892103879c0d92e395f4442b6,candidate_294130/panels/028_BAMBERG_FOLLOWING_QUALIFIED_NEGATIVE_plate89595_scan114131_zoom_highpass.png,4117f03293601b0a35568b5ccf71c17000ac79c4f36ad94893de8d2232b3b6c1,PRIMARY,9,3.47978184798922,3.9315710996231616,False,0,283.56815077488756,0.1683288948484111,True,6.0
