rank,canonical_pair,site_a,archive_a,exposure_a,plate_a,site_b,archive_b,exposure_b,plate_b,physical_overlap_seconds,science_footprint_fraction_smaller,best_primary_comparison_endpoint,best_primary_comparison_exposure,best_primary_comparison_gap_minutes,best_primary_comparison_tier,primary_comparison_count_ge50pct_common,any_partial_comparison_count
230,APPLAUSE:129538 | APPLAUSE:7748,Bamberg,208,129538,86808,Hamburg,101,7748,4928,239.000,1.00000000,B,7747,4.733333,A_LE30MIN,9,9
231,APPLAUSE:129538 | APPLAUSE:7747,Bamberg,208,129538,86808,Hamburg,101,7747,4927,232.000,1.00000000,B,7748,4.733333,A_LE30MIN,11,11
232,APPLAUSE:134509 | APPLAUSE:15212,Bamberg,208,134509,91379,Hamburg,101,15212,8475,2160.000,1.00000000,B,15211,4.983333,A_LE30MIN,4,4
233,APPLAUSE:134510 | APPLAUSE:15212,Bamberg,208,134510,91380,Hamburg,101,15212,8475,2160.000,0.09430721,B,15211,4.983333,A_LE30MIN,4,4
234,APPLAUSE:131797 | APPLAUSE:12757,Bamberg,208,131797,88738,Hamburg,101,12757,7085,1986.000,0.02529030,B,12758,4.983333,A_LE30MIN,2,2
235,APPLAUSE:134021 | APPLAUSE:15151,Bamberg,208,134021,90891,Hamburg,101,15151,8414,1197.000,1.00000000,B,15150,4.983333,A_LE30MIN,12,12
236,APPLAUSE:131797 | APPLAUSE:12758,Bamberg,208,131797,88738,Hamburg,101,12758,7086,1075.000,0.02091626,B,12757,4.983333,A_LE30MIN,2,2
237,APPLAUSE:134509 | APPLAUSE:15213,Bamberg,208,134509,91379,Hamburg,101,15213,8476,782.000,1.00000000,B,15214,4.983333,A_LE30MIN,4,4
238,APPLAUSE:134510 | APPLAUSE:15213,Bamberg,208,134510,91380,Hamburg,101,15213,8476,782.000,0.08746473,B,15214,4.983333,A_LE30MIN,4,4
239,APPLAUSE:132028 | APPLAUSE:13611,Bamberg,208,132028,88955,Hamburg,101,13611,7348,478.000,1.00000000,B,13610,4.983333,A_LE30MIN,5,5
240,APPLAUSE:131792 | APPLAUSE:12757,Bamberg,208,131792,88736,Hamburg,101,12757,7085,168.000,0.00583338,B,12758,4.983333,A_LE30MIN,2,2
241,APPLAUSE:136640 | APPLAUSE:43088,Bamberg,208,136640,93510,Hamburg,102,43088,10721,2381.000,0.56716174,A,136635,5.000000,A_LE30MIN,2,3
242,APPLAUSE:134337 | APPLAUSE:15181,Bamberg,208,134337,91207,Hamburg,101,15181,8444,1795.000,1.00000000,A,134333,5.000000,A_LE30MIN,2,2
243,APPLAUSE:133846 | APPLAUSE:15106,Bamberg,208,133846,90716,Hamburg,101,15106,56052,1764.000,0.07329444,A,133843,5.000000,A_LE30MIN,3,3
244,APPLAUSE:136635 | APPLAUSE:43087,Bamberg,208,136635,93505,Hamburg,102,43087,10720,1563.000,0.66241382,A,136640,5.000000,A_LE30MIN,2,2
245,APPLAUSE:138853 | APPLAUSE:18065,Bamberg,208,138853,95723,South Africa,203,18065,30175,1200.000,0.03587949,A,138851,5.000000,A_LE30MIN,3,3
246,APPLAUSE:135123 | APPLAUSE:15274,Bamberg,208,135123,91993,Hamburg,101,15274,8537,1197.000,0.91665898,A,135127,5.000000,A_LE30MIN,1,1
247,APPLAUSE:135226 | APPLAUSE:15284,Bamberg,208,135226,92096,Hamburg,101,15284,8547,1197.000,1.00000000,A,135230,5.000000,A_LE30MIN,1,2
248,APPLAUSE:135159 | APPLAUSE:15280,Bamberg,208,135159,92029,Hamburg,101,15280,8543,1196.000,0.88276592,A,135163,5.000000,A_LE30MIN,1,2
249,APPLAUSE:135592 | APPLAUSE:91720,Bamberg,208,135592,92462,Hamburg,106,91720,61523,898.000,1.00000000,A,135597,5.000000,A_LE30MIN,1,1
250,APPLAUSE:133902 | APPLAUSE:15125,Bamberg,208,133902,90772,Hamburg,101,15125,8390,720.000,1.00000000,B,15126,5.000000,A_LE30MIN,4,4
251,APPLAUSE:134939 | APPLAUSE:91668,Bamberg,208,134939,91809,Hamburg,106,91668,61479,598.000,0.99600104,A,134935,5.000000,A_LE30MIN,1,1
252,APPLAUSE:134939 | APPLAUSE:91669,Bamberg,208,134939,91809,Hamburg,106,91669,61480,598.000,0.99652811,A,134935,5.000000,A_LE30MIN,1,1
253,APPLAUSE:134940 | APPLAUSE:91668,Bamberg,208,134940,91810,Hamburg,106,91668,61479,598.000,1.00000000,A,134936,5.000000,A_LE30MIN,1,1
254,APPLAUSE:134940 | APPLAUSE:91669,Bamberg,208,134940,91810,Hamburg,106,91669,61480,598.000,1.00000000,A,134936,5.000000,A_LE30MIN,1,2
255,APPLAUSE:134980 | APPLAUSE:91676,Bamberg,208,134980,91850,Hamburg,106,91676,61487,598.000,1.00000000,A,134976,5.000000,A_LE30MIN,2,2
256,APPLAUSE:134980 | APPLAUSE:91677,Bamberg,208,134980,91850,Hamburg,106,91677,61488,577.000,1.00000000,A,134976,5.000000,A_LE30MIN,2,2
257,APPLAUSE:134017 | APPLAUSE:91602,Bamberg,208,134017,90887,Hamburg,106,91602,61413,538.000,1.00000000,A,134021,5.000000,A_LE30MIN,2,2
258,APPLAUSE:136640 | APPLAUSE:43087,Bamberg,208,136640,93510,Hamburg,102,43087,10720,531.000,0.57279988,A,136635,5.000000,A_LE30MIN,2,3
259,APPLAUSE:134944 | APPLAUSE:91671,Bamberg,208,134944,91814,Hamburg,106,91671,61482,515.000,1.00000000,A,134940,5.000000,A_LE30MIN,1,1
260,APPLAUSE:135083 | APPLAUSE:91680,Bamberg,208,135083,91953,Hamburg,106,91680,61491,479.000,1.00000000,A,135087,5.000000,A_LE30MIN,1,1
261,APPLAUSE:135087 | APPLAUSE:91682,Bamberg,208,135087,91957,Hamburg,106,91682,61493,479.000,1.00000000,A,135083,5.000000,A_LE30MIN,2,2
262,APPLAUSE:135091 | APPLAUSE:91684,Bamberg,208,135091,91961,Hamburg,106,91684,61495,479.000,1.00000000,A,135087,5.000000,A_LE30MIN,1,1
263,APPLAUSE:135091 | APPLAUSE:91686,Bamberg,208,135091,91961,Hamburg,106,91686,61497,479.000,1.00000000,A,135087,5.000000,A_LE30MIN,2,2
264,APPLAUSE:135150 | APPLAUSE:91690,Bamberg,208,135150,92020,Hamburg,106,91690,61501,479.000,0.81126508,A,135146,5.000000,A_LE30MIN,1,1
265,APPLAUSE:132028 | APPLAUSE:13612,Bamberg,208,132028,88955,Hamburg,101,13612,7349,478.000,1.00000000,B,13611,5.000000,A_LE30MIN,4,4
266,APPLAUSE:133846 | APPLAUSE:91531,Bamberg,208,133846,90716,Hamburg,106,91531,61342,478.000,1.00000000,A,133843,5.000000,A_LE30MIN,2,2
267,APPLAUSE:134975 | APPLAUSE:91675,Bamberg,208,134975,91845,Hamburg,106,91675,61486,478.000,0.74344523,A,134971,5.000000,A_LE30MIN,1,1
268,APPLAUSE:135086 | APPLAUSE:91683,Bamberg,208,135086,91956,Hamburg,106,91683,61494,478.000,1.00000000,A,135090,5.000000,A_LE30MIN,1,2
269,APPLAUSE:135087 | APPLAUSE:91683,Bamberg,208,135087,91957,Hamburg,106,91683,61494,478.000,1.00000000,A,135083,5.000000,A_LE30MIN,2,2
270,APPLAUSE:135091 | APPLAUSE:91685,Bamberg,208,135091,91961,Hamburg,106,91685,61496,478.000,1.00000000,A,135087,5.000000,A_LE30MIN,2,2
271,APPLAUSE:135150 | APPLAUSE:91689,Bamberg,208,135150,92020,Hamburg,106,91689,61500,478.000,0.78407556,A,135146,5.000000,A_LE30MIN,1,1
272,APPLAUSE:135062 | APPLAUSE:91678,Bamberg,208,135062,91932,Hamburg,106,91678,61489,469.000,0.25793668,A,135058,5.000000,A_LE30MIN,1,1
273,APPLAUSE:133399 | APPLAUSE:91481,Bamberg,208,133399,90269,Hamburg,106,91481,61292,360.000,0.99992384,A,133395,5.000000,A_LE30MIN,1,1
274,APPLAUSE:138851 | APPLAUSE:18065,Bamberg,208,138851,95721,South Africa,203,18065,30175,360.000,0.05096761,A,138849,5.000000,A_LE30MIN,3,3
275,APPLAUSE:133281 | APPLAUSE:91398,Bamberg,208,133281,90151,Hamburg,106,91398,61209,359.000,1.00000000,A,133277,5.000000,A_LE30MIN,2,2
276,APPLAUSE:133281 | APPLAUSE:91399,Bamberg,208,133281,90151,Hamburg,106,91399,61210,359.000,1.00000000,A,133277,5.000000,A_LE30MIN,2,2
277,APPLAUSE:133281 | APPLAUSE:91400,Bamberg,208,133281,90151,Hamburg,106,91400,61211,359.000,1.00000000,A,133277,5.000000,A_LE30MIN,2,2
278,APPLAUSE:133383 | APPLAUSE:91462,Bamberg,208,133383,90253,Hamburg,106,91462,61273,359.000,1.00000000,A,133387,5.000000,A_LE30MIN,2,2
279,APPLAUSE:133387 | APPLAUSE:91464,Bamberg,208,133387,90257,Hamburg,106,91464,61275,359.000,1.00000000,A,133383,5.000000,A_LE30MIN,1,1
280,APPLAUSE:133387 | APPLAUSE:91465,Bamberg,208,133387,90257,Hamburg,106,91465,61276,359.000,1.00000000,A,133383,5.000000,A_LE30MIN,1,1
281,APPLAUSE:133387 | APPLAUSE:91466,Bamberg,208,133387,90257,Hamburg,106,91466,61277,359.000,1.00000000,A,133383,5.000000,A_LE30MIN,1,1
282,APPLAUSE:133387 | APPLAUSE:91467,Bamberg,208,133387,90257,Hamburg,106,91467,61278,359.000,1.00000000,A,133383,5.000000,A_LE30MIN,1,1
283,APPLAUSE:133399 | APPLAUSE:91480,Bamberg,208,133399,90269,Hamburg,106,91480,61291,359.000,0.45230319,A,133395,5.000000,A_LE30MIN,1,1
284,APPLAUSE:133399 | APPLAUSE:91482,Bamberg,208,133399,90269,Hamburg,106,91482,61293,359.000,1.00000000,A,133395,5.000000,A_LE30MIN,1,1
285,APPLAUSE:133399 | APPLAUSE:91483,Bamberg,208,133399,90269,Hamburg,106,91483,61294,359.000,1.00000000,A,133395,5.000000,A_LE30MIN,2,2
286,APPLAUSE:133886 | APPLAUSE:91571,Bamberg,208,133886,90756,Hamburg,106,91571,61382,359.000,1.00000000,A,133890,5.000000,A_LE30MIN,1,1
287,APPLAUSE:133890 | APPLAUSE:91572,Bamberg,208,133890,90760,Hamburg,106,91572,61383,359.000,1.00000000,A,133886,5.000000,A_LE30MIN,1,1
288,APPLAUSE:133890 | APPLAUSE:91574,Bamberg,208,133890,90760,Hamburg,106,91574,61385,359.000,1.00000000,A,133886,5.000000,A_LE30MIN,1,1
289,APPLAUSE:134017 | APPLAUSE:91603,Bamberg,208,134017,90887,Hamburg,106,91603,61414,359.000,1.00000000,A,134021,5.000000,A_LE30MIN,2,2
290,APPLAUSE:134021 | APPLAUSE:91604,Bamberg,208,134021,90891,Hamburg,106,91604,61415,359.000,1.00000000,A,134017,5.000000,A_LE30MIN,2,2
291,APPLAUSE:134021 | APPLAUSE:91605,Bamberg,208,134021,90891,Hamburg,106,91605,61416,359.000,1.00000000,A,134017,5.000000,A_LE30MIN,2,2
292,APPLAUSE:134021 | APPLAUSE:91606,Bamberg,208,134021,90891,Hamburg,106,91606,61417,359.000,1.00000000,A,134017,5.000000,A_LE30MIN,2,2
293,APPLAUSE:134025 | APPLAUSE:91607,Bamberg,208,134025,90895,Hamburg,106,91607,61418,359.000,1.00000000,A,134021,5.000000,A_LE30MIN,2,2
294,APPLAUSE:134025 | APPLAUSE:91608,Bamberg,208,134025,90895,Hamburg,106,91608,61419,359.000,1.00000000,A,134021,5.000000,A_LE30MIN,2,2
295,APPLAUSE:134025 | APPLAUSE:91609,Bamberg,208,134025,90895,Hamburg,106,91609,61420,359.000,1.00000000,A,134021,5.000000,A_LE30MIN,2,2
296,APPLAUSE:134201 | APPLAUSE:91651,Bamberg,208,134201,91071,Hamburg,106,91651,61462,359.000,1.00000000,A,134197,5.000000,A_LE30MIN,1,1
297,APPLAUSE:134197 | APPLAUSE:91649,Bamberg,208,134197,91067,Hamburg,106,91649,61460,346.000,1.00000000,A,134201,5.000000,A_LE30MIN,1,1
298,APPLAUSE:134940 | APPLAUSE:91670,Bamberg,208,134940,91810,Hamburg,106,91670,61481,325.000,1.00000000,A,134936,5.000000,A_LE30MIN,2,2
299,APPLAUSE:135087 | APPLAUSE:91681,Bamberg,208,135087,91957,Hamburg,106,91681,61492,267.000,1.00000000,A,135083,5.000000,A_LE30MIN,1,1
300,APPLAUSE:133383 | APPLAUSE:91463,Bamberg,208,133383,90253,Hamburg,106,91463,61274,263.000,1.00000000,A,133387,5.000000,A_LE30MIN,2,2
301,APPLAUSE:134679 | APPLAUSE:42405,Bamberg,208,134679,91549,Hamburg,102,42405,10387,240.000,1.00000000,A,134683,5.000000,A_LE30MIN,1,1
302,APPLAUSE:133627 | APPLAUSE:41737,Bamberg,208,133627,90497,Hamburg,102,41737,10086,239.000,1.00000000,A,133624,5.000000,A_LE30MIN,2,3
303,APPLAUSE:133628 | APPLAUSE:41737,Bamberg,208,133628,90498,Hamburg,102,41737,10086,239.000,1.00000000,A,133624,5.000000,A_LE30MIN,2,4
304,APPLAUSE:134676 | APPLAUSE:42402,Bamberg,208,134676,91546,Hamburg,102,42402,10384,239.000,0.29373707,A,134680,5.000000,A_LE30MIN,1,1
305,APPLAUSE:134679 | APPLAUSE:42404,Bamberg,208,134679,91549,Hamburg,102,42404,10386,239.000,1.00000000,A,134683,5.000000,A_LE30MIN,1,1
306,APPLAUSE:133277 | APPLAUSE:91397,Bamberg,208,133277,90147,Hamburg,106,91397,61208,210.000,1.00000000,A,133281,5.000000,A_LE30MIN,2,2
307,APPLAUSE:134636 | APPLAUSE:42381,Bamberg,208,134636,91506,Hamburg,102,42381,10375,180.000,0.15854117,A,134632,5.000000,A_LE30MIN,1,1
308,APPLAUSE:134636 | APPLAUSE:42383,Bamberg,208,134636,91506,Hamburg,102,42383,10377,180.000,0.37811442,A,134632,5.000000,A_LE30MIN,1,1
309,APPLAUSE:134636 | APPLAUSE:42384,Bamberg,208,134636,91506,Hamburg,102,42384,10378,180.000,0.40337356,A,134632,5.000000,A_LE30MIN,1,1
310,APPLAUSE:134691 | APPLAUSE:42410,Bamberg,208,134691,91561,Hamburg,102,42410,10392,180.000,1.00000000,A,134687,5.000000,A_LE30MIN,1,1
311,APPLAUSE:134839 | APPLAUSE:42477,Bamberg,208,134839,91709,Hamburg,102,42477,10416,180.000,0.95221051,A,134835,5.000000,A_LE30MIN,1,1
312,APPLAUSE:134844 | APPLAUSE:42479,Bamberg,208,134844,91714,Hamburg,102,42479,10418,180.000,0.19524941,A,134848,5.000000,A_LE30MIN,1,1
313,APPLAUSE:134844 | APPLAUSE:42480,Bamberg,208,134844,91714,Hamburg,102,42480,10419,180.000,0.02173273,A,134848,5.000000,A_LE30MIN,1,1
314,APPLAUSE:134975 | APPLAUSE:42522,Bamberg,208,134975,91845,Hamburg,102,42522,10438,180.000,0.39418627,A,134971,5.000000,A_LE30MIN,1,1
315,APPLAUSE:135058 | APPLAUSE:42542,Bamberg,208,135058,91928,Hamburg,102,42542,10450,180.000,0.96447456,A,135054,5.000000,A_LE30MIN,2,2
316,APPLAUSE:135062 | APPLAUSE:42543,Bamberg,208,135062,91932,Hamburg,102,42543,10451,180.000,0.90219080,A,135058,5.000000,A_LE30MIN,1,1
317,APPLAUSE:133623 | APPLAUSE:41734,Bamberg,208,133623,90493,Hamburg,102,41734,10083,179.000,0.03269905,A,133628,5.000000,A_LE30MIN,1,1
318,APPLAUSE:133624 | APPLAUSE:41734,Bamberg,208,133624,90494,Hamburg,102,41734,10083,179.000,1.00000000,A,133628,5.000000,A_LE30MIN,1,3
319,APPLAUSE:133693 | APPLAUSE:41755,Bamberg,208,133693,90563,Hamburg,102,41755,10104,179.000,1.00000000,A,133697,5.000000,A_LE30MIN,1,1
320,APPLAUSE:133693 | APPLAUSE:41756,Bamberg,208,133693,90563,Hamburg,102,41756,10105,179.000,1.00000000,A,133697,5.000000,A_LE30MIN,1,1
321,APPLAUSE:134631 | APPLAUSE:42380,Bamberg,208,134631,91501,Hamburg,102,42380,10374,179.000,1.00000000,A,134627,5.000000,A_LE30MIN,1,1
322,APPLAUSE:134632 | APPLAUSE:42380,Bamberg,208,134632,91502,Hamburg,102,42380,10374,179.000,0.34719843,A,134628,5.000000,A_LE30MIN,1,1
323,APPLAUSE:134636 | APPLAUSE:42382,Bamberg,208,134636,91506,Hamburg,102,42382,10376,179.000,0.30638364,A,134632,5.000000,A_LE30MIN,1,1
324,APPLAUSE:134679 | APPLAUSE:42403,Bamberg,208,134679,91549,Hamburg,102,42403,10385,179.000,1.00000000,A,134683,5.000000,A_LE30MIN,1,1
325,APPLAUSE:134839 | APPLAUSE:42478,Bamberg,208,134839,91709,Hamburg,102,42478,10417,179.000,1.00000000,A,134835,5.000000,A_LE30MIN,1,1
326,APPLAUSE:134975 | APPLAUSE:42523,Bamberg,208,134975,91845,Hamburg,102,42523,10439,179.000,1.00000000,A,134971,5.000000,A_LE30MIN,1,1
327,APPLAUSE:135058 | APPLAUSE:42541,Bamberg,208,135058,91928,Hamburg,102,42541,10449,179.000,0.93821473,A,135054,5.000000,A_LE30MIN,1,1
328,APPLAUSE:135062 | APPLAUSE:42544,Bamberg,208,135062,91932,Hamburg,102,42544,10452,179.000,0.95656558,A,135058,5.000000,A_LE30MIN,1,1
329,APPLAUSE:138849 | APPLAUSE:18065,Bamberg,208,138849,95719,South Africa,203,18065,30175,120.000,0.03931064,A,138851,5.000000,A_LE30MIN,3,3
330,APPLAUSE:134337 | APPLAUSE:15182,Bamberg,208,134337,91207,Hamburg,101,15182,8445,104.000,1.00000000,A,134333,5.000000,A_LE30MIN,2,2
331,APPLAUSE:133721 | APPLAUSE:41774,Bamberg,208,133721,90591,Hamburg,102,41774,10111,57.000,1.00000000,A,133717,5.000000,A_LE30MIN,2,3
332,APPLAUSE:134728 | APPLAUSE:15253,Bamberg,208,134728,91598,Hamburg,101,15253,8516,2311.000,0.06187789,B,15254,5.983333,A_LE30MIN,3,3
333,APPLAUSE:124520 | APPLAUSE:4488,Bamberg,208,124520,81814,Hamburg,101,4488,3528,897.000,1.00000000,B,4487,5.983333,A_LE30MIN,9,9
334,APPLAUSE:127892 | APPLAUSE:6425,Bamberg,208,127892,85166,Hamburg,101,6425,4280,629.000,0.33648242,B,6424,5.983333,A_LE30MIN,4,4
335,APPLAUSE:127897 | APPLAUSE:6425,Bamberg,208,127897,85171,Hamburg,101,6425,4280,629.000,1.00000000,B,6424,5.983333,A_LE30MIN,4,4
336,APPLAUSE:131906 | APPLAUSE:13541,Bamberg,208,131906,88833,Hamburg,101,13541,7278,119.000,1.00000000,B,13542,5.983333,A_LE30MIN,2,2
337,APPLAUSE:136658 | APPLAUSE:43089,Bamberg,208,136658,93528,Hamburg,102,43089,10722,3401.000,0.08312873,A,136653,6.000000,A_LE30MIN,1,1
338,APPLAUSE:133850 | APPLAUSE:15107,Bamberg,208,133850,90720,Hamburg,101,15107,56053,1795.000,0.05139462,A,133846,6.000000,A_LE30MIN,2,2
339,APPLAUSE:132854 | APPLAUSE:90634,Bamberg,208,132854,89736,Hamburg,106,90634,60445,1496.000,0.45856465,A,132860,6.000000,A_LE30MIN,5,5
340,APPLAUSE:133725 | APPLAUSE:41774,Bamberg,208,133725,90595,Hamburg,102,41774,10111,1378.000,0.23030279,A,133721,6.000000,A_LE30MIN,2,2
341,APPLAUSE:136595 | APPLAUSE:43084,Bamberg,208,136595,93465,Hamburg,102,43084,10717,1263.000,0.23142535,A,136590,6.000000,A_LE30MIN,1,2
342,APPLAUSE:136663 | APPLAUSE:91772,Bamberg,208,136663,93533,Hamburg,106,91772,61569,1197.000,0.66192212,A,136658,6.000000,A_LE30MIN,2,2
343,APPLAUSE:133970 | APPLAUSE:15142,Bamberg,208,133970,90840,Hamburg,101,15142,8405,1196.000,1.00000000,A,133965,6.000000,A_LE30MIN,6,6
344,APPLAUSE:133965 | APPLAUSE:15141,Bamberg,208,133965,90835,Hamburg,101,15141,8404,911.000,1.00000000,A,133970,6.000000,A_LE30MIN,7,7
345,APPLAUSE:136588 | APPLAUSE:91760,Bamberg,208,136588,93458,Hamburg,106,91760,61557,909.000,1.00000000,A,136593,6.000000,A_LE30MIN,1,1
346,APPLAUSE:133725 | APPLAUSE:41775,Bamberg,208,133725,90595,Hamburg,102,41775,10112,897.000,0.23177821,A,133721,6.000000,A_LE30MIN,2,2
347,APPLAUSE:135651 | APPLAUSE:91726,Bamberg,208,135651,92521,Hamburg,106,91726,61529,897.000,0.62081846,A,135656,6.000000,A_LE30MIN,1,1
348,APPLAUSE:135666 | APPLAUSE:91732,Bamberg,208,135666,92536,Hamburg,106,91732,61535,897.000,1.00000000,A,135661,6.000000,A_LE30MIN,1,1
349,APPLAUSE:135666 | APPLAUSE:91733,Bamberg,208,135666,92536,Hamburg,106,91733,61536,897.000,1.00000000,A,135661,6.000000,A_LE30MIN,1,1
350,APPLAUSE:136590 | APPLAUSE:43084,Bamberg,208,136590,93460,Hamburg,102,43084,10717,770.000,0.58901590,A,136585,6.000000,A_LE30MIN,1,2
351,APPLAUSE:135616 | APPLAUSE:91721,Bamberg,208,135616,92486,Hamburg,106,91721,61524,718.000,1.00000000,A,135621,6.000000,A_LE30MIN,1,1
352,APPLAUSE:135616 | APPLAUSE:91722,Bamberg,208,135616,92486,Hamburg,106,91722,61525,718.000,1.00000000,A,135621,6.000000,A_LE30MIN,1,1
353,APPLAUSE:136653 | APPLAUSE:91770,Bamberg,208,136653,93523,Hamburg,106,91770,61567,717.000,1.00000000,A,136658,6.000000,A_LE30MIN,2,2
354,APPLAUSE:135656 | APPLAUSE:91727,Bamberg,208,135656,92526,Hamburg,106,91727,61530,635.000,0.55194438,A,135651,6.000000,A_LE30MIN,1,1
355,APPLAUSE:134526 | APPLAUSE:91664,Bamberg,208,134526,91396,Hamburg,106,91664,61475,599.000,1.00000000,A,134522,6.000000,A_LE30MIN,1,1
356,APPLAUSE:134468 | APPLAUSE:42257,Bamberg,208,134468,91338,Hamburg,102,42257,10316,598.000,1.00000000,A,134465,6.000000,A_LE30MIN,2,2
357,APPLAUSE:134441 | APPLAUSE:91657,Bamberg,208,134441,91311,Hamburg,106,91657,61468,591.000,0.04631508,A,134437,6.000000,A_LE30MIN,1,1
358,APPLAUSE:136603 | APPLAUSE:91764,Bamberg,208,136603,93473,Hamburg,106,91764,61561,585.000,0.94915018,A,136598,6.000000,A_LE30MIN,1,1
359,APPLAUSE:134013 | APPLAUSE:91599,Bamberg,208,134013,90883,Hamburg,106,91599,61410,538.000,1.00000000,A,134017,6.000000,A_LE30MIN,1,1
360,APPLAUSE:134013 | APPLAUSE:91600,Bamberg,208,134013,90883,Hamburg,106,91600,61411,538.000,1.00000000,A,134017,6.000000,A_LE30MIN,1,1
361,APPLAUSE:136698 | APPLAUSE:43092,Bamberg,208,136698,93568,Hamburg,102,43092,10725,537.000,0.08232976,A,136703,6.000000,A_LE30MIN,1,1
362,APPLAUSE:133414 | APPLAUSE:91492,Bamberg,208,133414,90284,Hamburg,106,91492,61303,479.000,1.00000000,A,133410,6.000000,A_LE30MIN,1,1
363,APPLAUSE:133850 | APPLAUSE:91534,Bamberg,208,133850,90720,Hamburg,106,91534,61345,479.000,1.00000000,A,133846,6.000000,A_LE30MIN,1,1
364,APPLAUSE:133850 | APPLAUSE:91533,Bamberg,208,133850,90720,Hamburg,106,91533,61344,478.000,1.00000000,A,133846,6.000000,A_LE30MIN,1,1
365,APPLAUSE:136658 | APPLAUSE:91771,Bamberg,208,136658,93528,Hamburg,106,91771,61568,444.000,1.00000000,A,136663,6.000000,A_LE30MIN,1,2
366,APPLAUSE:136663 | APPLAUSE:91771,Bamberg,208,136663,93533,Hamburg,106,91771,61568,393.000,1.00000000,A,136658,6.000000,A_LE30MIN,1,1
367,APPLAUSE:135091 | APPLAUSE:91687,Bamberg,208,135091,91961,Hamburg,106,91687,61498,362.000,1.00000000,A,135095,6.000000,A_LE30MIN,1,2
368,APPLAUSE:133383 | APPLAUSE:91460,Bamberg,208,133383,90253,Hamburg,106,91460,61271,360.000,1.00000000,A,133379,6.000000,A_LE30MIN,1,1
369,APPLAUSE:133379 | APPLAUSE:91457,Bamberg,208,133379,90249,Hamburg,106,91457,61268,359.000,1.00000000,A,133383,6.000000,A_LE30MIN,1,1
370,APPLAUSE:133379 | APPLAUSE:91458,Bamberg,208,133379,90249,Hamburg,106,91458,61269,359.000,1.00000000,A,133383,6.000000,A_LE30MIN,1,1
371,APPLAUSE:133383 | APPLAUSE:91461,Bamberg,208,133383,90253,Hamburg,106,91461,61272,359.000,1.00000000,A,133379,6.000000,A_LE30MIN,1,2
372,APPLAUSE:133835 | APPLAUSE:91526,Bamberg,208,133835,90705,Hamburg,106,91526,61337,359.000,1.00000000,A,133839,6.000000,A_LE30MIN,1,1
373,APPLAUSE:133835 | APPLAUSE:91528,Bamberg,208,133835,90705,Hamburg,106,91528,61339,359.000,1.00000000,A,133839,6.000000,A_LE30MIN,1,1
374,APPLAUSE:133835 | APPLAUSE:91529,Bamberg,208,133835,90705,Hamburg,106,91529,61340,359.000,1.00000000,A,133839,6.000000,A_LE30MIN,1,1
375,APPLAUSE:133839 | APPLAUSE:91530,Bamberg,208,133839,90709,Hamburg,106,91530,61341,359.000,1.00000000,A,133835,6.000000,A_LE30MIN,1,1
376,APPLAUSE:134468 | APPLAUSE:42258,Bamberg,208,134468,91338,Hamburg,102,42258,10316,299.000,1.00000000,A,134465,6.000000,A_LE30MIN,2,2
377,APPLAUSE:134473 | APPLAUSE:42259,Bamberg,208,134473,91343,Hamburg,102,42259,10316,299.000,0.77356199,A,134468,6.000000,A_LE30MIN,1,1
378,APPLAUSE:136598 | APPLAUSE:91764,Bamberg,208,136598,93468,Hamburg,106,91764,61561,252.000,1.00000000,A,136603,6.000000,A_LE30MIN,1,1
379,APPLAUSE:133631 | APPLAUSE:41739,Bamberg,208,133631,90501,Hamburg,102,41739,10088,239.000,1.00000000,A,133628,6.000000,A_LE30MIN,2,3
380,APPLAUSE:133632 | APPLAUSE:41739,Bamberg,208,133632,90502,Hamburg,102,41739,10088,239.000,1.00000000,A,133628,6.000000,A_LE30MIN,1,2
381,APPLAUSE:133278 | APPLAUSE:91397,Bamberg,208,133278,90148,Hamburg,106,91397,61208,210.000,1.00000000,A,133274,6.000000,A_LE30MIN,1,1
382,APPLAUSE:133889 | APPLAUSE:41975,Bamberg,208,133889,90759,Hamburg,102,41975,10175,180.000,0.92911098,A,133893,6.000000,A_LE30MIN,1,1
383,APPLAUSE:133889 | APPLAUSE:41976,Bamberg,208,133889,90759,Hamburg,102,41976,10176,180.000,0.16832125,A,133893,6.000000,A_LE30MIN,1,1
384,APPLAUSE:134687 | APPLAUSE:42409,Bamberg,208,134687,91557,Hamburg,102,42409,10391,180.000,0.00110967,A,134683,6.000000,A_LE30MIN,1,1
385,APPLAUSE:134619 | APPLAUSE:42373,Bamberg,208,134619,91489,Hamburg,102,42373,10370,179.000,1.00000000,A,134615,6.000000,A_LE30MIN,1,1
386,APPLAUSE:135312 | APPLAUSE:42669,Bamberg,208,135312,92182,Hamburg,102,42669,10487,179.000,0.02278174,A,135316,6.000000,A_LE30MIN,1,1
387,APPLAUSE:133631 | APPLAUSE:41738,Bamberg,208,133631,90501,Hamburg,102,41738,10087,160.000,0.60115588,A,133628,6.000000,A_LE30MIN,2,2
388,APPLAUSE:133632 | APPLAUSE:41738,Bamberg,208,133632,90502,Hamburg,102,41738,10087,160.000,1.00000000,A,133628,6.000000,A_LE30MIN,1,2
389,APPLAUSE:134615 | APPLAUSE:42372,Bamberg,208,134615,91485,Hamburg,102,42372,10369,141.000,1.00000000,A,134619,6.000000,A_LE30MIN,1,1
