raw_match_row,population,physical_plate_id,scan_id,archive_id,filename_scan,observatory,series,science_series,same_science_series,coverage_class,edge_distance_arcsec,exposure_index,exposure_start_utc,exposure_end_utc,exposure_duration_seconds,timing_source,relation_to_common_overlap,gap_seconds,gap_hours,comparison_overlap_seconds,file_size,fits_checksum,already_acquired_v079,within_1h,within_2h,within_6h,within_24h
293118,PRIMARY_424,7687,10000,101,DR4/scans/HAM-LA/LA08167_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,4787.0,CACHED_UT_END,FOLLOWING,3710.0,1.0305555555555554,0.0,1312346880,PeNSSZKPPdKPPZKP,True,False,True,True,True
293470,PRIMARY_424,7687,10000,101,DR4/scans/HAM-LA/LA08167_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,4787.0,CACHED_UT_END,FOLLOWING,3710.0,1.0305555555555554,0.0,1312346880,PeNSSZKPPdKPPZKP,True,False,True,True,True
293841,PRIMARY_424,7687,10000,101,DR4/scans/HAM-LA/LA08167_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,4787.0,CACHED_UT_END,FOLLOWING,3710.0,1.0305555555555554,0.0,1312346880,PeNSSZKPPdKPPZKP,True,False,True,True,True
294052,PRIMARY_424,7687,10000,101,DR4/scans/HAM-LA/LA08167_x.fits,HAMBURG,HAM-LA,HAM-LA,True,COVERED_INTERIOR,0.0,1,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,4787.0,CACHED_UT_END,FOLLOWING,3710.0,1.0305555555555554,0.0,1312346880,PeNSSZKPPdKPPZKP,True,False,True,True,True
