scan_id,solution_num,rows,relative_path,size_bytes,sha256
2479,1,11669,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2479_solution_1.npz,648362,13203b485c0a7dc91d8ce53b5ad99827e3cdef0a5b0cc658858443376b6863ab
2536,1,53950,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2536_solution_1.npz,2924888,374224f3b3118c82f13e85ba384c947e80250ba07523002911ff509d63fc642b
2570,1,4122,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2570_solution_1.npz,237138,0f231f2d1df3beaecd0fbab242f346cbd7920f5b9eb7abd65669b75ce528a1c6
2612,1,9337,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2612_solution_1.npz,516234,bb2e6685c2e91da6f4667a9dc9d8f999a7e3712733e4521682b891308a903775
2635,1,8127,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2635_solution_1.npz,450346,581c48a5cd6795f144ffbb99ff057ce76042ac4a68005d183bbbaebe0fedc1d8
2684,1,10739,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2684_solution_1.npz,592706,0d8c7ece4a88e4064a753218826f826c8e3ba6e79cf19155703d5265d3c87306
2690,1,1332,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2690_solution_1.npz,81402,4c2552d9263ba89b0bf9068f99af76af964f344e5e00636175fcd9b41029e60b
2794,-1,0,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2794_solution_-1.npz,4284,b763ba884186134a5ac38830bc225f80e7d7090d672db5f06ff03c98beaaa728
2813,1,13890,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2813_solution_1.npz,763915,a312aaa3b1944f4a21fac18b90f4a789f7b1550a67a509a9e58828f0f5350824
2833,1,7342,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2833_solution_1.npz,408588,1b3e1c5d76c3e4a9c2e86d72666909db16de3063780b4777fd552a3ed01cceea
2846,1,10190,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2846_solution_1.npz,556836,0e9d83ec3478cbdc7c87d3ea0d330e79d5c16aee4aa94e26c1033479557a1886
2941,1,5432,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_2941_solution_1.npz,315299,4d10273a039ad3202807bee26ee3e95d3d1ea500395166d830a011e25dec5da5
3117,1,7478,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3117_solution_1.npz,412647,38d0774eb0c4515123116cf92cfc5eb7853f86502bf4a121315d22cceddeb1ef
3357,1,5775,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3357_solution_1.npz,328985,c853449e7880bfef4e1f6a1a68a20a6e09ccb57cf9ab7bfb5ab562f1f718999e
3359,1,9697,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3359_solution_1.npz,538263,e297d84e01907b0a4ead2bc4b9b98cb72b21e9e7c1df01d7df25a53a53f59ba1
3396,1,55918,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3396_solution_1.npz,3007980,4a49ff57f89be3eb7adbb4fbd35ddde74d1c482ff682513807b9a23ed3c5089d
3398,1,29838,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3398_solution_1.npz,1604009,afb7d09a589985280abf5fdc3f54ee7558cb256a3aa5cd19f251bcf777086ead
3418,1,72525,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3418_solution_1.npz,3888986,c3f8967b8aeeec9c34efd180643fa1e16ca49d01e8f4ff1c5c088e542cbf8eb0
3471,1,16304,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3471_solution_1.npz,881725,a545a5634f5d3a76461ab0f69f535dc1aa39fabc8a6850dd043d837b5014ba42
3556,1,5669,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3556_solution_1.npz,316831,a08c84234030bd5a392236d4cdc7d632ce70f4d053878082a63c5da0417c1e8e
3584,1,3072,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3584_solution_1.npz,177517,335359092a8fa52a50a23f612ce72d461f05ecb1a6634240e67e9dc6018eb76b
3592,1,23350,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3592_solution_1.npz,1284640,d3f03de5910d122ceb8b7e9af82b9fd10f80a352f01b49de68429333a9d73be1
3596,1,18314,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3596_solution_1.npz,993740,2664e7000c789f04601e4df4b0b0e4c1e7098d44cfc7d0fb26b8a1bc53928647
3605,1,8692,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3605_solution_1.npz,485500,a7a761f1364d8a880b9c8d8eb56b9f587e54339da504e8ca62068299ec05d10b
3606,1,17833,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3606_solution_1.npz,1002666,f81ed1671057844993bfc851ea89ae9db75bcb9866ee6520f4dc8eb020b953f5
3617,1,7570,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3617_solution_1.npz,440225,a5bd4b9b57bbc6af8a5e73ff81aa25e42e044fffdc4e520975a1cff46a9df565
3630,1,9460,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3630_solution_1.npz,522959,a1e250e5487bddccb117997456c635ebb37ebf10d46ba7e6b11690d9b72afe2a
3635,1,14234,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3635_solution_1.npz,777857,1d1b8425f04ece52543e4b7c6da0307e24fa723905c2b24ea6dca6e19a23bd26
3665,1,10576,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3665_solution_1.npz,586125,d580bac675f7642eebb14f1b352f3d0b94eed995f1721156bb8519ac236f1f2b
3667,1,8878,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3667_solution_1.npz,495825,4c5f50252befd4bf8a57f31e94634d2c69c9bbbb1f8b8d76331e5ecf9ac450db
3695,1,26992,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3695_solution_1.npz,1469668,06cc850b85eab7c881e206cd7932ccf93b12d5a91509ac56d90a33356ce90171
3705,1,22734,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3705_solution_1.npz,1234766,1ad01ef6737259a55ebcb4c61ea226cd3a4717c550d0074a4eabc4843fcad368
3721,1,12942,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3721_solution_1.npz,701800,55ae527801471eedcb89942f671e83f08cebb035454d03e19a6d1566c3a26dd8
3766,1,18103,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3766_solution_1.npz,969546,261ffb54534ecf62325009cc6e38f6d6159edbdec3209bb54cb45fe8429aea15
3778,1,72072,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3778_solution_1.npz,3856027,c976c3fa1a0bd014e2f93c6616614255bd6a0b0c7e1f83ccf4010230095b53b1
3811,1,26843,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3811_solution_1.npz,1461782,2525aaafdb8fddbd2f4e4f75e48ed5bf5b44c842659675a7d449dc964688403d
3840,1,6479,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3840_solution_1.npz,355379,c2ed789adb53c58e99e8ea92dceac527ed9178f3ec9680e6509938adfa471d92
3850,1,24381,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3850_solution_1.npz,1306524,acbfb0735e046a4f75cf585026b1f84b6287d370449ccf2ac0edb8a32b83af93
3854,1,10434,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3854_solution_1.npz,577611,961099c56725d74936894d1bdf7c93cb9bef39be32ba14f1c94973582541c253
3878,1,34412,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3878_solution_1.npz,1843755,c0ac54e6f99aeaeb41d5c34ed0318bfe6c0cd36278325656d9a5784af99f56f1
3883,1,9551,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3883_solution_1.npz,528010,736e1101ba391700f101fe99ec1359440d6614d6dc7a38dd801ff2a3262e63eb
3894,1,24004,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3894_solution_1.npz,1297731,dc8ff664bc56190f584132669f193bd103dc5840003b5a72f20fce413c3bbdc9
3909,2,16,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3909_solution_2.npz,5377,8daca9ac1a40dff3ca83ef2f2956538ab32a3b90fb3aef0b0ee9a3919ba3ceed
3911,1,1341,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3911_solution_1.npz,84333,e6d536ad8449f41ff01faf885b966dbbc0d7dd1c200d69779c8f4ce77f7e6042
3912,1,988,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3912_solution_1.npz,63390,80ffacc28c08f0e3fc2ad6412367b8c51785ba8147223e7e525b27d46effee2f
3914,1,2805,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3914_solution_1.npz,162162,9b04d601f37721bb4b15d586a7df256ddfa470d08c141fadcdf8ea8e5819508c
3962,1,5241,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3962_solution_1.npz,298740,702df5fac50d55fdbc01c6784d0bb4129b1a5ce247834dc7e5cb99a036d42dfa
3980,1,14833,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3980_solution_1.npz,821934,c5cf4e7613f4f428e97459693416fc71db31325ed0854b936eb2e955954d6465
3982,1,22505,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3982_solution_1.npz,1225561,711e1940e502742514b869adc71045f890631ea17da1ac511ae074279495c49b
3999,1,39223,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_3999_solution_1.npz,2157330,9b0aadd19759e525c9eabf330d9133e3c116bb2fe5cd8f9a629e514b5c5bc153
4000,1,8857,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4000_solution_1.npz,496234,00845e578d663e98d1e01a0c1e54e7c6ec89a0a5c100264bf111ea691d397aa3
4002,1,5023,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4002_solution_1.npz,289318,c22570e63ca7a9e5bd9f66499fd51e982e61cf1cd471cfa7a1c5d51c260a9665
4006,1,22861,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4006_solution_1.npz,1260312,a8a90df3d312789d5682f572fca2ad5a631b0f2a58dcde5f0aec87eb446b3da5
4008,-1,0,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4008_solution_-1.npz,4284,3658b22725146189ef800f570099475d6a598e9750fe18a3bb145fc0b9193e78
4018,1,32637,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4018_solution_1.npz,1789398,38459ae56cd1afda801ddbd38f471c7aae7fbbf93425dd93d092ea97de5a701f
4027,1,31351,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4027_solution_1.npz,1755656,649c43d122a87c5ee3238ff20d5b0e44eb7d14c95d44557d32fc24f4be67898c
4047,1,6075,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4047_solution_1.npz,342893,a31da32205b221d4ffa20d7d47ed8f20725fe0320baf8dbb969582918569cacb
4048,1,7927,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4048_solution_1.npz,442525,eac28f292ba542529c0137572139b864eb3e414bd73c5fa2cc6afca7d540047e
4068,1,11812,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4068_solution_1.npz,646033,10a85c8cd46d5cf579790311db472e3c2af6606515c87b695c629accae294a37
4143,1,5290,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4143_solution_1.npz,299863,c2d0b2cdfa8cb2756f3139335f8ff0990a4f0d5e1df12fcf32aca975a32f542f
4144,1,34704,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4144_solution_1.npz,1906527,e2e6e9c0af874426f25d7871b8ee4c9b153a7290662905e00a6d71d363be4069
4169,2,111,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4169_solution_2.npz,10222,23e64b6d5a5a84f50171046bb6c9ce005d3b2951bdac7710d5d6cc7aedd740aa
4170,1,5356,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4170_solution_1.npz,299623,874ebd6877d9c35783ee9e89e25ecb02dc163cc95e4c2daba8446971df9dc3ab
4196,1,4112,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4196_solution_1.npz,235239,a9215b42cf483a871905417611dd81a841f3a9a92cb72978daa0d9aa0f475ab7
4205,2,48,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4205_solution_2.npz,7964,edd0135fbf2fc12c1a75d8042aeb167f181e9e643ae828ea1ed3a5b7596260f7
4229,1,22541,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4229_solution_1.npz,1213150,e7eccc478dcf38f35a1020c27dca396d12b7e9866cb471f345a8a0c062878617
4231,1,22528,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4231_solution_1.npz,1204299,b705d800cf0731ee8f60e64bbafe1612ace7717f6c671d2d67171f1799b01b4b
4233,1,21361,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4233_solution_1.npz,1145180,de4034acd5dc9be18ff6c1fcffce9210f07e41787a2b945395c129e75a9228c6
4254,1,28005,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4254_solution_1.npz,1501185,6d6be15f536c3ba41cc388102811f39f339777bd4eec3498a16eba6a6e6410b6
4264,8,30,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4264_solution_8.npz,6724,04d815a86d4f61d7422238118b0cdfda35af237cade8e3af9393bf6e24dce9b5
4284,1,7846,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4284_solution_1.npz,444006,429b386f0ea9e2be41e6e00428d62b6ad6723f672047e2c8fc89bb596919992f
4292,1,27976,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4292_solution_1.npz,1532563,60511ff2ee22caf7275ff41db8d4eace996f7e7904342313a17c927ecc08881c
4328,1,13398,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4328_solution_1.npz,718444,204284dcc66bfd3cf26c29132361dfd2d9d4d330a562c7cc67640aa555f11741
4367,7,1574,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4367_solution_7.npz,97168,946d64a16923e9a85d02aca16dbb46a37f86950c02732a3f4400d4ce81dbbb4d
4436,1,4959,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4436_solution_1.npz,291254,104ea7f4a44d0c42a7edd8ce115b5d1ee820f13c4cb4c78f5cfdf4002312f079
4454,1,15002,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4454_solution_1.npz,844737,ac6edce73340f3e7996ea68018f49e519e8df6cf967f27ea959ec43457fcaed8
4472,1,4939,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4472_solution_1.npz,285594,7a6f6d7b53e44583236c4b02b786cd5d9e24461b02a2ad896ddd4545d03d94e7
4482,1,2235,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4482_solution_1.npz,136806,efe37cd7c5903538afb22ef8f4e7dcfbd992f3edf89af61ac698926b75096ee5
4497,1,6077,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4497_solution_1.npz,351649,b474dc91fea1828a557653f07717c48a24d080c5b071959201a471326eae2647
4499,1,8194,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4499_solution_1.npz,461699,1dd7e7b1eb0c313596bfb73a309a8186643430088598399a3ca3455dbec4b321
4515,1,6146,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4515_solution_1.npz,348232,3bd286950a59760f3a59aaf2d7cc73da2bff2155208d8d3deab1c786f043e63a
4523,1,988,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4523_solution_1.npz,63328,a504506088b6332ce20018caaec43f92f621a7ad7c77fd5cdfcdfac619fb8ca1
4524,1,174,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4524_solution_1.npz,15757,5e96ce8ec845064f13552ac89ad700babd749f66278379b7f1917c1013a0491d
4530,1,27083,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4530_solution_1.npz,1490818,7e2897b1fc369899caa50d2521467eb62255d25cf248f9a592e91cb415f9e5bc
4532,1,8169,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4532_solution_1.npz,455036,04e7e1933c1816215224fa78e6ed9a051c28d98176b857d6b5025a9a194afdd7
4534,1,23300,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4534_solution_1.npz,1299004,506136a9665b066c450f97126fbf82db4c9fcc05bd50e752db56d0af664a6ab4
4537,1,1194,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4537_solution_1.npz,74083,7fd5a1496f5df2323592388f96d8b8d4cea6167799da716615ad86901fc2a21b
4538,1,1368,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4538_solution_1.npz,83636,a1dc3c9f4dc669f3e922cb092271cd7ddc3175a2150092f031c146ad10592be3
4542,-1,0,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4542_solution_-1.npz,4284,902b8542e5def3ad4165245b1e59f3a91834389e882317c0ceca1913557e8ffd
4544,1,7960,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4544_solution_1.npz,448757,df769bc615f16c393add58aac063457f572ff9030026473ceb45855b2bb2d9a6
4550,1,5330,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4550_solution_1.npz,304344,ecf2872474d1f2969f41951b393f5f8b22b7ab929a32c93ca80e2ceb57dd3e6b
4552,1,1974,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4552_solution_1.npz,126541,a02dd3419ff724079559d81ef180addc157a4d2694ca9dd0821a8d12a1c8bc2c
4560,1,7737,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4560_solution_1.npz,434783,a6a7c83bca6266e227280f56c7e1d72394d7f99bd89b24b03503a2579c46aeb8
4564,1,8312,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4564_solution_1.npz,459462,d511a6ebddd459ae8b1794480676edaefbe1edfced8164c76600705bbb450767
4565,1,4945,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4565_solution_1.npz,282847,71740436661678635274656f41f845da8f5c8f76963925e2208cb8a94bb2f9d2
4567,1,13243,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4567_solution_1.npz,728637,4bb673ad926dd8ba5f8addc76eaa0cef8cd6e754c33ef3ce96071c78d143fbd5
4569,1,6811,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4569_solution_1.npz,382992,0e6a91faed4ffe460eda9441ac9a639674504dc565b773eef0b8884fa7fd5b62
4574,1,8681,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4574_solution_1.npz,488282,a902d33aa938ddeae21843076673ee2fd231322dcb051f7497443ea6cc58d6f2
4578,1,1739,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4578_solution_1.npz,105838,2446ed3e185977099bb69cc41dcb41bf7dc908f82330aba8bd48232e16d7bea5
4582,1,1356,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4582_solution_1.npz,86221,f1a4591e12666a56651e78c8493036b8f29ce13d3a26779faff4cdecc2c8d99a
4601,1,39944,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4601_solution_1.npz,2172658,a3506e89e2332990286e149cf3ff4220694abfc712c514eb49fb1e1e49c52efa
4604,1,3569,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4604_solution_1.npz,204132,889d26ee4875e53ff9051cf3488d1fcb401258036512a41f93a2c5041b081c00
4615,1,314,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4615_solution_1.npz,24059,362393a982b0172c871b1d9374935da1ea2e51e5ac2806435ca990915a653cae
4616,1,12849,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4616_solution_1.npz,703069,8b5cf85fd1d59f64b1f6fea37aae51485a16add76e8ff4702b5ce62835eaa688
4617,1,9807,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4617_solution_1.npz,536694,1b6cddd1840253e46e2d456c2d96c71756af640e5a9986443c361947610d5392
4622,2,231,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4622_solution_2.npz,15323,9250fe4f882608608696082e46187f78e9f6b76ed56f93789db8f0ec1b2703a1
4623,1,15356,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4623_solution_1.npz,834954,fe810ae8b87756cdaee2467d353909444a3f8647fc8ae3e45b0a053aa558594a
4627,1,13870,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4627_solution_1.npz,771306,8bf69d238c09118293c922ebd0ae06001cab3a5d8f8502f14b7a0f9cf2032bef
4629,1,543,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4629_solution_1.npz,37230,26c0c0d5c851d188f5ef0d9611c2052f71020fb57e618a2642c41ef04f930fbe
4631,1,8913,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4631_solution_1.npz,492571,8af695158ce52954ec72e1ea3df0e30f74a5c7fafeadd1d5bcf0854535a963de
4633,1,30432,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4633_solution_1.npz,1681363,e19813689e25c39aa05d4282cd617b5f2fdb78ec90de9a9b2d1d4e593971fec6
4635,1,7486,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4635_solution_1.npz,431653,507c29ee93210412bba0c98f7790e1ec65ec415d6c60bd8c60d3d9d3af488db7
4637,1,34676,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4637_solution_1.npz,1877692,1c138bb340138b9e675f6ab650a2dda51181948f424306edfa40adf56ac8b4e9
4673,1,31784,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4673_solution_1.npz,1724508,a1c4becabc23c606b3fb6dc2ca01aeeffd33b87375ad164bb8b16df02ec62bad
4729,1,8961,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4729_solution_1.npz,490341,11817118d1ac5f47920f3dcb88a4fe96967cf1bc390bf88039077646e8eea4c3
4732,1,2378,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4732_solution_1.npz,141226,d368f8846c27782f57fec1562b61e7a6491a00fd979c14669dfe3e89cc7bf705
4749,-1,0,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4749_solution_-1.npz,4284,34d9828e69f8fa97584185fe36b392e4fb8a73ba8ebab5a30ccfc49f054a11df
4752,41,465,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4752_solution_41.npz,33058,5ce6180e3d115bc76f89e906df176c92a25f3dd9424b4353e0a517da2bdc7e67
4766,1,2291,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4766_solution_1.npz,132917,a58dfd82a41aedebe16221587ceb0ae22a754508407976211485f74fe3bf823b
4775,1,3140,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4775_solution_1.npz,180120,2096486757ee85cbf5aac233bb41d5ef1456d055f2630d33586c86e56031b703
4783,1,1716,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4783_solution_1.npz,102017,79c7996e15d1cb33c76359188601493d712b6c3ad092f9fb88301aeeced6f9ae
4806,1,7462,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4806_solution_1.npz,410591,98c18be2be7aa9071e40f1311bf2e95e00bf5088d5d1b78c6d915a49fd1a1885
4808,1,4441,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4808_solution_1.npz,255575,18f61c6001d95711a6514108c38ff7d32bb31e5c562ebd14b56506b6997a3049
4914,1,395,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_4914_solution_1.npz,28767,2138b04e6ebef4918c57c6ac6bf09121ba2d5c257b988f774c8ef00bcaeb8030
5000,1,2736,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_5000_solution_1.npz,156846,6370111dd79e385bac1c8d95ad173fc18c020fc2cc395bc25ccdf773932cf1f6
5022,1,7167,work/applause_dr4_corrected_le5min_blind_source_state_census_v094i/hq_scan_solution_npz/scan_5022_solution_1.npz,394972,5733682743e2e4a672c17ee24f9010aef4e6462fe8a0eca2f4bc783e3bd22bc7
