scan_id,relative_path,size_bytes,sha256
11124,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11124.npz,4962577,c0e98b78c2308484cfc74db4e09cada416f0f513d5f6597d16f5372691b3ff8e
11125,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11125.npz,4903226,2d73cc0cae753d57c9809dbb26164c680d8313885201e5e28614bed5d02c75c5
11134,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11134.npz,3847618,1728aeaf82c74837602af7c2bf946313a48e3c8a0e5672d828921539a17eb419
11135,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11135.npz,3829313,5705cd6306b88e82b0a650f5125fb7009a6f82ab34dbb82c1c3fcdd0f9dbbece
11136,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11136.npz,3905451,49dccf1a91b16772442fd4c1ca893307fefaf0390ba9e370757811c0ee35d62f
11137,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11137.npz,3914327,63c7f8ae603e11efd2dfdb043a3e5753a1968278354c313edf6fd2abb6702e92
11160,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11160.npz,4593666,06d6a321a194fb20f5ee7e6185001e88f61704452f9bba9b07e123eaab26b684
11161,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11161.npz,4861974,a7088661a35aecebdf87d3cb485e6a89012b3381033676250ab0a199f553959b
11162,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11162.npz,4695504,9cf95adca48cc5808764d1ab32e39afcd1ffc9abaf8f12553be45ccdab5df79b
11163,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11163.npz,4633083,9073c8e4613b8e29c2bcb1e5f77fe8058c98028217fb6dca817b7d4ccb7bec34
11164,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11164.npz,4868156,3b98330b296bed0f6c631dcce6ed77135af72994ef5fe8ecdff4cbe16008b0b2
11165,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11165.npz,4824070,6b7facc5a155151b78d1e5c9187f4a41c50691c1556d11dbe767036cb393974c
11186,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11186.npz,3553884,8da4042f6f17966bca5cfd1fc0dfd87361fc702f528846bfba8417d6f8e9b61a
11187,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11187.npz,3553640,44012792ed7969219ecf15a8cefcdaff83827b6bb63564377d759b3f724f2af9
11188,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11188.npz,4258858,a2a1452a2a203b311ccefd6d114b7b9d2bccbe17268f2012e92da91fda95a57b
11189,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11189.npz,4236753,048eaa64ab85663a052aee5a56dcbde5e44a0941a429a36ff937b882c6563399
11190,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11190.npz,4409425,dff63bf9020fdc351b13cb319ad1ad51603a5334ab18655a76e070987a515b90
11191,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11191.npz,4348368,b1bd9d624406e0ee602738d7ea4f7131d0bcaf1908a9e9f6abd9e3400ccd35b3
11206,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11206.npz,4225658,fec49f91530044068d4d77f1e323ce1e001fae19faa9fcde63f6460673f58f6b
11207,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11207.npz,4178894,e2df00c211884cb4d5dca48a924ceb87fb5eea102c37e14522de686599195803
11208,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11208.npz,4652836,e1a76f2524bd78eb40ae25fb08f9f777e37972c92c35d3fcb7d30fbd7fc18af7
11209,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11209.npz,4609521,025fe60b2bbcea491cb32b1484b9d981353b0e58a06f9d2dcf10b91f648a446f
11210,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11210.npz,4717432,c7cfa9c56c68f33322ff3730c33d108eedfc00a51ca75715ec2fad5cf2e4eb23
11211,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11211.npz,4655433,950a73e03144f36582ec33fa23ba251fadb9d0e228aa0df0b357284edf47e74b
11224,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11224.npz,3849133,c87924104886d618bb8b1e2d03504719fd122f8e407fbd0db9b11b088b1eb2b1
11225,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11225.npz,3795528,83b611ee32e793b927dc2b04e18c04e380cd34726f9352174b23c37feea9b6d2
11226,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11226.npz,4257566,96e9d2c37c14cdd276b64918f5d6f5ca1b18d0b80e572c04bcdfa4c5444f2bc4
11227,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11227.npz,4200117,4b94aaab4cec8636ed1918f4af0a6f9302930ec50425bff1cb4d0a123928572c
11228,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11228.npz,4740667,0047475bd3f60e49f909f53335693243c707be32d2944f387e9466e27525eefc
11229,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11229.npz,4666834,2712d98f41650c493716bd8cc59336f387135f01d0d80a4370f5e48fb090cbb4
11236,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11236.npz,3332445,952f38c940b39687cc4a30f933b149cbc91c5c97eeb842102f6c094bad41b874
11237,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11237.npz,3305323,9fc70b89df1bcebbddf98e58b393dd314a2614ca34508636a64935f3983bab3a
11238,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11238.npz,3534873,0edc4fa481c1e191d09506fa808146c8074bdd836fdff43f1e8abef1a7ffd7e0
11239,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11239.npz,3474468,ce62f0dc11c66ba92cd9add964558bcea0f0a9b7eda0afd5fba4d85a4746b65b
11240,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11240.npz,2622026,e56eb25dc12a24c180f5b036093c5ddba2e8a8a32229d095c48ccaea4eaf4466
11241,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11241.npz,3159123,0ede90708629461ea5001265c4f62cb540b0b401c0ab0f92e92f03712453d8c0
11242,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11242.npz,4132299,991ec4c7203caac07a0cc814af41a7547c89d0dac16a8cf40cf4912edec47a7a
11243,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11243.npz,4151679,f2990ef01d0a06bb48975d95ac536486d0bc9a0890099bc91026d90a9e0674a8
11281,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11281.npz,888071,323aab4a01a1e4cedffbe982ccd53cf336ae42d083fa2c3c1923c08fda2aabd5
11282,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11282.npz,865099,1bd1fa8867c9722cd62489a1076982893bf0d74b56473379f3d211f80abbe2bc
11293,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11293.npz,906300,7605a3cbf99b161524a992b7c7647d6e348816b6da040588e7c38bb741143b1d
11294,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11294.npz,896221,d8448657709a86a66c1e327afff82a6c2c515da85c4afa83a13292d074cb99ec
11301,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11301.npz,755472,61858c8b842543c78c4ea944beb705ebb68fb03218a9a7e46b2a351e6eaafff9
11302,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11302.npz,754092,585941676b88e3e53804b04226661b83bfedda1d829f8fd10717248d309b66eb
11357,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11357.npz,417163,592b99ded27ab018d537d77fbe96331e8521ed9dc185fe1d5ebe5f557e5945a3
11358,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11358.npz,429167,e4323d04c6cf7d3029496f2083be5ced7ebe79984c6c830b2728a29ebae8bd5f
11359,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11359.npz,220581,553f5145d2dc96ea1f46b74f456c5686db0fb0a62c8884251543f1830b4bd44b
11360,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11360.npz,184539,54b1ff1c9b486dd4a0abf01b512af9af4fa1f62312520a7cb1ea71113cf21d71
11361,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11361.npz,138450,bd7f56eed64c42b7beddb4f388ab4cfa5cb5a0e45ef3ef85a034eef06ce38f65
11362,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11362.npz,148009,cdd5d3ee6edcf7d489df31590a138a283d5f7033dc19705cb00980b41918bdb7
11363,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11363.npz,157142,c7dfe552c49a5b0c378b462d60c25425abdba85a8ab10f6f08025bca105f5e4f
11364,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11364.npz,134265,2659f12cfbe8c18fe1413060c36bd190f481112c33092ba7fc7aaf8765a7891d
11365,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11365.npz,160421,d94509b20b8680aa9a4e4cc597ce1930a16017bdbe059dafa3dc66425e4e3b8a
11366,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11366.npz,151839,0a6d8cb25f85fd6bb9ebfff4ea03c4c68f3b7bd4cdf6267b424bdb0a2e6e4a03
11367,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11367.npz,134841,366bd7e92c7abfd28e39daf922449f5320e031759460b0b9b6a49aa2904484e8
11368,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11368.npz,144253,0ef81a3eff63aa696e00b5fd6509231dfd932017b070fcc5dc1e73a8fc064912
11432,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11432.npz,3787361,3b7d4116d92eba1a3bde230478c2687d955325e52ca43502b470be34394bec04
11433,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11433.npz,3793997,fba9cdca332fc9d7345414d63acbd13508ba22cc0787c133becbb649eef5856a
11434,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11434.npz,3636914,4834336660f6884bd99c06a2acd1642b948c94d060955710b46b51e5d611989f
11435,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11435.npz,3604641,4b9b43df2f6ed2945a928ef2d9ab9c98ecefdc5b10e1021c339992d560aede22
11454,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11454.npz,4506663,1b87618241d6a72388281f4c35c11e017f8489cd684779f57cad170b16dc72d2
11455,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11455.npz,4513691,b39770eede5985044ccab0850d599eda76685b930634982756634d2dcf236d18
11456,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11456.npz,3087814,7ec5b1fd9beb4e43e84bd525072221f64227e1b43d13a2ee4f185f5f3d22ce82
11457,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11457.npz,3096896,713a6ef2bd0a7107ea6ee885b03c2958da1d1d0944583ae2ea53c47dd992d6a1
11597,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11597.npz,5227478,6209d7a2209f9495a5d349bf2786a13e7f0dfa663adb3aa566656360175aa934
11598,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11598.npz,5136522,c8a57f55f529f36b48887ae24487ee706a50d982122559b8e4b1ac0206e4b9b9
11599,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11599.npz,5256154,c2aed1835fc237d77cd7fe6f8297c56646b94f22fc3c982f3b0fe0b2d06929f4
11600,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11600.npz,5136764,c4f7d24cefa29da292b40a8b52377cbe53afdcc59ac35d83ab94fa56322a10dc
11615,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11615.npz,4950998,fbd7068e67ad9874bcdb1314a4247331c686c605b5d2c7658984b70f93d6a836
11616,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11616.npz,4851377,6b4b5c6128447c7bce6d3ab8782a52cbca0a0e2749e1428fd91df37d9b789895
11617,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11617.npz,4989970,99ed3dde1ffe3da29065b123653554262b8f37322a055c24bd7e75107f6f8c9e
11618,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11618.npz,4929475,3162a3968181e3c14ff72606c7ef123048ae1531efef6ab664d9609afc08659c
11619,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11619.npz,5128541,2bea9658757441af17a7fbce4a064c799949d3958a7548775d349df3f719415a
11620,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11620.npz,5055785,0b702b2e86643a785b52955006a46f6ffae0472aba76ad8a5720ce7666575545
11621,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_11621.npz,4479715,13ca0cc2ea4cce7bd858217031a1c1640aa48a7894afc3e4bb3e6493b22b78bc
12608,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12608.npz,1747640,7300cecb63ff1c28e0dfdcf579878db5d4593f8e473ce166f5c4a833b7bf14e5
12609,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12609.npz,1668967,9e5d9e4c360c243c46cbad6e867e2c0a974de716c601a6882215f1030b140838
12612,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12612.npz,1730718,451d47aa489b4bc8444fe236753bd8b1fb3b3bbbb69a71e889d67bbbb4d94dc4
12613,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12613.npz,1797583,916fc57a031bd96e2306a8d36a5fe18e9b9584603b12d8fc887737b64d2cd030
12614,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12614.npz,1383435,c9d6a70957ffb0b83341369b4695a80f12dcf3dcc384a8d5b7acd741d9eeabff
12615,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12615.npz,1410668,18803e3c42c9363cae3f73a1a76196e6055035d97c09b7186e672de5b55bb827
12616,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12616.npz,1349494,679762ae7e5a69496f463506e2b56115a1b1bcd936c0213e98e495d85fea0ca0
12617,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12617.npz,1348002,966bc96f5d9aefeb06017350534d743c80a62820634cdfc1341a8b21a2ecc230
12618,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12618.npz,1413792,bc90681ab974f09cd556a2b98978e3070a312d7e9656f0dbf9578d694eef8352
12619,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12619.npz,1477064,286e71e26e2d3203705ebe8bcc4057ab1a66e633b7d343468ae43aaf2a1c0305
12620,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12620.npz,1240811,c76349007a0f74a1e564c3e0190c3c84cf6119f902bdc226edb5674d8d1aab39
12621,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12621.npz,1265975,589e5bd5f3d18b79d1440c32772e6e892fd2d2ccb74d89c69e4d3b27721f7ba4
12622,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12622.npz,1102791,d252237bc6c683e128d4a179afa8dcefbc3f430f3bf1a5638a66184836415294
12623,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12623.npz,1095723,a21f544096d8011f6036605b5b203b07e581c0a8169a44a0c83be68dc0fc6908
12624,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12624.npz,1134015,39bc8907d6a2500ea78f537c9d27f3394b1600d18ca09e34fc16064f12bdaa78
12625,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12625.npz,1135052,3c26cf5d17f4671c5e6abef7316e6e5160e68b784a1f02c97e4045c37cc2bc8e
12626,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12626.npz,1004552,3685cb596e6604bf7ab2125aa65afd77c85fea39690d9c7f3633460515f06de2
12627,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12627.npz,1007835,b040fc963e63ed3c5c84be98d1c68f0bfc2050e95877de33add92b3c9018ea9e
12634,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12634.npz,1055213,21470692f10f61284b7c8735a7ddf64ce0cf986151b7ec0dca0cb185f207e2e3
12635,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12635.npz,962997,81c24802e724d51014696184828a80f5108ea333c506f0ef23c80820d504ade4
12636,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12636.npz,435327,65bf3f4b0ae1d286badfb03942c3e0a2855d698cf690227653073ed3ed6d6015
12637,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12637.npz,428926,45291101032f79dc4ef0ca7de7274681552877cea8b614af6af6168b35e07d04
12638,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12638.npz,914972,96ca03826c222b64f7155d924860d1935f65bc07feb1d6e94cb0975d503ab0cc
12639,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12639.npz,905793,003e64189f13c1601cc7319c4dd5bb98ab1cb21d947edafde6a0c179782a5eb3
12640,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12640.npz,923119,59b2214b5c5cc6fe9aeca2710298c6c4f410c3ae770a7b1a291154b3ea4514fe
12641,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12641.npz,944815,f4d403d791ea0704a629fdc950f76de49a9cdd3dd87a16bef90087828dc1a331
12644,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12644.npz,53009,8e1ccd91bd9ddad9c1844dd01a100c6c89f972035b84173ac49c41bf393c2614
12645,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12645.npz,59682,f1cbc06114082b0cff9c7e5cb7999e5c0fc6db94191a43c68d763d35e59e3ba2
12646,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12646.npz,43110,4a6fda8e6875eb91d8299ab78b1107edcc0a3bd3bca82a553b630cb46a5f9810
12647,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12647.npz,43565,93cc3f140b1745bc6032c9e0a747c477984dd72173404bec8879dee38f23bd49
12698,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12698.npz,1101794,4c0a95013752e9bd2be05689399d739efcef6dc1843781123803cd73dd117f86
12699,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12699.npz,1192193,56e668687037f7c78c94d423196a462fc0568bc692810b5ff3f6f7e846d184d6
12700,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12700.npz,984119,ade0f89a8b1253137e62c043c9acb9ddbd3afedae8de03ae802c89430aea7c25
12701,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12701.npz,967521,9be5abe06ee22c688ad1534b66c546c5c522d16118403de1b7c7e35363cbaf7a
12714,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12714.npz,903692,e5b7c6ee3600c5e9e2828b40f3eb9704ba3b14fb51d0383490075567401d0a80
12715,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12715.npz,923968,1e779e8118a21db8cc2cb358c38820e68469e7690985b60747ed80887f0f4abd
12716,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12716.npz,796740,7968634dfe62d8ac6874e242515a34814742836c748e1ff205f6b48aacc6be53
12717,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12717.npz,793482,6099121bb83e958fcbc552a8d4f8bbe49448f515ae50cbfc5ef868ac29486259
12720,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12720.npz,1021748,af27e96fa81228a9a7d4a79cd82207cee55c556c4a2086a84f7f50b62120fdae
12721,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12721.npz,1061737,2cba3ee4f427e770c4c0e8847c93d5575b5e925f4951994aad20a32d872489f6
12722,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12722.npz,999974,095cad9a8dbf96971b59774880249268e39fc6b7e0d9ce867226967720a42c1b
12723,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12723.npz,1017137,c1290d0aed20e708cfa6a0f9b09b9489f8a1420e230804b2fbe47611bf161ac3
12866,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12866.npz,2073029,5bcbe795a06fc9bb9478d65e2d287e0a5a4da8167713dcc01bc9d50f1f8d34a2
12867,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12867.npz,1530757,99c2ca2f434096272691682c5a660955e631be7fc8efb766771b0dad758a9df5
12868,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12868.npz,1536119,5dc1b2d9661594386b5f7b38b124e19a287ee3bdb1c419cf533fcaffe0109d3b
12875,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12875.npz,1071741,46ffad4c2fa837501c62f562f7dfa6e93e7f56a59753fdbc9633c21f1462828e
12876,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12876.npz,1093690,f8ab53718a5018e0d87e3bad2561066b2c7027323abf7ea379e527f44c8f9e7f
12877,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12877.npz,820649,4906cc13c6a2e30574f6156e7b96e5b4d882f10e52443244e7676aa008ca6593
12878,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12878.npz,847532,970d43555521e28f4861775eba2292a23ab4c081fb83cce115c8bb3bade59598
12879,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12879.npz,1012333,47c2660b55f734ddf268d4d2247115d7b73172bb087621f703767bba9a818562
12880,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12880.npz,939829,01ff153af0b99530b24af6c71ecd04377742fcad3ce73cb1127d866126a16cdf
12881,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12881.npz,1050553,140c0aa41575f47bedc989c5eea1ad27d6b60e92c2c6e80fb2e17a90d90741ff
12882,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12882.npz,1021701,bf73c932298cacd0e33464818506d1fc581727b0069b181f39ea31386fb19277
12883,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12883.npz,956922,b8415784d1b984163ff3802da5058c7addcfac90631bf8801e9ef07c32121ee0
12884,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12884.npz,962496,e6af401ab6ff55a2ee481e5834e88ffeb77cdcd168956d63eec25baad0951d95
12889,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12889.npz,970408,f80fc404e2f21e9e9dc6a077ffeeb7a09b126173124e3a37f908be76aad38a6e
12890,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12890.npz,979680,a5d40ca304d546685ba595e6fe76b44336fd81f9ca8e45797140a01ca15547ee
12891,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12891.npz,979930,3eafa76c4f638583440fe0cfe4c4fc9834a33e5c59a45db4e12c194f8eac787b
12892,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12892.npz,1027365,e48e22b4bc655463fdcb5e8671512cb4911ad3b5adf980c535a328a101d14368
12893,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12893.npz,903669,c662e121b844faa0c70430d1cff89e2f084fd52a74fc8e97d170b493ebbb9fa4
12894,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12894.npz,935711,2ca94935e5e110eb0dd791438ccfaaa70de22898c2469be79a61a257de6cf5db
12895,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12895.npz,986342,cb245a0c7413d41c7613d6a82de25026ef4b37f1f0a01ae833e8f63b66e5831b
12896,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12896.npz,1007142,056c6d2a2d3355a0f9daace6a30178bddc02aabf6f48f9f844744bcdb8e62599
12903,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12903.npz,961603,25e9cf5e2d288b51b56df9f9eda03060ae6e1cee0da1d09ccdfdb863d8224fe2
12904,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12904.npz,973578,069396851597182ba744e7b35cb0ba234e0e5cb0086bdab8ac7c754cc40b0b12
12905,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12905.npz,984353,13ea1a1cdc61810dee5b982c8aedcf1c87813a87810b429fe850ceb3c5ca2880
12906,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12906.npz,895560,29905e6acaa43a0c69acc8927eb7348b3b5fcc6997c364212ac440dd5ff0f1d5
12921,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12921.npz,1035470,4ef9cd26ffcbe0c87ab5b49f15291607e6b5c9118e2e0a26e47f966bc1c94bd1
12922,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12922.npz,1010488,8637a9dcc5a5db1b830c8992c910371f06cfcc4c1f7ee820a9fd3aeada142c43
12923,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12923.npz,922898,c1a3c336f2c87bbaabec5cb47bf34292ef7f7e77168bba53ce5e11a10c72e789
12924,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12924.npz,866044,e3b03db489efe81a2259ce956728e5a67210203bf1a041361c0af585ead1f29c
12925,work/applause_dr4_tierA_busko_source_census_v094b/source_scan_minimal_npz/scan_12925.npz,780000,9cd77c48ee1cc366019df1b3872e0bac8872f8af048039bb5fa1742ecb567dbd
