raw_match_row,physical_plate_id,scan_id,psf_sigma_px,injection_polarity,target_detector_snr,baseline_detector_sigma,n_positions,n_recovered,recovery_fraction,median_recovered_snr,min_recovered_snr,max_recovered_snr,n_quantization_clipped
294096,7665,9959,2.0,-1,6.0,704.2340324832011,24,24,1.0,5.958568740191715,5.375843645969189,7.145260384374908,0
294096,7665,9959,2.0,-1,8.0,704.2340324832011,24,24,1.0,7.707271615201263,7.123352315807464,9.130644455037539,0
294096,7665,9959,2.0,-1,10.0,704.2340324832011,24,24,1.0,9.635950133563924,8.868428624826945,11.124923732691977,0
294096,7665,9959,2.0,-1,12.0,704.2340324832011,24,24,1.0,11.62727323372216,10.747343630345739,13.115660175529351,0
294096,7665,9959,2.0,1,3.5,704.2340324832011,24,14,0.5833333333333334,4.3831641578537495,4.008978634750925,5.269772422313137,0
294096,7665,9959,2.0,1,4.0,704.2340324832011,24,15,0.625,4.808066535857989,4.303003637005669,5.76879550011065,0
294096,7665,9959,2.0,1,4.5,704.2340324832011,24,23,0.9583333333333334,5.007043546956268,4.0560432114835745,6.267548882199892,0
294096,7665,9959,2.0,1,5.0,704.2340324832011,24,24,1.0,5.435796810803288,4.203173956474315,6.766839734806277,0
294096,7665,9959,2.0,1,6.0,704.2340324832011,24,24,1.0,6.394684761542341,5.076919068190319,7.765913606149324,0
294096,7665,9959,2.0,1,8.0,704.2340324832011,24,24,1.0,8.389475217937221,6.846894984333094,9.760261865490145,0
294096,7665,9959,2.0,1,10.0,704.2340324832011,24,24,1.0,10.38314341228925,8.841285041261198,11.753288589428447,0
294096,7665,9959,2.0,1,12.0,704.2340324832011,24,24,1.0,12.326959064757343,10.831771258040941,13.742266441870635,0
294096,7665,9959,3.0,-1,3.5,704.2340324832011,24,14,0.5833333333333334,4.347871605462174,4.003074620783429,5.636780479963056,0
294096,7665,9959,3.0,-1,4.0,704.2340324832011,24,22,0.9166666666666666,4.51570498492914,4.0279396377376635,6.074775163723289,0
294096,7665,9959,3.0,-1,4.5,704.2340324832011,24,24,1.0,4.923758705082383,4.261469285956495,6.515051495315354,0
294096,7665,9959,3.0,-1,5.0,704.2340324832011,24,24,1.0,5.351214134590932,4.729438897224266,6.953245411888298,0
294096,7665,9959,3.0,-1,6.0,704.2340324832011,24,24,1.0,6.258094419367461,5.664501516890652,7.830159294494192,0
294096,7665,9959,3.0,-1,8.0,704.2340324832011,24,24,1.0,8.108527344206426,7.532812848901626,9.581086024459859,0
294096,7665,9959,3.0,-1,10.0,704.2340324832011,24,24,1.0,10.040844642203254,9.397290125242836,11.329669257191693,0
294096,7665,9959,3.0,-1,12.0,704.2340324832011,24,24,1.0,11.920985169892667,11.340836771333265,13.075210304719898,0
294096,7665,9959,3.0,1,3.5,704.2340324832011,24,17,0.7083333333333334,4.503470089421531,4.00524022446275,5.26646960808556,0
294096,7665,9959,3.0,1,4.0,704.2340324832011,24,20,0.8333333333333334,4.897077691264906,4.104273358996588,5.763121394441905,0
294096,7665,9959,3.0,1,4.5,704.2340324832011,24,24,1.0,5.154742215286103,4.336505504845527,6.261610509021248,0
294096,7665,9959,3.0,1,5.0,704.2340324832011,24,24,1.0,5.6372749127201445,4.698483282294739,6.75810199655345,0
294096,7665,9959,3.0,1,6.0,704.2340324832011,24,24,1.0,6.615190926496359,5.450511147472213,7.753861031523325,0
294096,7665,9959,3.0,1,8.0,704.2340324832011,24,24,1.0,8.480256564017013,7.31886235316104,9.739793077098916,0
294096,7665,9959,3.0,1,10.0,704.2340324832011,24,24,1.0,10.40552945853697,9.184573324307156,11.724546702239982,0
294096,7665,9959,3.0,1,12.0,704.2340324832011,24,24,1.0,12.335625037755998,11.042502167106292,13.70056987303519,0
294096,7804,10186,1.0,-1,3.5,705.0467408066424,24,10,0.4166666666666667,4.578890886201731,4.18088490816051,5.496065801871521,0
294096,7804,10186,1.0,-1,4.0,705.0467408066424,24,11,0.4583333333333333,4.994199258852682,4.243828997037097,5.995832290796559,0
294096,7804,10186,1.0,-1,4.5,705.0467408066424,24,16,0.6666666666666666,5.287729556904816,4.19539863544326,6.495509453501444,0
294096,7804,10186,1.0,-1,5.0,705.0467408066424,24,20,0.8333333333333334,5.461862998502821,4.287990304089673,6.995353003185542,0
294096,7804,10186,1.0,-1,6.0,705.0467408066424,24,23,0.9583333333333334,5.929750772110365,4.124226627559722,7.99461901226739,0
