exposure_a,archive_a,site_a,start_a_utc,duration_a_s,end_a_utc,time_precision_a,ra_a_deg,dec_a_deg,fov_a_deg,access_a,exposure_b,archive_b,site_b,start_b_utc,duration_b_s,end_b_utc,time_precision_b,ra_b_deg,dec_b_deg,fov_b_deg,access_b,midpoint_delta_minutes,center_separation_deg,classification,validation_needed,actual_exposure_overlap_s,actual_exposure_overlap_minutes,overlap_fraction_a,overlap_fraction_b,_key,status,notes
APPLAUSE:12565,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 19:42:26+00:00,30.0,1951-09-19 19:42:56+00:00,calibrated_ut,301.6465,35.5583,5.0,https://www.plate-archive.org/,APPLAUSE:139011,Zeiss Double Astrograph,Vatican Observatory,1951-09-19 19:38:00+00:00,900.0,1951-09-19 19:53:00+00:00,calibrated_ut,298.9171,39.3307,5.0,https://www.plate-archive.org/,2.816666666666667,4.349922337287497,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,30.0,0.5,1.0,0.03333333333333333,APPLAUSE:12565 | APPLAUSE:139011,negative_calibrated_catalogue,Same physical Hamburg/Vatican plate-family comparison; no non-Gaia shared source.
APPLAUSE:139011,Zeiss Double Astrograph,Vatican Observatory,1951-09-19 19:38:00+00:00,900.0,1951-09-19 19:53:00+00:00,calibrated_ut,298.9171,39.3307,5.0,https://www.plate-archive.org/,APPLAUSE:12566,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 19:47:25+00:00,30.0,1951-09-19 19:47:55+00:00,calibrated_ut,301.6465,35.5583,5.0,https://www.plate-archive.org/,2.1666666666666665,4.349922337287497,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,30.0,0.5,0.03333333333333333,1.0,APPLAUSE:12566 | APPLAUSE:139011,negative_calibrated_catalogue,Six <=3 arcsec matches collapse to one Gaia star; no non-Gaia match.
APPLAUSE:12568,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 20:02:23+00:00,30.0,1951-09-19 20:02:53+00:00,calibrated_ut,301.6465,35.5583,5.0,https://www.plate-archive.org/,APPLAUSE:139012,Zeiss Double Astrograph,Vatican Observatory,1951-09-19 19:59:00+00:00,900.0,1951-09-19 20:14:00+00:00,calibrated_ut,298.9171,39.3307,5.0,https://www.plate-archive.org/,3.8666666666666663,4.349922337287497,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,30.0,0.5,1.0,0.03333333333333333,APPLAUSE:12568 | APPLAUSE:139012,negative_calibrated_catalogue,Same physical Hamburg/Vatican plate-family comparison; no non-Gaia shared source.
APPLAUSE:139012,Zeiss Double Astrograph,Vatican Observatory,1951-09-19 19:59:00+00:00,900.0,1951-09-19 20:14:00+00:00,calibrated_ut,298.9171,39.3307,5.0,https://www.plate-archive.org/,APPLAUSE:12569,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-19 20:07:22+00:00,30.0,1951-09-19 20:07:52+00:00,calibrated_ut,301.6465,35.5583,5.0,https://www.plate-archive.org/,1.1166666666666667,4.349922337287497,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,30.0,0.5,0.03333333333333333,1.0,APPLAUSE:12569 | APPLAUSE:139012,negative_calibrated_catalogue,"At 10 arcsec due coarse Vatican astrometry, matches collapse to two Gaia stars; no non-Gaia match."
APPLAUSE:13387,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-10-24 18:19:40+00:00,30.0,1951-10-24 18:20:10+00:00,calibrated_ut,301.6456,35.558,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05485,Harvard DASCH,DASCH historical observing site unresolved,1951-10-24 17:21:00.499982745+00:00,7200.0,1951-10-24 19:21:00.499982745+00:00,service_timestamp,315.61487644013187,0.1921476337237595,83.8295615201287,http://dc.g-vo.org/getproduct/dasch/q/bi05485,1.0916663666666666,37.68222444613895,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,30.0,0.5,1.0,0.004166666666666667,APPLAUSE:13387 | bi05485,rejected_spatial_false_positive,Live Harvard cutout: field centre plus 4 cardinal and 4 diagonal interior-edge probes all HTTP422; no solved-WCS overlap sampled.
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05485,Harvard DASCH,DASCH historical observing site unresolved,1951-10-24 17:21:00.499982745+00:00,7200.0,1951-10-24 19:21:00.499982745+00:00,service_timestamp,315.61487644013187,0.1921476337237595,83.8295615201287,http://dc.g-vo.org/getproduct/dasch/q/bi05485,APPLAUSE:13388,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-10-24 18:24:39+00:00,30.0,1951-10-24 18:25:09+00:00,calibrated_ut,301.6456,35.558,5.0,https://www.plate-archive.org/,3.89166695,37.68222444613895,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,30.0,0.5,0.004166666666666667,1.0,APPLAUSE:13388 | bi05485,rejected_spatial_false_positive,Live Harvard cutout: same Hamburg field as 13387; centre plus 8 interior-edge probes all HTTP422; no solved-WCS overlap sampled.
APPLAUSE:13389,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-10-24 18:29:38+00:00,20.0,1951-10-24 18:29:58+00:00,calibrated_ut,301.6456,35.558,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/b75958,Harvard DASCH,DASCH historical observing site unresolved,1951-10-24 18:09:58.600012066+00:00,2700.0,1951-10-24 18:54:58.600012066+00:00,service_timestamp,301.1041455850393,25.83879487496264,15.387192,http://dc.g-vo.org/getproduct/dasch/q/b75958,2.6766668666666664,9.730294969471826,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,20.0,0.3333333333333333,1.0,0.007407407407407408,APPLAUSE:13389 | b75958,rejected_spatial_false_positive,Solved Harvard WCS does not intersect Hamburg field.
DASCH:ivo://org.gavo.dc/~?dasch/q/b75958,Harvard DASCH,DASCH historical observing site unresolved,1951-10-24 18:09:58.600012066+00:00,2700.0,1951-10-24 18:54:58.600012066+00:00,service_timestamp,301.1041455850393,25.83879487496264,15.387192,http://dc.g-vo.org/getproduct/dasch/q/b75958,APPLAUSE:13390,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-10-24 18:34:37+00:00,20.0,1951-10-24 18:34:57+00:00,calibrated_ut,301.6456,35.558,5.0,https://www.plate-archive.org/,2.3066664500000003,9.730294969471826,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,20.0,0.3333333333333333,0.007407407407407408,1.0,APPLAUSE:13390 | b75958,rejected_spatial_false_positive,Solved Harvard WCS does not intersect Hamburg field.
APPLAUSE:131892,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1952-02-14 18:40:00+00:00,3480.0,1952-02-14 19:38:00+00:00,calibrated_ut,84.3515,-2.9746,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/ax04674,Harvard DASCH,DASCH historical observing site unresolved,1952-02-14 19:03:20.900007711+00:00,1200.0,1952-02-14 19:23:20.900007711+00:00,service_timestamp,78.8591097084925,-25.550897940586715,49.34463775927831,http://dc.g-vo.org/getproduct/dasch/q/ax04674,4.34833345,23.185848730687116,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,1200.0,20.0,0.3448275862068966,1.0,APPLAUSE:131892 | ax04674,parked_pixel_followup,Substantial true WCS overlap (~39% smaller field); no DR7 platephot at overlap centroid.
APPLAUSE:13623,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1952-08-14 20:51:12+00:00,2400.0,1952-08-14 21:31:12+00:00,calibrated_ut,294.8094,30.1276,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05607,Harvard DASCH,DASCH historical observing site unresolved,1952-08-14 20:41:28.299988003+00:00,3600.0,1952-08-14 21:41:28.299988003+00:00,service_timestamp,315.1832354817297,1.5214029531415458,90.39655841911927,http://dc.g-vo.org/getproduct/dasch/q/bi05607,0.2716664666666666,34.5286924406838,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,2400.0,40.0,1.0,0.6666666666666666,APPLAUSE:13623 | bi05607,parked_pixel_followup,True WCS overlap; no DR7 platephot at field centre.
DASCH:ivo://org.gavo.dc/~?dasch/q/b76371,Harvard DASCH,DASCH historical observing site unresolved,1952-09-16 19:16:37.200009224+00:00,2700.0,1952-09-16 20:01:37.200009224+00:00,service_timestamp,281.7434268035974,-7.67867356301146,15.294721,http://dc.g-vo.org/getproduct/dasch/q/b76371,APPLAUSE:132097,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1952-09-16 19:13:00+00:00,3420.0,1952-09-16 20:10:00+00:00,calibrated_ut,285.5965,0.0702,5.0,https://www.plate-archive.org/,2.3799998333333336,8.648872737864687,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,2700.0,45.0,1.0,0.7894736842105263,APPLAUSE:132097 | b76371,parked_pixel_followup,True WCS thin-strip overlap; AP calibrated edge sparse; no corroboration of one AP unmatched-looking source.
APPLAUSE:132099,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1952-09-16 20:17:00+00:00,3420.0,1952-09-16 21:14:00+00:00,calibrated_ut,315.565,10.1873,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05640,Harvard DASCH,DASCH historical observing site unresolved,1952-09-16 19:48:25.799983652+00:00,7200.0,1952-09-16 21:48:25.799983652+00:00,service_timestamp,0.828486832813951,1.6182960916286755,90.30358801185592,http://dc.g-vo.org/getproduct/dasch/q/bi05640,2.9299997166666665,45.77564198556228,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,3420.0,57.0,1.0,0.475,APPLAUSE:132099 | bi05640,rejected_spatial_false_positive,Solved Harvard WCS does not intersect Bamberg field.
APPLAUSE:132098,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1952-09-16 20:17:00+00:00,3420.0,1952-09-16 21:14:00+00:00,calibrated_ut,323.0979,0.2091,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05640,Harvard DASCH,DASCH historical observing site unresolved,1952-09-16 19:48:25.799983652+00:00,7200.0,1952-09-16 21:48:25.799983652+00:00,service_timestamp,0.828486832813951,1.6182960916286755,90.30358801185592,http://dc.g-vo.org/getproduct/dasch/q/bi05640,2.9299997166666665,37.75096048309389,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,3420.0,57.0,1.0,0.475,APPLAUSE:132098 | bi05640,rejected_spatial_false_positive,Live Harvard cutout: field centre plus 4 cardinal and 4 diagonal interior-edge probes all HTTP422; no solved-WCS overlap sampled.
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13400,Harvard DASCH,DASCH historical observing site unresolved,1954-02-05 00:41:44.799987563+00:00,3540.0,1954-02-05 01:40:44.799987563+00:00,service_timestamp,135.1667178348662,27.459190623548185,90.14890728456564,http://dc.g-vo.org/getproduct/dasch/q/fa13400,APPLAUSE:115011,Schmidtsches Spiegelteleskop (Hamburg),Hamburger Sternwarte,1954-02-05 01:08:26+00:00,360.0,1954-02-05 01:14:26+00:00,calibrated_ut,153.6471,27.4198,5.0,https://www.plate-archive.org/,0.1866668666666666,16.386130614609435,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,360.0,6.0,0.1016949152542373,1.0,APPLAUSE:115011 | fa13400,negative_nine_tile_sample,Nine fixed Harvard tiles: 23 official DASCH detections; all reference-catalogued; zero unmatched Harvard sources.
APPLAUSE:115047,Schmidtsches Spiegelteleskop (Hamburg),Hamburger Sternwarte,1954-02-06 00:59:31+00:00,360.0,1954-02-06 01:05:31+00:00,calibrated_ut,135.6814,27.2329,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/fa13405,Harvard DASCH,DASCH historical observing site unresolved,1954-02-06 00:37:48.899999743+00:00,3540.0,1954-02-06 01:36:48.899999743+00:00,service_timestamp,138.90726192713296,27.394828651698543,87.67704901000685,http://dc.g-vo.org/getproduct/dasch/q/fa13405,4.798333316666667,2.8706875956810087,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,360.0,6.0,1.0,0.1016949152542373,APPLAUSE:115047 | fa13405,negative_nine_tile_sample,Nine fixed Harvard tiles: 45 official DASCH detections; all reference-catalogued; zero unmatched. Same Harvard field as 115048.
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13405,Harvard DASCH,DASCH historical observing site unresolved,1954-02-06 00:37:48.899999743+00:00,3540.0,1954-02-06 01:36:48.899999743+00:00,service_timestamp,138.90726192713296,27.394828651698543,87.67704901000685,http://dc.g-vo.org/getproduct/dasch/q/fa13405,APPLAUSE:115048,Schmidtsches Spiegelteleskop (Hamburg),Hamburger Sternwarte,1954-02-06 01:07:30+00:00,120.0,1954-02-06 01:09:30+00:00,calibrated_ut,135.6814,27.2329,5.0,https://www.plate-archive.org/,1.1849999999999998,2.8706875956810087,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,120.0,2.0,0.03389830508474576,1.0,APPLAUSE:115048 | fa13405,negative_nine_tile_sample,Nine fixed Harvard tiles: 45 official DASCH detections; all reference-catalogued; zero unmatched. Same Harvard field as 115047.
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13406,Harvard DASCH,DASCH historical observing site unresolved,1954-02-06 01:37:39.099999256+00:00,3540.0,1954-02-06 02:36:39.099999256+00:00,service_timestamp,152.78373209477766,27.888070965156697,90.31024427576942,http://dc.g-vo.org/getproduct/dasch/q/fa13406,APPLAUSE:115054,Schmidtsches Spiegelteleskop (Hamburg),Hamburger Sternwarte,1954-02-06 02:06:20+00:00,360.0,1954-02-06 02:12:20+00:00,calibrated_ut,148.9065,27.2467,5.0,https://www.plate-archive.org/,2.181666666666666,3.496198386726681,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels,360.0,6.0,0.1016949152542373,1.0,APPLAUSE:115054 | fa13406,negative_catalogue_pixel_pending,Nine fixed Harvard tiles: zero official DASCH detections; Harvard pixel confirmation pending.
