attempts,created_at,db_path,job_key,last_error,payload_json,result_json,stage,status,updated_at
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023161,,"{""dec_deg"": 27.2640406311873, ""ra_deg"": 297.97792143579295, ""source_id"": ""40095480023161""}","{""gps1_nearest_dec_epoch"": 27.266063262599502, ""gps1_nearest_objid"": ""-7074468919342033234"", ""gps1_nearest_ra_epoch"": 297.97877045979425, ""gps1_nearest_sep_arcsec"": 7.771833948549777, ""gps1_rows"": 195, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:56.644712+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023218,,"{""dec_deg"": 27.24956846810283, ""ra_deg"": 293.11919402871695, ""source_id"": ""40095480023218""}","{""gps1_nearest_dec_epoch"": 27.24726515963272, ""gps1_nearest_objid"": ""-7326916789079810566"", ""gps1_nearest_ra_epoch"": 293.11840817373496, ""gps1_nearest_sep_arcsec"": 8.664967982293215, ""gps1_rows"": 288, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:56.861758+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023235,,"{""dec_deg"": 27.27896644265098, ""ra_deg"": 295.8719847016712, ""source_id"": ""40095480023235""}","{""gps1_nearest_dec_epoch"": 27.28477113220422, ""gps1_nearest_objid"": ""-7182660863515774546"", ""gps1_nearest_ra_epoch"": 295.87182253344366, ""gps1_nearest_sep_arcsec"": 20.90332297557719, ""gps1_rows"": 90, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:57.139821+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023413,,"{""dec_deg"": 27.221564870970038, ""ra_deg"": 291.5642842914523, ""source_id"": ""40095480023413""}","{""gps1_nearest_dec_epoch"": 27.22054520543328, ""gps1_nearest_objid"": ""-7399044751862612932"", ""gps1_nearest_ra_epoch"": 291.56339044631954, ""gps1_nearest_sep_arcsec"": 4.654320326197277, ""gps1_rows"": 222, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:57.379640+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023423,,"{""dec_deg"": 27.279797281621853, ""ra_deg"": 294.20801747069004, ""source_id"": ""40095480023423""}","{""gps1_nearest_dec_epoch"": 27.280183412840334, ""gps1_nearest_objid"": ""-7272820816992743373"", ""gps1_nearest_ra_epoch"": 294.208125041732, ""gps1_nearest_sep_arcsec"": 1.4320499065362875, ""gps1_rows"": 348, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:57.593172+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023450,,"{""dec_deg"": 27.259611587982327, ""ra_deg"": 299.0560021589977, ""source_id"": ""40095480023450""}","{""gps1_nearest_dec_epoch"": 27.257832625266555, ""gps1_nearest_objid"": ""-7020372947256178710"", ""gps1_nearest_ra_epoch"": 299.0544679108936, ""gps1_nearest_sep_arcsec"": 8.069814669633944, ""gps1_rows"": 63, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:57.761259+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023524,,"{""dec_deg"": 27.291169377496683, ""ra_deg"": 295.2086509787728, ""source_id"": ""40095480023524""}","{""gps1_nearest_dec_epoch"": 27.291178591407, ""gps1_nearest_objid"": ""-7218724844906058887"", ""gps1_nearest_ra_epoch"": 295.2097115794257, ""gps1_nearest_sep_arcsec"": 3.3933159320511685, ""gps1_rows"": 296, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:57.948486+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023532,,"{""dec_deg"": 27.242580172426607, ""ra_deg"": 292.11130778945085, ""source_id"": ""40095480023532""}","{""gps1_nearest_dec_epoch"": 27.241612193333168, ""gps1_nearest_objid"": ""-7362998362657202450"", ""gps1_nearest_ra_epoch"": 292.1094342192637, ""gps1_nearest_sep_arcsec"": 6.935698583944311, ""gps1_rows"": 274, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:58.143432+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023556,,"{""dec_deg"": 27.29840075841783, ""ra_deg"": 296.07917905664806, ""source_id"": ""40095480023556""}","{""gps1_nearest_dec_epoch"": 27.297236542528445, ""gps1_nearest_objid"": ""-7164628872818332362"", ""gps1_nearest_ra_epoch"": 296.07878000959124, ""gps1_nearest_sep_arcsec"": 4.381283207400974, ""gps1_rows"": 215, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:58.345955+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023565,,"{""dec_deg"": 27.29947825767672, ""ra_deg"": 295.71769423167365, ""source_id"": ""40095480023565""}","{""gps1_nearest_dec_epoch"": 27.30136397702717, ""gps1_nearest_objid"": ""-7182660863515775686"", ""gps1_nearest_ra_epoch"": 295.7194288282771, ""gps1_nearest_sep_arcsec"": 8.767911084740158, ""gps1_rows"": 142, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:58.534241+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023588,,"{""dec_deg"": 27.281720815376726, ""ra_deg"": 295.96485196528647, ""source_id"": ""40095480023588""}","{""gps1_nearest_dec_epoch"": 27.285184414793722, ""gps1_nearest_objid"": ""-7182660863515776903"", ""gps1_nearest_ra_epoch"": 295.96907444613294, ""gps1_nearest_sep_arcsec"": 18.384510379488663, ""gps1_rows"": 40, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:58.758759+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023646,,"{""dec_deg"": 27.29962324335135, ""ra_deg"": 294.649704691339, ""source_id"": ""40095480023646""}","{""gps1_nearest_dec_epoch"": 27.299043661265333, ""gps1_nearest_objid"": ""-7236756835599793391"", ""gps1_nearest_ra_epoch"": 294.65251054264036, ""gps1_nearest_sep_arcsec"": 9.215349408388231, ""gps1_rows"": 294, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:59.005644+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023709,,"{""dec_deg"": 27.30520168854019, ""ra_deg"": 295.3267015614831, ""source_id"": ""40095480023709""}","{""gps1_nearest_dec_epoch"": 27.30508059069622, ""gps1_nearest_objid"": ""-7218707252712684290"", ""gps1_nearest_ra_epoch"": 295.32662649214785, ""gps1_nearest_sep_arcsec"": 0.4977120465134057, ""gps1_rows"": 312, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:59.311998+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023752,,"{""dec_deg"": 27.268347436108918, ""ra_deg"": 299.367387357309, ""source_id"": ""40095480023752""}","{""gps1_nearest_dec_epoch"": 27.268076398959053, ""gps1_nearest_objid"": ""-7002340956558377938"", ""gps1_nearest_ra_epoch"": 299.36729366284476, ""gps1_nearest_sep_arcsec"": 1.0207542331013928, ""gps1_rows"": 96, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:59.500213+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023781,,"{""dec_deg"": 27.153067155987557, ""ra_deg"": 289.31894334897225, ""source_id"": ""40095480023781""}","{""gps1_nearest_dec_epoch"": 27.15308393987739, ""gps1_nearest_objid"": ""-7507254288220733256"", ""gps1_nearest_ra_epoch"": 289.31971609170256, ""gps1_nearest_sep_arcsec"": 2.4760203537012346, ""gps1_rows"": 186, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:59.672795+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023792,,"{""dec_deg"": 27.30193077890947, ""ra_deg"": 294.20697849043773, ""source_id"": ""40095480023792""}","{""gps1_nearest_dec_epoch"": 27.30213965910022, ""gps1_nearest_objid"": ""-7272820816990596145"", ""gps1_nearest_ra_epoch"": 294.2068175578207, ""gps1_nearest_sep_arcsec"": 0.9113166942308935, ""gps1_rows"": 329, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:24:59.866386+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023801,,"{""dec_deg"": 27.1764459792442, ""ra_deg"": 289.7256004238538, ""source_id"": ""40095480023801""}","{""gps1_nearest_dec_epoch"": 27.173495722714943, ""gps1_nearest_objid"": ""-7489222297523022847"", ""gps1_nearest_ra_epoch"": 289.725556434217, ""gps1_nearest_sep_arcsec"": 10.621857510829441, ""gps1_rows"": 189, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:00.077220+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023843,,"{""dec_deg"": 27.31758017148151, ""ra_deg"": 295.91257511256407, ""source_id"": ""40095480023843""}","{""gps1_nearest_dec_epoch"": 27.316454699385943, ""gps1_nearest_objid"": ""-7182660863515775406"", ""gps1_nearest_ra_epoch"": 295.9141746675612, ""gps1_nearest_sep_arcsec"": 6.526258458288936, ""gps1_rows"": 56, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:00.247595+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023927,,"{""dec_deg"": 27.256748668704724, ""ra_deg"": 291.6737525876161, ""source_id"": ""40095480023927""}","{""gps1_nearest_dec_epoch"": 27.256865887212832, ""gps1_nearest_objid"": ""-7399044751862610958"", ""gps1_nearest_ra_epoch"": 291.67278669705445, ""gps1_nearest_sep_arcsec"": 3.1197767189150123, ""gps1_rows"": 240, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:00.422677+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023947,,"{""dec_deg"": 27.317325320710808, ""ra_deg"": 295.13998417522384, ""source_id"": ""40095480023947""}","{""gps1_nearest_dec_epoch"": 27.316834315657502, ""gps1_nearest_objid"": ""-7218724844905241090"", ""gps1_nearest_ra_epoch"": 295.140537727765, ""gps1_nearest_sep_arcsec"": 2.5018661976087584, ""gps1_rows"": 304, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:00.595207+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480023959,,"{""dec_deg"": 27.32416130677159, ""ra_deg"": 295.60984198737214, ""source_id"": ""40095480023959""}","{""gps1_nearest_dec_epoch"": 27.32344233505728, ""gps1_nearest_objid"": ""-7200692854211300820"", ""gps1_nearest_ra_epoch"": 295.6068575088708, ""gps1_nearest_sep_arcsec"": 9.890059078167992, ""gps1_rows"": 122, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:00.759820+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024003,,"{""dec_deg"": 27.326541823828276, ""ra_deg"": 295.68713429199266, ""source_id"": ""40095480024003""}","{""gps1_nearest_dec_epoch"": 27.32908388274033, ""gps1_nearest_objid"": ""-7200675262025257662"", ""gps1_nearest_ra_epoch"": 295.68851709854846, ""gps1_nearest_sep_arcsec"": 10.164006306449076, ""gps1_rows"": 194, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:00.904097+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024008,,"{""dec_deg"": 27.289058238943664, ""ra_deg"": 299.37576172842586, ""source_id"": ""40095480024008""}","{""gps1_nearest_dec_epoch"": 27.28617126700661, ""gps1_nearest_objid"": ""-7002340956561102206"", ""gps1_nearest_ra_epoch"": 299.38045757309374, ""gps1_nearest_sep_arcsec"": 18.268296836185336, ""gps1_rows"": 98, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:01.066510+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024046,,"{""dec_deg"": 27.26863280378095, ""ra_deg"": 291.79799571264454, ""source_id"": ""40095480024046""}","{""gps1_nearest_dec_epoch"": 27.269757390739557, ""gps1_nearest_objid"": ""-7381030353353020635"", ""gps1_nearest_ra_epoch"": 291.7981005973106, ""gps1_nearest_sep_arcsec"": 4.062400610795412, ""gps1_rows"": 249, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:01.310370+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024058,,"{""dec_deg"": 27.267320169993056, ""ra_deg"": 291.65735940187835, ""source_id"": ""40095480024058""}","{""gps1_nearest_dec_epoch"": 27.26968858189417, ""gps1_nearest_objid"": ""-7399044751862608770"", ""gps1_nearest_ra_epoch"": 291.6575776898432, ""gps1_nearest_sep_arcsec"": 8.554847027612746, ""gps1_rows"": 243, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:01.551494+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024081,,"{""dec_deg"": 27.24922225894938, ""ra_deg"": 291.07648152119043, ""source_id"": ""40095480024081""}","{""gps1_nearest_dec_epoch"": 27.251062199082998, ""gps1_nearest_objid"": ""-7417094334740946233"", ""gps1_nearest_ra_epoch"": 291.077352292072, ""gps1_nearest_sep_arcsec"": 7.186176773576871, ""gps1_rows"": 224, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:01.828736+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024092,,"{""dec_deg"": 27.220697354789472, ""ra_deg"": 290.26828345491674, ""source_id"": ""40095480024092""}","{""gps1_nearest_dec_epoch"": 27.222405694821, ""gps1_nearest_objid"": ""-7471172714643776405"", ""gps1_nearest_ra_epoch"": 290.26829245305487, ""gps1_nearest_sep_arcsec"": 6.15009253808648, ""gps1_rows"": 252, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:02.043300+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024158,,"{""dec_deg"": 27.32792098852923, ""ra_deg"": 294.1637823535107, ""source_id"": ""40095480024158""}","{""gps1_nearest_dec_epoch"": 27.32817424415661, ""gps1_nearest_objid"": ""-7272820816991675998"", ""gps1_nearest_ra_epoch"": 294.1625971568911, ""gps1_nearest_sep_arcsec"": 3.8986158723449167, ""gps1_rows"": 358, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:02.216119+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024183,,"{""dec_deg"": 27.266788821571343, ""ra_deg"": 291.62253206979136, ""source_id"": ""40095480024183""}","{""gps1_nearest_dec_epoch"": 27.26458747200133, ""gps1_nearest_objid"": ""-7399044751862610047"", ""gps1_nearest_ra_epoch"": 291.6197157886291, ""gps1_nearest_sep_arcsec"": 12.000909853771557, ""gps1_rows"": 264, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:02.384536+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024210,,"{""dec_deg"": 27.26871965647284, ""ra_deg"": 291.4764058265178, ""source_id"": ""40095480024210""}","{""gps1_nearest_dec_epoch"": 27.269914834425165, ""gps1_nearest_objid"": ""-7399044751862265664"", ""gps1_nearest_ra_epoch"": 291.47333493540464, ""gps1_nearest_sep_arcsec"": 10.727256828620298, ""gps1_rows"": 188, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:02.716674+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024217,,"{""dec_deg"": 27.276080694242083, ""ra_deg"": 291.7083695211549, ""source_id"": ""40095480024217""}","{""gps1_nearest_dec_epoch"": 27.276190858941444, ""gps1_nearest_objid"": ""-7399044751862265948"", ""gps1_nearest_ra_epoch"": 291.70761745868714, ""gps1_nearest_sep_arcsec"": 2.438842831824055, ""gps1_rows"": 216, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:02.875103+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024281,,"{""dec_deg"": 27.27847861244343, ""ra_deg"": 291.6345158290512, ""source_id"": ""40095480024281""}","{""gps1_nearest_dec_epoch"": 27.278748122299668, ""gps1_nearest_objid"": ""-7399044751862266792"", ""gps1_nearest_ra_epoch"": 291.63479057068184, ""gps1_nearest_sep_arcsec"": 1.309246250157292, ""gps1_rows"": 258, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:03.043502+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024282,,"{""dec_deg"": 27.34451018340851, ""ra_deg"": 295.8304905591722, ""source_id"": ""40095480024282""}","{""gps1_nearest_dec_epoch"": 27.347164574764722, ""gps1_nearest_objid"": ""-7182660863515775473"", ""gps1_nearest_ra_epoch"": 295.83290514678293, ""gps1_nearest_sep_arcsec"": 12.285328526857988, ""gps1_rows"": 151, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:03.210162+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024297,,"{""dec_deg"": 27.208353257554872, ""ra_deg"": 289.7387170368522, ""source_id"": ""40095480024297""}","{""gps1_nearest_dec_epoch"": 27.20861488547189, ""gps1_nearest_objid"": ""-7489222297525471525"", ""gps1_nearest_ra_epoch"": 289.73941235577803, ""gps1_nearest_sep_arcsec"": 2.417215937234716, ""gps1_rows"": 175, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:03.414542+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024329,,"{""dec_deg"": 27.28470000288331, ""ra_deg"": 291.76233607192347, ""source_id"": ""40095480024329""}","{""gps1_nearest_dec_epoch"": 27.283445350647998, ""gps1_nearest_objid"": ""-7399044751862502062"", ""gps1_nearest_ra_epoch"": 291.762154226039, ""gps1_nearest_sep_arcsec"": 4.554064815996225, ""gps1_rows"": 258, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:03.586486+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024342,,"{""dec_deg"": 27.196543572198337, ""ra_deg"": 289.5320629182317, ""source_id"": ""40095480024342""}","{""gps1_nearest_dec_epoch"": 27.19586793662389, ""gps1_nearest_objid"": ""-7507236696034671711"", ""gps1_nearest_ra_epoch"": 289.52968679452533, ""gps1_nearest_sep_arcsec"": 7.987694266921983, ""gps1_rows"": 163, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:03.778819+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024344,,"{""dec_deg"": 27.288410648596628, ""ra_deg"": 291.85016347279355, ""source_id"": ""40095480024344""}","{""gps1_nearest_dec_epoch"": 27.28710851414583, ""gps1_nearest_objid"": ""-7381012761166976940"", ""gps1_nearest_ra_epoch"": 291.8489340360578, ""gps1_nearest_sep_arcsec"": 6.119334313951463, ""gps1_rows"": 227, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:04.126600+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024350,,"{""dec_deg"": 27.31771992452869, ""ra_deg"": 298.93216293624965, ""source_id"": ""40095480024350""}","{""gps1_nearest_dec_epoch"": 27.315635458625778, ""gps1_nearest_objid"": ""-7020372947256206191"", ""gps1_nearest_ra_epoch"": 298.93046371390966, ""gps1_nearest_sep_arcsec"": 9.265567957599682, ""gps1_rows"": 58, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:04.453251+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024367,,"{""dec_deg"": 27.349756164141464, ""ra_deg"": 295.8259373080601, ""source_id"": ""40095480024367""}","{""gps1_nearest_dec_epoch"": 27.351852811173558, ""gps1_nearest_objid"": ""-7182660863515776821"", ""gps1_nearest_ra_epoch"": 295.8251062631322, ""gps1_nearest_sep_arcsec"": 8.002033868424412, ""gps1_rows"": 151, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:04.640737+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024426,,"{""dec_deg"": 27.34724407338383, ""ra_deg"": 294.6392998175803, ""source_id"": ""40095480024426""}","{""gps1_nearest_dec_epoch"": 27.34666399049761, ""gps1_nearest_objid"": ""-7254771234111114969"", ""gps1_nearest_ra_epoch"": 294.63949218956355, ""gps1_nearest_sep_arcsec"": 2.1770119049974177, ""gps1_rows"": 278, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:04.865581+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024459,,"{""dec_deg"": 27.320080345947602, ""ra_deg"": 292.88887230502917, ""source_id"": ""40095480024459""}","{""gps1_nearest_dec_epoch"": 27.31911202225761, ""gps1_nearest_objid"": ""-7344931187589400394"", ""gps1_nearest_ra_epoch"": 292.8877045842221, ""gps1_nearest_sep_arcsec"": 5.108960497338397, ""gps1_rows"": 308, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:05.196479+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024487,,"{""dec_deg"": 27.242936006182678, ""ra_deg"": 290.2845103608432, ""source_id"": ""40095480024487""}","{""gps1_nearest_dec_epoch"": 27.245266616526333, ""gps1_nearest_objid"": ""-7471172714643776762"", ""gps1_nearest_ra_epoch"": 290.28312129763594, ""gps1_nearest_sep_arcsec"": 9.495327768998267, ""gps1_rows"": 234, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:05.394113+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024519,,"{""dec_deg"": 27.352206854022988, ""ra_deg"": 294.7030558340578, ""source_id"": ""40095480024519""}","{""gps1_nearest_dec_epoch"": 27.352444685010333, ""gps1_nearest_objid"": ""-7236756835600700820"", ""gps1_nearest_ra_epoch"": 294.703096894762, ""gps1_nearest_sep_arcsec"": 0.8662004192798263, ""gps1_rows"": 234, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:05.568563+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024549,,"{""dec_deg"": 27.263313573192786, ""ra_deg"": 290.6991861708927, ""source_id"": ""40095480024549""}","{""gps1_nearest_dec_epoch"": 27.263035621076554, ""gps1_nearest_objid"": ""-7453140723945962567"", ""gps1_nearest_ra_epoch"": 290.69748429692606, ""gps1_nearest_sep_arcsec"": 5.537297126572807, ""gps1_rows"": 224, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:05.835858+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024564,,"{""dec_deg"": 27.359774142759953, ""ra_deg"": 295.08349976531963, ""source_id"": ""40095480024564""}","{""gps1_nearest_dec_epoch"": 27.358754741518, ""gps1_nearest_objid"": ""-7218724844905240860"", ""gps1_nearest_ra_epoch"": 295.0817373647203, ""gps1_nearest_sep_arcsec"": 6.72460951176813, ""gps1_rows"": 301, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:06.020294+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024585,,"{""dec_deg"": 27.209339158973492, ""ra_deg"": 289.3927993984362, ""source_id"": ""40095480024585""}","{""gps1_nearest_dec_epoch"": 27.21106593316422, ""gps1_nearest_objid"": ""-7507254288220540613"", ""gps1_nearest_ra_epoch"": 289.3937516132734, ""gps1_nearest_sep_arcsec"": 6.923693782574706, ""gps1_rows"": 189, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:06.206232+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024614,,"{""dec_deg"": 27.295029869004523, ""ra_deg"": 291.6456718240388, ""source_id"": ""40095480024614""}","{""gps1_nearest_dec_epoch"": 27.294356555252943, ""gps1_nearest_objid"": ""-7399044751862610268"", ""gps1_nearest_ra_epoch"": 291.64937915385104, ""gps1_nearest_sep_arcsec"": 12.105554113592015, ""gps1_rows"": 242, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:06.390626+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024629,,"{""dec_deg"": 27.350802174422114, ""ra_deg"": 293.9606597027212, ""source_id"": ""40095480024629""}","{""gps1_nearest_dec_epoch"": 27.350383239095276, ""gps1_nearest_objid"": ""-7290835215502220677"", ""gps1_nearest_ra_epoch"": 293.96104163078866, ""gps1_nearest_sep_arcsec"": 1.9406179347471526, ""gps1_rows"": 401, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:06.666664+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024647,,"{""dec_deg"": 27.27312526072362, ""ra_deg"": 290.827414887741, ""source_id"": ""40095480024647""}","{""gps1_nearest_dec_epoch"": 27.276367070695223, ""gps1_nearest_objid"": ""-7435108733252694124"", ""gps1_nearest_ra_epoch"": 290.8268405151664, ""gps1_nearest_sep_arcsec"": 11.814340290115203, ""gps1_rows"": 254, ""gps1_static_veto"": false}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:06.979004+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024673,,"{""dec_deg"": 27.303489312657398, ""ra_deg"": 291.65488077109455, ""source_id"": ""40095480024673""}","{""gps1_nearest_dec_epoch"": 27.304988735074442, ""gps1_nearest_objid"": ""-7399044751862609649"", ""gps1_nearest_ra_epoch"": 291.65341394281285, ""gps1_nearest_sep_arcsec"": 7.15224711891725, ""gps1_rows"": 247, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:07.164145+00:00
1,2026-08-20T13:23:30.891542+00:00,state\strip2_gps1.sqlite,40095480024680,,"{""dec_deg"": 27.3002657721227, ""ra_deg"": 291.6616519063158, ""source_id"": ""40095480024680""}","{""gps1_nearest_dec_epoch"": 27.297825387500666, ""gps1_nearest_objid"": ""-7399044751862609036"", ""gps1_nearest_ra_epoch"": 291.66033576289936, ""gps1_nearest_sep_arcsec"": 9.742203098268764, ""gps1_rows"": 250, ""gps1_static_veto"": true}",gps1:epoch1952.6198,succeeded,2026-08-20T13:25:07.345822+00:00
