raw_match_row,population,locus_ra_deg,locus_dec_deg,physical_plate_id,scan_id,filename_scan,archive_names,institutes,coverage_class,edge_distance_arcsec,physical_plate_exposure_row_count,physical_plate_exposure_ids,resolved_exposure_intervals,best_exposure_id,best_comparison_start_utc,best_comparison_end_utc,best_timing_source,actual_interval_gap_seconds,actual_interval_gap_minutes,temporal_relation,short_lag_tier,multi_exposure_plate,resolved_exposure_count,all_plate_exposures_resolved,v078_plate_recurrence_class,v078_best_separation_arcsec,catalogue_recurrence_bucket,pixel_validation_required,qualified_negative_claimed
292872,PRIMARY_424,84.9195355365013,10.352122837215466,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.578993609,STRICT_RECURRENCE,False,False
292873,DIAGNOSTIC_179,84.1371045145421,7.952276277026372,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.812247928,STRICT_RECURRENCE,False,False
292874,PRIMARY_424,85.45304101006946,5.837050823834499,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.688691387,STRICT_RECURRENCE,False,False
292875,PRIMARY_424,85.47289223276991,6.801804272913602,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.667894906,STRICT_RECURRENCE,False,False
292879,PRIMARY_424,84.8523395511915,8.026450882132284,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.670040334,STRICT_RECURRENCE,False,False
292880,DIAGNOSTIC_179,84.31019786237746,5.702631214306621,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.526059157,STRICT_RECURRENCE,False,False
292881,PRIMARY_424,84.983828527963,9.623446318136885,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.478866889,STRICT_RECURRENCE,False,False
292882,PRIMARY_424,84.97872074909097,6.405293209991697,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.470070415,STRICT_RECURRENCE,False,False
292885,DIAGNOSTIC_179,84.33182565574414,9.347208797154039,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.321942523,STRICT_RECURRENCE,False,False
292890,PRIMARY_424,85.35676218287473,10.319828715722679,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.651922624,STRICT_RECURRENCE,False,False
292891,DIAGNOSTIC_179,84.24947034922292,7.709846111025315,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.461527235,STRICT_RECURRENCE,False,False
292892,DIAGNOSTIC_179,84.37640671538456,10.390880052183805,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.099717604,STRICT_RECURRENCE,False,False
292893,PRIMARY_424,84.88209643727401,9.988374685140029,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.186376890,STRICT_RECURRENCE,False,False
292894,DIAGNOSTIC_179,85.57623616961318,5.848899289136627,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.898846364,STRICT_RECURRENCE,False,False
292895,PRIMARY_424,84.32380498925295,6.6513362052489455,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.976382156,STRICT_RECURRENCE,False,False
292896,DIAGNOSTIC_179,85.08593418007521,6.186009230064792,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.715574643,STRICT_RECURRENCE,False,False
292897,PRIMARY_424,84.1821113837729,8.077646125273871,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,DIAGNOSTIC_GT3_LE5,3.160709724,DIAGNOSTIC_3TO5,True,False
292898,PRIMARY_424,85.5511320944457,9.122611992514457,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.532634525,STRICT_RECURRENCE,False,False
292899,PRIMARY_424,86.16754646626626,9.987617901206962,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.133607198,STRICT_RECURRENCE,False,False
292900,PRIMARY_424,85.05443445238338,7.072937648189322,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.905573672,STRICT_RECURRENCE,False,False
292901,DIAGNOSTIC_179,86.07335893255416,6.974586337211351,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.126161758,STRICT_RECURRENCE,False,False
292903,PRIMARY_424,85.4329307436485,10.134847097481101,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.466618409,STRICT_RECURRENCE,False,False
292904,DIAGNOSTIC_179,84.17206005824413,7.552161927128624,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.018189579,STRICT_RECURRENCE,False,False
292906,PRIMARY_424,84.27821023500574,6.57157764052818,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.521450724,STRICT_RECURRENCE,False,False
292908,PRIMARY_424,85.31568268737617,6.486598437712727,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.671088716,STRICT_RECURRENCE,False,False
292909,PRIMARY_424,84.26155167049096,9.568618294463253,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.696334994,STRICT_RECURRENCE,False,False
292910,PRIMARY_424,84.48951990821102,6.883118477755923,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.639295986,STRICT_RECURRENCE,False,False
292911,PRIMARY_424,84.59033217930613,6.606360848739251,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.661620880,STRICT_RECURRENCE,False,False
292913,DIAGNOSTIC_179,85.47902886570563,9.830392327831637,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,WIDE_GT5_LE15,5.170478229,WIDE_5TO15,True,False
292915,DIAGNOSTIC_179,85.08476432443955,6.532451264840164,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.264868973,STRICT_RECURRENCE,False,False
292916,PRIMARY_424,84.01117918538601,6.827493103217721,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.389178205,STRICT_RECURRENCE,False,False
292917,PRIMARY_424,83.86145065400902,7.8642204551968975,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,DIAGNOSTIC_GT3_LE5,3.907752552,DIAGNOSTIC_3TO5,True,False
292918,DIAGNOSTIC_179,85.4885512428729,9.186775900369373,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.282620736,STRICT_RECURRENCE,False,False
292920,DIAGNOSTIC_179,86.00041420220832,9.305186156238078,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.855478740,STRICT_RECURRENCE,False,False
292923,PRIMARY_424,85.22230263732969,8.028448184066797,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.409629972,STRICT_RECURRENCE,False,False
292924,DIAGNOSTIC_179,84.0861338030769,8.829230484913769,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.559001638,STRICT_RECURRENCE,False,False
292925,PRIMARY_424,85.11643981667774,8.984761607062078,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.510766360,STRICT_RECURRENCE,False,False
292926,PRIMARY_424,85.82567910126551,10.523104679650013,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.285628516,STRICT_RECURRENCE,False,False
292930,PRIMARY_424,84.89873827059327,9.497507112364858,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.881559411,STRICT_RECURRENCE,False,False
292931,PRIMARY_424,84.5340177756854,6.1104008639991285,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.197263000,STRICT_RECURRENCE,False,False
292938,PRIMARY_424,84.45735148929451,8.280262106394652,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,1.250839641,STRICT_RECURRENCE,False,False
292940,DIAGNOSTIC_179,84.09739606577307,5.772007535597298,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.156269967,STRICT_RECURRENCE,False,False
292941,PRIMARY_424,84.20891083865311,9.51142212915918,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.192272163,STRICT_RECURRENCE,False,False
292945,PRIMARY_424,83.85336639009599,6.356477182642571,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.829603631,STRICT_RECURRENCE,False,False
292947,PRIMARY_424,84.01787297337798,9.83162443187417,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,2.668326869,STRICT_RECURRENCE,False,False
292949,PRIMARY_424,84.21353156778034,5.939534851194998,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,STRICT_LE3,0.751345413,STRICT_RECURRENCE,False,False
292952,PRIMARY_424,84.15068946111775,7.959732323502687,7687,10000,DR4/scans/HAM-LA/LA08167_x.fits,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,COVERED_INTERIOR,0.0,1,14122,14122|1953-12-02T21:53:18+00:00|1953-12-02T23:13:05+00:00|3710.000|FOLLOWING|CACHED_UT_END,14122,1953-12-02T21:53:18+00:00,1953-12-02T23:13:05+00:00,CACHED_UT_END,3710.000,61.833333,FOLLOWING,C_GT60_LE120MIN,False,1,True,DIAGNOSTIC_GT3_LE5,3.614925513,DIAGNOSTIC_3TO5,True,False
