canonical_order,legacy_rank,pair_key,poss_exposure_id,poss_region,dasch_plate_id,overlap_start_utc,overlap_end_utc,actual_overlap_s,old_true_wcs_intersection,old_true_wcs_overlap_fraction,pair_execution_state,geometry_state,geometry_error,poss_wcs_source,poss_raw_plate_directory,poss_grid_sha256,dasch_metadata_sha256,dasch_solution_number,dasch_solution_input_tag,dasch_number_of_wcs_solutions,dasch_pv_coefficients,dasch_rotation_delta,dasch_final_width_bin16,dasch_final_height_bin16,dasch_midpoint_delta_s,dasch_duration_delta_s,sample_points_inside,sample_points_total,boundary_points_inside,boundary_points_total,all_sample_points_inside,all_boundary_points_inside,minimum_inside_edge_margin_bin16_px,maximum_tpv_roundtrip_arcsec
23,46.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ai43235 | POSS-I:297:O:rec635,POSS-I:297:O:rec635,XO634,ai43235,1951-07-31T07:26:00+00:00,1951-07-31T07:38:00+00:00,720.000000000,True,0.7934,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,PARTIAL_COMMON_FOOTPRINT_REQUIRES_EXACT_BOUNDARY,,frozen_fits_complete_dss_polynomial,,ce5bc0bc01fefb91ef813d74a4e585824a5efd9143a34219954b2e9b83c4d014,d45f8afbf686918185e71a37a3d8be7d75b0f9fa0e37ad0f0b549c2d360a9fac,0,,1,42,180,1085,1377,2e-06,0.0,1374,4225,106,256,False,False,0.031457896344477376,1.3301736533445573e-08
24,27.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ai44088 | POSS-I:872:O:rec148,POSS-I:872:O:rec148,XO147,ai44088,1953-10-29T04:27:00+00:00,1953-10-29T04:39:00+00:00,720.000000000,True,1.0,POSS_PIXEL_REPAIR_REQUIRED:VALIDATED_BUT_NO_FROZEN_FITS_PATH,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,1660512734a819f4d2a4f37fb7d9e266d072bc32c7dd74170814f1201408c368,6cc3e86a4f30b7b981a526c4e0efcd1e92441ac2a684a3afe59643463cc8f9a3,0,,1,42,0,1088,1377,6e-06,0.0,4225,4225,256,256,True,True,79.05739218706117,6.679056055854782e-09
27,40.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ai44291 | POSS-I:1009:O:rec785,POSS-I:1009:O:rec785,XO785,ai44291,1954-03-27T04:13:00+00:00,1954-03-27T04:25:00+00:00,720.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,PARTIAL_COMMON_FOOTPRINT_REQUIRES_EXACT_BOUNDARY,,frozen_fits_complete_dss_polynomial,,8481d0febbc8f75a668f5de8b929980d39e25d96575ef6edb51fc08b6d501d5f,204ec3cbddbbe8e620699f922702ce76645f45816e322f389c2aca254e897bb9,0,,1,30,0,1085,1377,6e-06,0.0,1457,4225,108,256,False,False,0.022046146330239935,1.1542222968949124e-08
28,16.0,POSS-I:782:E:rec514 | DASCH:ivo://org.gavo.dc/~?dasch/q/fa13182,POSS-I:782:E:rec514,XE513,fa13182,1953-08-13T06:10:00+00:00,1953-08-13T06:55:00+00:00,2700.000000000,True,1.0,POSS_PIXEL_REPAIR_REQUIRED:VALIDATED_BUT_NO_FROZEN_FITS_PATH,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,42850c9897ca9ca436212b1bfa97eb2aa79a969dfee8b81852a39e179ebdced0,b1a58cf2660e48ea0158910d6f026cdfd03c70718a976aa9ce2cb9c642bd73e7,0,,1,30,0,1085,1377,3e-06,0.0,4225,4225,256,256,True,True,327.12124491498696,1.5464707856189325e-09
29,17.0,POSS-I:876:E:rec239 | DASCH:ivo://org.gavo.dc/~?dasch/q/fa13273,POSS-I:876:E:rec239,XE238,fa13273,1953-10-31T04:40:00+00:00,1953-10-31T05:25:00+00:00,2700.000000000,True,1.0,POSS_PIXEL_REPAIR_REQUIRED:VALIDATED_BUT_NO_FROZEN_FITS_PATH,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,2dbd9897c785c565643ecf141d019cd34b547dfe8113d2214b8bf842d727cdf9,b09937d21571d5bc4487ff09e84044228f227262a7dacd5c0ad53d4c8aeb1923,0,,1,56,0,1085,1377,3e-06,0.0,4225,4225,256,256,True,True,316.0377735907896,5.158733592843639e-09
35,28.0,POSS-I:989:O:rec258 | DASCH:ivo://org.gavo.dc/~?dasch/q/ai44247,POSS-I:989:O:rec258,XO257,ai44247,1954-02-26T05:56:00+00:00,1954-02-26T06:08:00+00:00,720.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,6a07738fed711d13a13498b2ab23ea1d00d819150506392527840c4b059221a4,8a39964424cd51f778a5b3478a1d6808cc21b9d14a4942f335999083e7d3938d,0,,1,42,0,1085,1377,1.7e-05,0.0,4225,4225,256,256,True,True,266.77355663970195,5.275936611571282e-09
36,38.0,POSS-I:558:O:rec517 | DASCH:ivo://org.gavo.dc/~?dasch/q/ai43708,POSS-I:558:O:rec517,XO516,ai43708,1952-08-20T07:24:00+00:00,1952-08-20T07:34:00+00:00,600.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,6b05a4192b3a20a820852077093f171246c473d0af6a3db204088719fdfebefd,0d816d3241da9bb898b400512017a2a57c3ed224c9f09b88e204330dc8379171,0,,1,30,0,1085,1377,6e-06,0.0,4225,4225,256,256,True,True,99.96492250156462,9.148400212718835e-09
38,5.0,DASCH:ivo://org.gavo.dc/~?dasch/q/ai44467 | POSS-I:1102:E:rec140,POSS-I:1102:E:rec140,XE139,ai44467,1954-06-29T07:10:00+00:00,1954-06-29T08:00:00+00:00,3000.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,FULL_POSS_FOOTPRINT_DENSELY_SAMPLED_INSIDE_DASCH,,frozen_fits_complete_dss_polynomial,,223fa01331404dacbf1e8f09f78b3eeaa0f8480da6b7a5f8e3a84e26f639cbbf,b3fe797ef5eeb16dbbd9ca621bd0b0634e9792de88952987dab483ab5a0f63da,0,,1,42,0,1088,1377,1e-05,0.0,4225,4225,256,256,True,True,30.132953455587995,4.652767381433486e-09
39,6.0,DASCH:ivo://org.gavo.dc/~?dasch/q/fa12528 | POSS-I:236:E:rec425,POSS-I:236:E:rec425,XE424,fa12528,1951-02-04T05:54:00+00:00,1951-02-04T06:44:00+00:00,3000.000000000,True,1.0,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,PARTIAL_COMMON_FOOTPRINT_REQUIRES_EXACT_BOUNDARY,,frozen_fits_complete_dss_polynomial,,35d00bfdb99ae73f46bca6de2a7605cdfddf5e3e7aa2f7fce394a178cd200f89,7a50f4f219270210d90d15cf9567ad6b62cf9b12214e9e428416b0570db086f3,0,,1,30,0,1088,1377,1.9e-05,0.0,3611,4225,174,256,False,False,0.013672098769689,7.837639089985067e-09
45,44.0,POSS-I:445:E:rec481 | DASCH:ivo://org.gavo.dc/~?dasch/q/j03761,POSS-I:445:E:rec481,XE480,j03761,1951-12-01T09:26:29.999980+00:00,1951-12-01T09:29:29.999980+00:00,180.000000000,True,0.1005,POSS_PIXEL_READY_PARTNER_PIXEL_WORK_PENDING,PARTIAL_COMMON_FOOTPRINT_REQUIRES_EXACT_BOUNDARY,,frozen_fits_complete_dss_polynomial,,ccb3393fe574f3f0c5cab4447aa0e0fe00b1d045f9574989861acfbd180eec98,f5adbf11fafe89e7d91264265e82ecc5c8d43087abf7a675ac0b954e2036f288,0,,1,56,0,1377,1088,2e-05,0.0,600,4225,67,256,False,False,0.8710725676558013,2.168879172147997e-09
