pair_index,pair_id,fragment_index,start_utc,end_utc,duration_seconds,parent_fragment_status,downstream_fragment_class,witness_count,parent_fragment_row_sha256
148,3170|120977,1,1929-05-02T22:42:00+00:00,1929-05-02T23:12:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,6376446283bbe052d7cd92ca3c93f9f4636e6e8869052103c575a1d908ba675e
149,3170|120978,1,1929-05-02T23:16:00+00:00,1929-05-02T23:46:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,ebefaee80e62389dd2aa165ea6508479dc16c007d951f7c357cf6a90239bbf2c
157,3186|121004,1,1929-05-10T22:30:00+00:00,1929-05-10T23:00:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,abb7e57ffd048420313f7ac1a1626d4aca94548a78b2a10e3728656cd37c5cc9
173,3202|121066,1,1929-06-11T22:21:00+00:00,1929-06-11T22:51:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,f71a59789194b421b04fd534da4e14ba3b39d5ded3dfa54813329fd4b035debc
175,3204|121067,1,1929-06-11T23:18:59+00:00,1929-06-11T23:24:00+00:00,301.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,07aab157c82e4ad06b77759902add7f21bf7164f664981f2a82e1a1c09b5a0b9
177,3207|85825,1,1929-06-17T22:13:30+00:00,1929-06-17T22:23:29+00:00,599.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,9db78843f7899c7e6b446ac2fb0546ce410cf7dd525ff84b08bbeb2298c5d270
203,3243|121167,1,1929-08-07T21:52:19+00:00,1929-08-07T21:58:00+00:00,341.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,5a8ed17396374c53293cca737369701e71a0e51cafe6b8044067ffe16159afe6
204,3245|121170,1,1929-08-10T21:09:37+00:00,1929-08-10T21:29:00+00:00,1163.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,0ed575f0e31fdb5e7c0a92ce0db0f121f9175b350afdc4f8e0f5b0ad32cd5128
206,3249|121175,1,1929-08-13T21:53:00+00:00,1929-08-13T22:23:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,159aabf6c02415b96c35cb0320f8836d29b15fd84d9e6cf88f61aaf18be3c04e
212,3267|85905,1,1929-08-30T20:17:36+00:00,1929-08-30T20:37:32+00:00,1196.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,ab64893bfaa71e9f9cdd5384e941587494d55b0b75005171f90694974b93bb4c
213,3267|85906,1,1929-08-30T20:38:02+00:00,1929-08-30T20:42:32+00:00,270.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,d4f3b4935de9826a9848453626b393da6154cb55c585e7c8abfd48508d1d273f
221,3270|121187,1,1929-08-31T20:16:58+00:00,1929-08-31T20:29:00+00:00,722.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,b39087ce096aa6b1189a1d176ea91bdd1938646c687cf021ebba524c4c3547d4
222,3270|121188,1,1929-08-31T20:30:00+00:00,1929-08-31T21:00:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,e2f431ab534c626de89d275f7bebcad79e3ab3da6c03882911be383255c0e1d6
223,3270|121190,1,1929-08-31T21:32:00+00:00,1929-08-31T22:02:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,25a6556b109b36be4d74c260eeb0dc3bb7f0ac2a4939c34506451f5664a1dbdf
241,3274|121194,1,1929-09-02T20:03:07+00:00,1929-09-02T20:21:00+00:00,1073.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,4a980fff94cd7ed6ac9e6a33a9d68e21772c90e73648ab61d6579d886de26fe3
242,3274|121195,1,1929-09-02T20:22:00+00:00,1929-09-02T20:52:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,b14a2c299f8ff00d890ef69b1b1e50e8efb93fecb959afc1d1eee8b88fdf9cbb
244,3280|85943,1,1929-09-05T21:47:00+00:00,1929-09-05T21:54:41+00:00,461.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,ad98ada828ff9012b02763a6f20369c4e83fe0a0690da4c5154437ceb01d42d6
245,3280|85944,1,1929-09-05T21:55:41+00:00,1929-09-05T22:00:10+00:00,269.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,bd0b395b6c8c1b0d3a4e16c947c14e0593f1d1d5fbbe66b0d828f7ae818b8e4b
251,3291|85975,1,1929-09-11T23:32:45+00:00,1929-09-11T23:47:43+00:00,898.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,fbfcb401cce3dac87b1fe481d4b883a4b2d166a746f2fb61e4b730659e4fd396
252,3291|85976,1,1929-09-11T23:48:43+00:00,1929-09-11T23:53:12+00:00,269.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,2418c19623941ba1cc1e4acaaebc273ae2e99b282356a132dec94bb8cf20dbe0
255,3308|85985,1,1929-09-25T22:34:43+00:00,1929-09-25T22:38:11+00:00,208.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,23f9ce74e494ddba19489002a97cd572c555eca66f39759a48709709610e1495
262,3317|85993,1,1929-09-26T22:18:19+00:00,1929-09-26T22:38:46+00:00,1227.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,2e5445b145cbacf8caaa58248ea96f060a4b6f12def0c4d1bfecdf4c1757ee73
263,3317|85994,1,1929-09-26T22:39:46+00:00,1929-09-26T22:46:45+00:00,419.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,7bddb11331ebccdb73434acccd4f2a5206a88fc6f0785656bffc9228a12a737c
264,3320|85995,1,1929-09-27T20:22:11+00:00,1929-09-27T20:42:08+00:00,1197.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,36fdc3b1b5eb7b3e28c81fdb1eeac2fb444ecbe1a0aaa0d2015c8f10ba549d39
265,3320|85996,1,1929-09-27T20:42:38+00:00,1929-09-27T20:48:37+00:00,359.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,bc972d60c16ab147442bdb352adcfe94e889d16a6b2e146846e5b6e4db760d17
266,3320|85997,1,1929-09-27T20:54:36+00:00,1929-09-27T21:14:33+00:00,1197.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,6021dbbe88168787b2f7e1fb6e707d64ae211206011c29e5f69bc0b92c192f1b
267,3320|85998,1,1929-09-27T21:15:03+00:00,1929-09-27T21:21:02+00:00,359.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,f78d4d60c634250a8088996be44b2e6ba5bfdf066873f0798b9fc284f445f9dc
287,3400|86067,1,1929-11-09T22:41:17+00:00,1929-11-09T22:51:15+00:00,598.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,7814a4eb1a599cf3c4664a07ec90cc27b2363ae4e4f9e8b27a3d7966402924c9
288,3400|86068,1,1929-11-09T22:51:45+00:00,1929-11-09T22:54:45+00:00,180.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,678b02ca9f52f86af7015315b35234573f93bd4193d4e7b680348ad9c9305817
289,3400|86069,1,1929-11-09T23:02:14+00:00,1929-11-09T23:12:12+00:00,598.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,de7d7d0a59a4104c7263194190faaae5a032a58faed6b0a3e89cc9b304849b2c
290,3400|86070,1,1929-11-09T23:12:42+00:00,1929-11-09T23:15:41+00:00,179.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,4282402975b0d80b52fdfff4d438c87abad9979cf060fcc5393b67bac22319a6
291,3400|86071,1,1929-11-09T23:21:11+00:00,1929-11-09T23:31:09+00:00,598.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,9b92bd93635c1ef60a4e3e62c19035417cf255213af191aac8ae27b3df2fd9c9
292,3400|86072,1,1929-11-09T23:31:39+00:00,1929-11-09T23:34:38+00:00,179.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,bdd3a39e18af751e33bd2ad2775f416892bc5841a2fdc02e23927e0cf579be61
293,3400|86073,1,1929-11-09T23:39:08+00:00,1929-11-09T23:49:06+00:00,598.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,6ad345efe9bcb9623e70082b2d70feb25af3f8d8e076f48243f328ef1b89c2d0
294,3400|86074,1,1929-11-09T23:49:36+00:00,1929-11-09T23:52:35+00:00,179.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,3b35da21b0460b315b71ffd03225a1dd0a467d4187981630370f4795ca1050d5
319,3527|121680,1,1930-02-19T19:18:00+00:00,1930-02-19T19:27:08+00:00,548.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,750ab5335e28a8db2409d37b128831fb9c09c633ffbf7809815f4940b2e083a5
321,3530|121682,1,1930-02-19T20:28:03+00:00,1930-02-19T20:41:01+00:00,778.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,cc08325879c5165e28fe8e32e50458971dadf4a79ec8e5c05e26b3ab4eed7370
351,3632|121797,1,1930-03-30T21:43:00+00:00,1930-03-30T22:46:00+00:00,3780.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,2012de3e833922092c660754eabaa8a861d1bc81e0a54f30ff864c99ba7c463b
357,3641|121770,1,1930-04-01T22:29:00+00:00,1930-04-01T22:29:50+00:00,50.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,7daa32161296239d815562cfd043780046c7704b47dffb1bd097324771070aff
360,3650|121790,1,1930-04-22T23:53:00+00:00,1930-04-23T00:24:00+00:00,1860.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,a3bd7b322323cf7f920a64bcbc4b2323e9eb0baddfc0505136f4476bdd419f69
361,3650|121791,1,1930-04-23T00:27:00+00:00,1930-04-23T00:59:00+00:00,1920.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,befa11287de6462906d394c5c842e103227d0d9c351bb778a1e7e9f0a282158f
380,3706|121863,1,1930-06-17T22:36:14+00:00,1930-06-17T23:06:00+00:00,1786.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,cf3a8b0f541b62bce090ee443f47c0b8dd9f9ac892eb4a3a0b864aa1805a3093
382,3708|86395,1,1930-06-18T22:57:26+00:00,1930-06-18T23:09:24+00:00,718.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,b4ece60de16471cc08813573da367de06094d97d9407459edc583e2d8b9d651d
383,3708|86396,1,1930-06-18T23:10:54+00:00,1930-06-18T23:14:23+00:00,209.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,fd78d8e622dcbb966856509cfb07b0a2f6dba4f3764ec09469ead27c16c3716a
393,3736|121932,1,1930-08-25T20:43:00+00:00,1930-08-25T21:13:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,de3d2779af00a731ae6664e57b1ec737f59ec9aaa84c76f4ef2fdad953d4d371
394,3737|121935,1,1930-08-25T22:35:00+00:00,1930-08-25T22:49:09+00:00,849.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,005b36d8b0d17e54dc8798a20b7a462b666a7f1c1a86e087c868c2d11ac644f6
396,3743|121940,1,1930-08-26T01:45:10+00:00,1930-08-26T02:00:00+00:00,890.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,34e134cf2033eae76c3d1fbc4d6f61bfb3725f282a8569e977aaadfa4a8ef035
399,3751|121952,1,1930-08-27T21:27:00+00:00,1930-08-27T21:45:27+00:00,1107.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,d26e70876990accbc85d601031991bd22b5b1a7f6f53f52288371c08c5c3cbed
400,3754|121955,1,1930-08-28T22:32:00+00:00,1930-08-28T23:02:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,d7c749d4f0f2ec5fad99061f5ebe1ecc3d479229f50a60e4ed6f8655e64d8406
401,3754|121957,1,1930-08-28T23:40:00+00:00,1930-08-29T00:10:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,79198100c14bdd46c79dd097d6c8e571ba4846ce06407288a18c3e56f3cae03a
402,3758|121958,1,1930-08-29T21:43:00+00:00,1930-08-29T22:02:01+00:00,1141.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,05b32cde301a3bc1c8c78d88673e3d6bc1159b930d5825fd0ff1eb81bfbd5fa0
404,3786|121982,1,1930-10-16T18:20:00+00:00,1930-10-16T18:20:52+00:00,52.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,950b54f516ab6f690731bffdd1d99268444ef7778faa18d6f90b78d0de453456
406,3787|121984,1,1930-10-16T19:24:00+00:00,1930-10-16T19:32:40+00:00,520.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,58a08b4922e94c305207772a8ad10e34cbc18bd160325c0ea2c514fb46c7c913
417,3938|122170,1,1931-02-13T19:31:49+00:00,1931-02-13T19:47:00+00:00,911.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1f67b4a5c8e125d1a4951299a2c38da8feccfb9dcb41e986011e8b9da428f631
418,3958|122228,1,1931-03-06T20:34:11+00:00,1931-03-06T20:39:10+00:00,299.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,4a57d151cec0703f26cd2bc349586a38332c80036a381958f5cc8c506f6df355
420,3967|122339,1,1931-03-15T20:00:00+00:00,1931-03-15T20:59:00+00:00,3540.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,0766cf3c3166b10aeca2ac87b925e212c415f786e6b0c94e626948795630b7df
423,3969|122343,1,1931-03-15T23:32:00+00:00,1931-03-16T00:02:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,a41979710378982e8dd92e83b0471361d87b40082b3f09e44af91e82b86addc7
424,3969|122344,1,1931-03-16T00:03:00+00:00,1931-03-16T00:33:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,3,842dd66752433d4f0edb4d5c218ca70c5f9d9fca6c8550e7309fcc9d38c99043
426,3969|122346,1,1931-03-16T01:05:00+00:00,1931-03-16T01:35:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,e6f85ff7f97a39fcfa0b6da92a9f5b5f0a2568f30b2815a05267e90ae97478e3
430,3970|122349,1,1931-03-16T03:07:32+00:00,1931-03-16T03:08:00+00:00,28.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,787a80aaa5f2af6993c55939afea85b281d4beb8d03bf2b449126d428328f75c
433,3976|122355,1,1931-03-16T21:33:00+00:00,1931-03-16T22:03:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,c98ee04da078bf1c52568e908afe4d810f47e930a600e7dbd9561463f52dcbdf
434,3976|122356,1,1931-03-16T22:04:00+00:00,1931-03-16T22:34:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,900a20741ef91824b621a462e55024bb0c325548109f804d06c4e6ed03173cdd
447,3983|86495,1,1931-03-17T23:43:25+00:00,1931-03-17T23:55:53+00:00,748.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,c173555802360e4a7bc821671bb9b5e9883b2acc446e48d4e2b9d5a63c4a2e11
448,3983|86496,1,1931-03-17T23:56:23+00:00,1931-03-17T23:59:52+00:00,209.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,d3c9103cd3bd804e263bf988b4ee4cbf8e8106b8ebd2a11f2ab0b46353a92865
450,3983|122375,1,1931-03-17T22:45:00+00:00,1931-03-17T23:45:00+00:00,3600.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,21f9a66100149b9227b6fa2024d1820b0cf99c40718de0f6c536bab732039f89
451,3983|122376,1,1931-03-17T23:46:00+00:00,1931-03-18T00:27:36+00:00,2496.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,861df2ada947e624a20398a832847b639b4c8a6d503c1bfbe4ba54347f6cc7e5
453,3985|122378,1,1931-03-18T01:16:00+00:00,1931-03-18T01:46:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,3ef9ecfb5c2aced91c6cad45f7a95e9f086d3189e872232764f51ba04de059ec
461,3988|122414,1,1931-03-18T19:28:00+00:00,1931-03-18T19:33:00+00:00,300.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,157c37f182284859c49a1e3ca3723cfa7ae2248a465a432646a40c1cab621504
462,3988|122415,1,1931-03-18T19:34:00+00:00,1931-03-18T20:04:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,6cf3ec0735d4e82467511ca9425d327d1301a53f4b58fe046af958e845ee64c4
463,3988|122416,1,1931-03-18T20:05:00+00:00,1931-03-18T20:13:00+00:00,480.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,e112e8b009a3d45245269d0caf8a3c38d96221a78d62d2689262755e2f01603e
464,3988|122417,1,1931-03-18T20:14:00+00:00,1931-03-18T20:19:00+00:00,300.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,4b9c858ab6b54ca40b095695d03f0d5b747516585c7339cea67e4f04e289c5f3
465,3988|122418,1,1931-03-18T20:20:00+00:00,1931-03-18T20:50:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,dda46f8e4692f1ad0ce71088fed3ef75d4a560f6e6ff655127d52c4732a5ee3c
466,3988|122419,1,1931-03-18T20:51:00+00:00,1931-03-18T20:59:00+00:00,480.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,c3a3218be5bc8e7d9b05d8c370e8572412e825c4f3012f0f88ad8a045ab1238b
471,3993|122424,1,1931-03-18T22:51:55+00:00,1931-03-18T22:54:00+00:00,125.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,9a576b9006bc48b75cd473c54d3f0a5cef272a2ea8b9831f7b1b7273af19840d
472,3993|122425,1,1931-03-18T22:55:00+00:00,1931-03-18T23:10:00+00:00,900.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,4eebcd31b7d8112c1ab444d23f5e3de84d188b60962174905040ac413d8ba62a
476,3995|122429,1,1931-03-19T00:44:00+00:00,1931-03-19T01:14:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,9ef1f8943880587b03e6657a74b5a3f5bfd1e7282570d6723903b430619c4b28
477,3995|122430,1,1931-03-19T01:15:00+00:00,1931-03-19T01:45:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,a6adb9ae5a23e1b26f89a7c6956ab9589a4d5cab6e9e59d37a97cc16a4c911c7
480,3995|122433,1,1931-03-19T02:47:00+00:00,1931-03-19T03:17:00+00:00,1800.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,2693a0c71054bd499a1ac53bc76fd6c98f0a91a5782231122be9c22b2fcd8888
491,4008|122455,1,1931-03-20T21:32:15+00:00,1931-03-20T21:42:00+00:00,585.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,db5fe7e45fd7d39e7c3bd59c76e21a8ba7432a9a5adcc56dadd2566b2563d1f6
