pair_index,pair_id,plate_a,plate_b,site_a,site_b,parent_pair_status,downstream_pair_class,eligible_fragment_count,admissible_fragment_count,unresolved_fragment_count,witness_count,parent_pair_row_sha256
1676,6424|127896,4279,85170,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,017bde58bb69188388bf15a8913a0c16f513b9ca9d77baa01b6594623b7b0e28
1677,6424|127897,4279,85171,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,4f780f5b21caff26ffadee85919a46111af6750bcc947ccaf34567df62abde87
1678,6425|127892,4280,85166,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,be18189530babe11f95a6d09eec92c92056c337e824cc5ca4d982712be898d4f
1679,6425|127897,4280,85171,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,efda1cb299d2fa47339dbce98d2c7876f816250b7805227046d037beeea47ac2
1690,6555|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,ae6d9801c1ef6f6035a02b9ad0bbe7182a95f6aa9fd1cbfd912aa288801bdb27
1691,6556|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,df126e7c518bf4699fb236411948a1c2786667162e036587ec5b3b5112e9daa0
1692,6557|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,381057c40a2533202ec5552b5f0fe229ccd88bed8ff6a9925446f825912c4dd6
1693,6558|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,74624d37177e33db9ff3d9c74460ab88a74d8e1e32b1edff42a71961a402b2da
1694,6559|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,27cce37a1173d8b74d877b55ec8297bf3caa00fdc4a3a88368fa4bcab7e6fd2b
1695,6560|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,b844c1b69dac6ae4bd3aaf7cc3bd71ab9f30ba14795392103b6c70151fc6f8e2
1696,6561|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,d41bcf38680c993fd40996854375499538a8890306d01e4885678c808eda2784
1697,6562|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,dcdbaed96d1f53cfeb8e4f80067ab40ea3bed997aba53b2a14b6b08bfe827b4e
1698,6563|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,84d454a1306d354b0065ea41f11d8709ef357725cdb29b94a50cc4c0db4bc881
1699,6564|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,dd1956934762f4e9b8870c4a6368d339bb954bb6ad9acf07c1b5566c841a1837
1700,6565|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,a227f49a51259ddf47b5e209951e1f376c54065bfc42069b90fc7f25b258c048
1701,6566|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,6e15a7b8209b2255287025d8a0530f402efd59d35f312cb9434e74167ea6397d
1702,6567|128191,4336,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,211c156b335b70adbdee6178d4dc019efab6dd260632821e7d6ff84e13f6042c
1703,6568|128191,4337,85465,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,a5e5a081cb0dd49dfc9a638833fb98104065b8c08aca26123238831d795f8a6a
1704,6608|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,282d446cfe1aa5878b86e766017501f2fb3c5293f60e008222ee9b73615743d6
1705,6609|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,62dd4d7018c1b66ff55411547d52fd6d810314c428d2dc0543c5c4009deddada
1706,6610|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,abab9f553eb4aebc22032f21e3b7dc9bdc32c7d7ee1ad1cc19ee0a34e677715c
1707,6611|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,9d516a9482bfff4916d3ad0a0829be647a06b25d14b8f27f1710b5438db36f91
1708,6612|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,44a292d9e1c3f2f1223d2ff57a4a25b9990fb8ba6fa6f9322a0f211eb4c8a428
1709,6613|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,b0aeb96975496fae4ce7de1a73c3f1f2d4d31f274060d30b2ae28809a156c1b2
1710,6614|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,c4749714d916a2ac9c5df146f32e6312490b9368ac22263dc842b4a2188af1a5
1711,6615|128197,4339,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,37ba4a954bbba02ecfb2eae7e57a015652e389a05f8c6d4665030542e21ec34b
1712,6616|128197,4340,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,a4d32442e4a362915a8f27b5cf3145d38c5813ce0b2804d10aa9428b2fd00356
1713,6617|128197,4340,85471,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,d22db62e963bfdcf5984ffdd9d76662260b67aaa97cd5af27f31dcadd0936bd2
1738,6670|128214,4351,85488,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,49f3de1b19ab514d2e2a895ba0109c086b0f40d8a4e6b2ffa0bc8ae4470cc399
1739,6671|128217,4352,85491,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,3,7eafe7720dafc190f9b56b6242ba5db6d2dda4655885b2d79abbcb432b17ac17
1741,6764|128244,4367,85518,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,8f92089d38d181f634df4ccdb52965860cd8b982abf769d33648a02dd7c906f7
1744,6793|128301,4396,85575,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,ed865365d8cfa8e5cde7d2d4d8aed24cdf824f6c8fd8891f420a303ef137af01
1748,6880|128364,4413,85638,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,cabe57562eb26d3151962c67c9a0dbceaa0c12b3051aace89c0d5c994af2186a
1749,6880|128373,4413,85647,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,54c8c2b3160e189c036dbc672644b15a6fa235fc0ae4e1b093dc43e1d1c3b0e1
1750,6885|128504,4418,85777,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,33cdd06b118890380a91ed9fbe25be336d3fcceee960b25cf005a5503a8a2b1b
1751,6885|128505,4418,85778,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,d3f406af3ed172e64588acf9c87dcf9009ba4db1c5364b8a4f37e10036b70593
1752,6885|128516,4418,85789,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,3fca8c8d8f3d5f84a64997d1c680c0bb65a6843e4c6edbbc029f7c3ad74b1891
1757,6888|128520,4421,85793,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,bc9264416881043593d4148e5c8db50860cc209868e75abd9599cd8e4e037618
1758,6888|128521,4421,85794,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,db686cb4ddf59ede7cbee0d8f41999ec03ed9b8e3b1214c05420fcdc8b32b7e3
1760,6888|128533,4421,85806,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,729c4daa7d9f4ea899d115ed3bd65ebc3519ffeb889b6aad954da36fe05b8f5e
1761,6889|128532,4422,85805,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,2,2,0,2,4f324da177b5e0b0e1f814f6c7c2b64c95af9e15b730c6fd6284050f5be11169
1768,6896|128539,4425,85811,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,b84d2fca88cd52a894248a9c3377de686a56a207ac0b86110a8fb373d7f13f6f
1769,6897|128540,4425,85812,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,bda62f65f28792ee528ce059d801c62164d4e76ae3ba9c6b22fedbb1e5b6bcb0
1770,6898|128540,4425,85812,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,5ac6594217ccbe273395176bac02aaffc5f70ca7088ac0b9b0901db870ed2a45
1771,6899|128540,4425,85812,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,9560f0ee39a8ee980fedaf36e9c0fe8c43e15c5af12a52baa4d2a57ed8012127
1772,6900|128540,4425,85812,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,5577a34dd653f3046d2b350adcc200f5411034df492ed0e15824fbaa895901f0
1773,6901|128540,4425,85812,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,0aa4001034ffd13fe88ca584693064079ad9527abbc230f5de0e99bbdf667663
1774,6902|128540,4426,85812,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,27caabcddd1945d75f3fffeb0fdadcb1f745008ae6c4d2d1303390e50d3f8494
1775,6903|128540,4426,85812,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,2b7d389537100bcd1685a04272610a5429a97f6a544f6c53200120b4739a9042
1776,6904|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,ca7fc964c9ab2e88fa1e8991200c9417abaa435b0515c1270c2f3dbae2ee3f02
1777,6905|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,8b7899b34c79b6c6b0893966ba62079a3409d044f7322e1e1000a2bc9c64a8cc
1778,6906|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,05cbde34fa4f171425124f0ce36922c91b145c4acd004e2c6eabf18e835d3701
1779,6907|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,fde3a4e21922d8816fd106f32a7f45b9214d365dbe5b45cf825255b113f7a9ce
1780,6908|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,2d9bce1c57514723dd8dd4489de59a235968cc18c297e4cbcd3dfaa9e89c8bad
1781,6909|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,dfabd3338dca6f9fdaa94c2e9df7935f4c7992250df58768d5c9fa3e85297b4f
1782,6910|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,3d1a5d8508026130503404da00e76c4b4c3ed4136690a62eb1aece9c42ab927b
1783,6911|128541,4426,85813,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,5b489f6f0a7fdab8932b8848cceeedf609a8ea87f90cf2a8f23f050079858039
1784,6912|128542,4427,85814,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,3,b8e584e1b987742b295f5cf9b37f07f4dbce7017c89691a4f1687c88b8b3fe47
1785,6912|128552,4427,85824,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,f6fd6a1affae54a227aa3b5119f27850a9c0c21390d82a956decb20d260879f7
1786,6913|128542,4427,85814,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,93b08e01093e562f5be851ad8291b4abbdb7a9cda54be11f341807e2ba02327e
1787,6913|128552,4427,85824,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,c2e512b37d5fb7e8f01b444610f28594b3c515d63579b1061191adf18fbe57b1
1788,6914|128542,4427,85814,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,7d40c5774bf59a972e3354c902b33618ded5757179c18743a22c7a164c750fd9
1789,6914|128552,4427,85824,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,2f4be40a832c629d477353028b64ba3bea796b2dfcf2d352f3694f63b280a764
1790,6915|128542,4427,85814,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,f34e7c3d01f19c5876b1e4ee58269f3da281c469946c05614ce716c718f0112d
1791,6915|128552,4427,85824,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,0e4ed5ba30434580f1635aa5c322683bbb8e6f7789ba5d3c08f07f7d551233e5
1792,6916|128542,4427,85814,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,f66fff4fce93c6d0221f728915a62107f68b92d34dede63cc7b11f8de66b7009
1793,6916|128552,4427,85824,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,25803b1992e4fe6b38882f6fe4151be9b4a05a65c49a61f3e43b7bff8e97fa6f
1794,6917|128542,4427,85814,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,b5b40ec5a03b18adcd569146f93c03970a3e85399d26ac173defe4b96f2b9b29
1795,6917|128552,4427,85824,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,a3f72289fd8ec3ca05ba3925023686b318dedfc12c27af09dfef328646d1d7ac
1796,6918|128543,4427,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,4a9291b89a7621712dcc0116a105c5a1afb59147635b2f52b1f383906a1e8373
1797,6918|128553,4427,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,4281374e66148d047480c270ea90baa458d40610d59896c44a55a9d29bc6787b
1798,6919|128543,4427,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,cfe461750fc24761db570ceb3717de7044de6d5c875c34d7024a744a8bf584e7
1799,6919|128553,4427,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,746911ff481ae0fd01b22b54d34fa82602fb42ef9fd1cc7d9e1f5176e0df4583
1800,6920|128543,4427,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,7613fce3123dfaf6f6f4541ce13706fb0f19d183da3f12ddc820d499dfa98edf
1801,6920|128553,4427,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,ca28ae3296b4f26734b8a5fb1f047972671e2a8dd59224ddec8cfd6e3984bf4d
1802,6921|128543,4427,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,e8ec2a1a3a30b5bff973dcad6e152797e08c83964190e94f666142e6195ce5be
1803,6921|128553,4427,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,56e80182b39d8ba968f46a4eecac81cbe56120fbb17038d5d0b56309ad61625d
1804,6922|128543,4428,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,c2ed8799e8c10fbdb5ca4e320ceecf90ac3095649e1f217fb51a40cde315df55
1805,6922|128553,4428,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,a6c23e98a3ddd28081b191524d6c36f788a7359e62bc5b45e77d834d3d4031a9
1806,6923|128543,4428,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,05aca75a06a496f6af276d46dbcb504cda67d109a497604f19db1953640c39ec
1807,6923|128553,4428,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,b0f88a21b1655c504bc8e81e31e766985bb7cbbb1321fb6285d4a0a5466b9e3f
1808,6924|128543,4428,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,246c64104cc2c2b45cd966432ca13ba8e7e2a454849901c97339b7573c5141dd
1809,6924|128553,4428,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,2,d76e507d4cc87875e442e54a3aeb08d6d88861f6f372d3700b8292ea2ac7b402
1810,6925|128543,4428,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,d228a8fce17b0a887ac4edd20bca962fdb59ffbd1c72b9c39de1946a4d12babd
1811,6925|128553,4428,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,ebb193076cc6d2eab64f9d308b7d2c8c8e3585b9ed17ff3363611898715e854a
1812,6926|128543,4428,85815,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,b4a79e3625e18f105f3780397ec042aa474f37509e3ae5ea860060443b077f77
1813,6926|128553,4428,85825,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,15444b81a262bfc7081b42461d37757df1cd035047309a0b4a55e9138383bfdd
1814,6927|128544,4428,85816,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,225a1d999c75fcf08dee7a65673a3f9d30fd9fb677b977dda1902234230b3ae4
1815,6927|128554,4428,85826,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany",FINITE_GEOMETRY_ADMISSIBLE_WITNESS,GEOMETRY_ADMISSIBLE,1,1,0,1,30d9938eb91bf2e7edd3b9aba7029c6d6e982cf24cb96e84d37525a3f30f7e8f
