canonical_pair,comparison_for_endpoint,positive_exposure_id,positive_plate_id,comparison_exposure_id,comparison_plate_id,comparison_scan_id,comparison_start_utc,comparison_end_utc,endpoint_interval_gap_seconds,endpoint_interval_gap_minutes,tier,temporal_relation,endpoint_pair_field_overlap_fraction_smaller,comparison_coverage_fraction_of_science_common_footprint,primary_common_coverage_ge50pct,positive_site_name,comparison_site_name,positive_site_latitude,positive_site_longitude,comparison_site_latitude,comparison_site_longitude,same_site_control,same_site_control_basis,positive_plate_numexp,comparison_plate_numexp,positive_telescope,comparison_telescope,positive_instrument,comparison_instrument
APPLAUSE:135666 | APPLAUSE:91732,A,135666,92536,135661,92531,117061,1960-03-24T22:14:00+00:00,1960-03-24T23:14:00+00:00,360.000,6.000000,A_LE30MIN,PRECEDING,0.52001807,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135666 | APPLAUSE:91733,A,135666,92536,135661,92531,117061,1960-03-24T22:14:00+00:00,1960-03-24T23:14:00+00:00,360.000,6.000000,A_LE30MIN,PRECEDING,0.52001807,0.71462601,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,A,135722,92592,135727,92597,117127,1960-04-01T23:32:00+00:00,1960-04-02T00:32:00+00:00,420.000,7.000000,A_LE30MIN,FOLLOWING,0.56048446,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,B,15325,8580,15322,8577,11354,1960-04-01T20:23:16+00:00,1960-04-01T20:53:12+00:00,4368.000,72.800000,C_GT60_LE120MIN,PRECEDING,0.99386563,0.99384347,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,B,15325,8580,15323,8578,11355,1960-04-01T20:59:11+00:00,1960-04-01T21:29:06+00:00,2214.000,36.900000,B_GT30_LE60MIN,PRECEDING,0.99836625,0.99837658,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,B,15325,8580,15324,8579,11357,1960-04-01T21:34:05+00:00,1960-04-01T22:04:00+00:00,120.000,2.000000,A_LE30MIN,PRECEDING,0.99746507,0.99747965,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,B,15325,8580,15326,8581,11361,1960-04-01T22:47:53+00:00,1960-04-01T23:17:48+00:00,718.000,11.966667,A_LE30MIN,FOLLOWING,0.98596318,0.98587848,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,B,15325,8580,15327,8582,11363,1960-04-01T23:19:48+00:00,1960-04-01T23:49:43+00:00,2633.000,43.883333,B_GT30_LE60MIN,FOLLOWING,0.97895817,0.97887043,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,B,15325,8580,15328,8583,11365,1960-04-01T23:55:42+00:00,1960-04-02T00:25:37+00:00,4787.000,79.783333,C_GT60_LE120MIN,FOLLOWING,0.99138602,0.99133515,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15325,B,15325,8580,15329,8584,11367,1960-04-02T00:27:37+00:00,1960-04-02T00:57:32+00:00,6702.000,111.700000,C_GT60_LE120MIN,FOLLOWING,0.99572740,0.99574961,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15326,A,135722,92592,135727,92597,117127,1960-04-01T23:32:00+00:00,1960-04-02T00:32:00+00:00,420.000,7.000000,A_LE30MIN,FOLLOWING,0.56048446,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135722 | APPLAUSE:15326,B,15326,8581,15322,8577,11354,1960-04-01T20:23:16+00:00,1960-04-01T20:53:12+00:00,6881.000,114.683333,C_GT60_LE120MIN,PRECEDING,0.97844546,0.97851487,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15326,B,15326,8581,15323,8578,11355,1960-04-01T20:59:11+00:00,1960-04-01T21:29:06+00:00,4727.000,78.783333,C_GT60_LE120MIN,PRECEDING,0.98177176,0.98187682,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15326,B,15326,8581,15324,8579,11357,1960-04-01T21:34:05+00:00,1960-04-01T22:04:00+00:00,2633.000,43.883333,B_GT30_LE60MIN,PRECEDING,0.98219911,0.98230710,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
APPLAUSE:135722 | APPLAUSE:15326,B,15326,8581,15325,8580,11359,1960-04-01T22:06:00+00:00,1960-04-01T22:35:55+00:00,718.000,11.966667,A_LE30MIN,PRECEDING,0.98596318,0.98085879,True,"Hamburg-Bergedorf, Germany","Hamburg-Bergedorf, Germany",53.482,10.242,53.482,10.242,True,SITE_NAME,1,1,Lippert-Astrograph,Lippert-Astrograph,,
