background,candidate_index,centroid_offset_px,centroid_offset_px_control_median,centroid_offset_px_control_n,centroid_offset_px_control_robust_sigma,centroid_offset_px_robust_z,concentration_f3_f8,concentration_f3_f8_control_median,concentration_f3_f8_control_n,concentration_f3_f8_control_robust_sigma,concentration_f3_f8_robust_z,control_selection_mode,eligible_fallback_count,eligible_preferred_count,ellipticity,ellipticity_control_median,ellipticity_control_n,ellipticity_control_robust_sigma,ellipticity_robust_z,endpoint_key,endpoint_status,error,flux3,flux5,flux8,global_x,global_y,hdu_index,oriented_center_value,outlier_metric_count,outlier_metrics,peak_to_flux5,peak_to_flux5_control_median,peak_to_flux5_control_n,peak_to_flux5_control_robust_sigma,peak_to_flux5_robust_z,polarity,population,positive_flux_support_r6,raw_match_row,rounded_x,rounded_y,scan_path,scan_sha256,selected_control_count,side,sigma_major_px,sigma_major_px_control_median,sigma_major_px_control_n,sigma_major_px_control_robust_sigma,sigma_major_px_robust_z,sigma_minor_px,sigma_minor_px_control_median,sigma_minor_px_control_n,sigma_minor_px_control_robust_sigma,sigma_minor_px_robust_z,snr,tile_id,usable_control_count
23549.0,42,0.26588598494624904,0.7696245717970334,16,0.2609530821069483,-1.9303799088463478,0.549878871777124,0.49319894143965537,16,0.06058481149330817,0.9355468629910514,same_tile_same_polarity_preferred_snr_0.75_1.25,91,16,0.21598597050915025,0.21964927387570216,16,0.0972327107642124,-0.03767562724272238,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,114399.0,173225.0,208044.0,6437.0,4395.0,0,7033.0,0,,0.04060037523452158,0.044630082403049345,16,0.013448737239137825,-0.29963461229658955,-1,PRIMARY_424,186215.0,292756,6437,4395,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,16,A,2.378410740074652,2.3595643791118324,16,0.18472705362385264,0.10202274433064439,1.864707388110242,1.811091932944199,16,0.23587401592782573,0.22730547472617185,7.811151094463441,x06144-07168_y04096-05120,16
-792.5,380,0.5097023422670214,0.4364616008915495,32,0.19648514836666156,0.37275459231553265,0.3550403191983134,0.3488711440032083,32,0.018847016437348024,0.3273290080481934,same_tile_same_polarity_preferred_snr_0.75_1.25,246,88,0.17557192018648904,0.16943449405036248,32,0.03392486740197542,0.18091231023556417,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,253957.5,509869.5,715292.0,1184.0,5057.0,0,10659.5,0,,0.020906329953056614,0.02149032694386858,32,0.0013003215399837182,-0.44911737047690486,-1,PRIMARY_424,594966.0,292756,1184,5057,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.775825195371155,2.7808635130453796,32,0.08707919638595596,-0.057859028141389164,2.288468235717805,2.3436930306479304,32,0.10947197131589484,-0.5044651545624156,8.686901151409351,x01024-02048_y04096-05120,32
23159.0,99,0.25944904159798865,0.3820102320322592,13,0.16870705780093473,-0.7264734032578897,0.45601384606930073,0.5093804607161545,13,0.09498563783469126,-0.561838777560568,same_tile_same_polarity_fallback_snr_0.50_1.50,13,7,0.06255535974550397,0.0590064708257404,13,0.0371624525068511,0.09549662846146427,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,738524.0,1359001.0,1619521.0,8025.0,3832.0,0,31351.0,0,,0.023069151531161493,0.03027139682670139,13,0.008934850078562373,-0.8060846272978255,-1,DIAGNOSTIC_179,1504803.0,292758,8025,3832,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,13,A,2.47394646203473,2.3838181620023695,13,0.27410584502524216,0.32880838430884407,2.3191878511110304,2.200877782204152,13,0.2051429078548364,0.5767202490402317,31.29915379565259,x07168-08192_y03072-04096,13
-1386.5,161,0.42224293775166005,0.25496494252177426,32,0.1578727200322426,1.0595750500512207,0.2942003172940081,0.3041047171551973,32,0.050191785708311544,-0.19733109156044856,same_tile_same_polarity_preferred_snr_0.75_1.25,132,62,0.1465742631549174,0.11036114781165857,32,0.026204076330945878,1.3819649617068437,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,554846.5,1239263.5,1885948.0,1374.0,4534.0,0,21689.5,0,,0.017501927556165416,0.017358935786998386,32,0.002731549108583805,0.05234823299265742,-1,DIAGNOSTIC_179,1513671.5,292758,1374,4534,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8996561787071475,2.8670101735706526,32,0.08875190308742897,0.36783442383579734,2.474641210910544,2.5243542731205135,32,0.13159245192511684,-0.37778049943365394,16.589690187678965,x01024-02048_y04096-05120,32
21096.0,554,0.141036036938926,0.7617247229750796,32,0.5165004692448297,-1.2017195007463528,0.4929055862930573,0.27271921630622864,32,0.05979568074078566,3.682312288429942,same_tile_same_polarity_preferred_snr_0.75_1.25,121,68,0.24533132153635018,0.2796059923734673,32,0.11218948618705384,-0.30550697754307254,APPLAUSE:14120,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,,198846.0,313840.0,403416.0,5960.0,874.0,0,10328.0,1,concentration_f3_f8,0.03290848840173337,0.023799387342843478,32,0.004585557651822505,1.9864761825139254,-1,DIAGNOSTIC_179,345877.0,292761,5960,874,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.5609684235610133,2.9630086023002535,32,0.25608684067517345,-1.5699368920295182,1.9326826557959265,2.0943077768605676,32,0.23909133794243723,-0.6759973926933036,11.25959165608674,x05120-06144_y00000-01024,32
-1224.5,56,0.24047862950995297,0.38819968989616754,32,0.2323476978296186,-0.6357758728237496,0.3468988316289585,0.3722751429280274,32,0.021134719041490672,-1.2006930988413569,same_tile_same_polarity_preferred_snr_0.75_1.25,218,77,0.11884007445077283,0.10749399906896201,32,0.03271681783953311,0.3467964224840007,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,339410.5,697200.5,978413.5,2347.0,5223.0,0,14002.5,0,,0.02008389265354801,0.021397431050683008,32,0.0014359300740741914,-0.9147648766823797,-1,DIAGNOSTIC_179,821510.5,292761,2347,5223,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.761301180596009,2.668738612160993,32,0.06940613889406962,1.3336366193239566,2.433147942712972,2.381510537252111,32,0.08146999879684014,0.633821114808511,11.271652383543909,x02048-03072_y05120-06144,32
23010.5,24,0.3203109155173167,0.495664944318852,16,0.2854862136369825,-0.6142294108272117,0.4539603176398724,0.47094894181607283,16,0.13091298405731377,-0.12977035317415744,same_tile_same_polarity_fallback_snr_0.50_1.50,16,5,0.12794231600216188,0.3420962672215981,16,0.2263382665032727,-0.9461676742864851,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,180589.5,304784.5,397809.0,5915.0,3301.0,0,9951.5,0,,0.032650938614004324,0.039846022238835585,16,0.013609628611901656,-0.5286759712560518,-1,PRIMARY_424,344422.0,292766,5915,3301,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,16,A,2.5392068760349717,2.587055876593486,16,0.5955127950941633,-0.08034924010482164,2.214334867506443,1.7143461469081536,16,0.3499491778040337,1.428746664689339,10.86678105020779,x05120-06144_y03072-04096,16
-2410.5,44,0.3276343964899301,0.28669288197571685,32,0.12942838183425412,0.3163256307000957,0.2943523040818109,0.30586408200781195,32,0.0311218684735862,-0.36989353437346956,same_tile_same_polarity_preferred_snr_0.75_1.25,122,65,0.10116175123600302,0.13032322045046213,32,0.028167078837708456,-1.035303283754772,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,513932.5,1151189.5,1745977.5,1545.0,5232.0,0,20203.5,0,,0.017550107953555865,0.017870508508025882,32,0.0015402836523850014,-0.20801399402889417,-1,PRIMARY_424,1403252.5,292766,1545,5232,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8419539279850388,2.8636618728436405,32,0.038225586762634677,-0.5678904288219098,2.5544568916980346,2.4928841026517383,32,0.0837655921341894,0.735060631430372,15.9493453321834,x01024-02048_y05120-06144,32
23497.5,17,0.40829080314840005,0.30724929742884394,11,0.11369940560968074,0.888672242196428,0.5532462001055262,0.4882214919480132,11,0.07385415980055222,0.8804474701643926,same_tile_same_polarity_fallback_snr_0.50_1.50,11,4,0.2490055072759496,0.10016518803142282,11,0.07943029862718244,1.8738481639497577,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,261088.5,401104.0,471921.0,8366.0,5252.0,0,13751.5,0,,0.03428412581275679,0.034437698671971925,11,0.0036972888319823927,-0.041536614041806495,-1,PRIMARY_424,432203.5,292767,8366,5252,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,11,A,2.4439056814411413,2.3680734348734855,11,0.15907155611933702,0.4767178269807436,1.8353597074993147,2.196693453418343,11,0.12782299450179185,-2.826828985875176,14.257527368291179,x08192-09216_y05120-06144,11
-1510.0,89,0.5790669621850301,0.5045764495358567,32,0.29526323277952593,0.252285094720194,0.3501703202242584,0.33852034484293547,32,0.03322148649945218,0.35067592118477475,same_tile_same_polarity_preferred_snr_0.75_1.25,155,51,0.1345945505376671,0.1557343654861032,32,0.05538582199037612,-0.38168278791834764,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,251957.0,508316.0,719527.0,905.0,4417.0,0,10807.0,0,,0.021260397075834717,0.020847910493352224,32,0.0014283755595468346,0.2887802019052735,-1,PRIMARY_424,599669.0,292767,905,4417,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.7380718425665873,2.7831812052656417,32,0.10131471133795789,-0.4452400061485843,2.3695422935764956,2.3412994576699466,32,0.14332860403938044,0.19704954287274765,8.68272859151396,x00000-01024_y04096-05120,32
22318.0,0,0.5927633625273864,0.730284723249587,14,0.3357112606341406,-0.4096417870000255,0.5851756031304572,0.464424867781651,14,0.05959078918796231,2.0263322066088465,same_tile_same_polarity_preferred_snr_0.75_1.25,69,14,0.21766628193328974,0.2550522700073789,14,0.18998172860048132,-0.19678728238497795,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,90474.0,118934.0,154610.0,14863.0,4100.0,0,6207.0,0,,0.05218860880824659,0.05079966070205948,14,0.008408251952904356,0.1651886877280529,-1,PRIMARY_424,128958.0,292769,14863,4100,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,14,A,2.1708075693218642,2.479640464117699,14,0.22947377500546884,-1.3458308897758553,1.6982959569149318,1.8494526005897303,14,0.2639890551220419,-0.572586782451715,6.484907041321897,x14336-15360_y04096-05120,14
955.5,35,0.5432004351488773,0.49911596911068856,32,0.2628156550613408,0.16773911747342246,0.29831906473367525,0.3403306484653821,32,0.04854605825896834,-0.8653963934125517,same_tile_same_polarity_preferred_snr_0.75_1.25,123,110,0.11070756710768925,0.16040856942772663,32,0.04912767447089994,-1.011670160562496,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,147745.5,324502.5,495260.0,1301.0,2272.0,0,6672.5,0,,0.020562245283164228,0.02810718254863065,32,0.008223719164810983,-0.917460471869097,-1,PRIMARY_424,392410.0,292769,1301,2272,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.815867149358828,2.7254460489644075,32,0.19321920420852381,0.4679716012950617,2.504129347954848,2.25710728139335,32,0.2173524677201846,1.1365045409997803,5.367363607170925,x01024-02048_y02048-03072,32
23322.5,45,0.7226292100205113,0.6801635760906544,32,0.32571553540810116,0.13037644605023258,0.5975617347739152,0.4795562185730087,32,0.1010213653278963,1.1681243449628982,same_tile_same_polarity_fallback_snr_0.50_1.50,35,6,0.21480909757394495,0.24148160775183636,32,0.10498813870620154,-0.25405260543318775,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,119989.5,158713.5,200798.5,7857.0,2488.0,0,8008.5,0,,0.050458845655851584,0.048655915695020036,32,0.015146777114335964,0.11903059952767969,-1,PRIMARY_424,170694.5,292771,7857,2488,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.145905856750464,2.4073407263885107,32,0.38722434091774366,-0.6751509190213388,1.6849457561832535,1.836110529350688,32,0.258289568818435,-0.5852531089774519,8.618822823283855,x07168-08192_y02048-03072,32
-202.5,190,0.5425696885353102,0.46187271408959074,32,0.17449128287424495,0.462469947589745,0.3394920542629108,0.35305683457176407,32,0.017584910259334077,-0.7713875196862653,same_tile_same_polarity_preferred_snr_0.75_1.25,232,92,0.15845941469301172,0.12958462689511174,32,0.0411143975593292,0.7023035606014383,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,251070.5,516524.5,739547.5,1819.0,4594.0,0,11178.5,0,,0.021641761426611904,0.02145170368004189,32,0.000986994968023069,0.19256202182134363,-1,PRIMARY_424,607021.5,292771,1819,4594,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.7828289940341353,2.7416569950071965,32,0.08093925047758804,0.5086777896261748,2.3418635404487436,2.387304317154137,32,0.10406068612459875,-0.43667573603141757,8.914892003737815,x01024-02048_y04096-05120,32
23053.0,1,0.2977000273021243,0.32934419217363475,12,0.18655398888313673,-0.16962470253763026,0.5003844239487324,0.4716504948200088,12,0.04779636212167211,0.6011739775420035,same_tile_same_polarity_preferred_snr_0.75_1.25,15,12,0.021991004481511034,0.05287766417469014,12,0.0540140098595666,-0.5718268236978276,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,483562.0,811429.0,966381.0,6005.0,3087.0,0,23358.0,0,,0.028786252401627254,0.026617211488006463,12,0.004798897404466184,0.45198734851095834,-1,PRIMARY_424,889121.0,292772,6005,3087,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,12,A,2.3205955702643153,2.4346775301921513,12,0.1019165241218583,-1.11936666709151,2.269563342678858,2.2327110903153007,12,0.12102169585422126,0.30450946917772725,25.248670997950494,x05120-06144_y03072-04096,12
-1707.0,36,0.2592265797002564,0.2735133521570019,32,0.13548100144587127,-0.10545222063813481,0.3102894252375295,0.30147945031878604,32,0.029493143587873947,0.29871264460142777,same_tile_same_polarity_preferred_snr_0.75_1.25,108,55,0.13991755117724602,0.12766196371440908,32,0.02586680416794185,0.47379596579719613,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,565473.0,1246168.0,1822405.0,1616.0,5203.0,0,21938.0,0,,0.01760436795038871,0.01773346478795032,32,0.0012192333653179644,-0.10588361607701066,-1,PRIMARY_424,1499493.0,292772,1616,5203,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.8688044689194543,2.8636618728436405,32,0.03738424742671185,0.13756050822997987,2.4674083728219043,2.4997898844675324,32,0.0718377678993278,-0.45075887785109037,17.28393285252574,x01024-02048_y05120-06144,32
21080.5,502,0.5936534395120575,0.9484940075122206,18,0.5018135418320363,-0.707116365781402,0.4222102745416155,0.24439646494225664,18,0.013957271325435583,12.739869094277251,same_tile_same_polarity_preferred_snr_0.75_1.25,104,18,0.11426055758158438,0.3211923941681362,18,0.05646738566674299,-3.6646257683650183,APPLAUSE:14120,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,,647475.5,1217443.5,1533538.0,7176.0,941.0,0,28237.5,3,sigma_major_px;ellipticity;concentration_f3_f8,0.023194094838898068,0.01773125242219869,18,0.0017879319318717896,3.0553973108922095,-1,PRIMARY_424,1376155.5,292773,7176,941,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,18,A,2.5681495930856775,3.1308690248367306,18,0.07371493792509504,-7.633723198991999,2.274711388626789,2.0767007916923,18,0.12406020182942942,1.596084755744103,28.510328462943527,x07168-08192_y00000-01024,18
-2232.5,276,0.1791895971916623,0.21760313860248254,32,0.12906711709773058,-0.29762454042986963,0.2829768667708564,0.30711486385412223,32,0.057559356242058185,-0.419358357340842,same_tile_same_polarity_preferred_snr_0.75_1.25,116,66,0.08987841545554442,0.07588662206384006,32,0.03182007267254306,0.4397159470907689,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,654731.5,1527383.5,2313728.0,2328.0,4823.0,0,24424.5,0,,0.015991072314189593,0.017548843053150978,32,0.0026675740438792677,-0.5839653233002775,-1,PRIMARY_424,1873054.5,292773,2328,4823,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.865197153069442,2.822923732911894,32,0.11500605397831488,0.3675756075025282,2.6076777729838234,2.5708495792459862,32,0.13338427439379014,0.2761059645540327,17.776109044484244,x02048-03072_y04096-05120,32
22217.5,1,0.5878163372023094,0.5462750549477322,18,0.4524428360442824,0.0918155376660918,0.46860969811841396,0.39842025529972047,18,0.07083928113722168,0.9908265822563982,same_tile_same_polarity_preferred_snr_0.75_1.25,77,18,0.20118831815901028,0.2922988934513913,18,0.16059178364978458,-0.5673426947612289,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,103592.5,173677.0,221063.5,11592.0,1060.0,0,6284.5,0,,0.036184987073705786,0.050029340797897934,18,0.010409261568797078,-1.330003442865932,-1,DIAGNOSTIC_179,191720.0,292775,11592,1060,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,18,A,2.5443951453700655,2.6962632647773788,18,0.22639774934633614,-0.6708022488995251,2.0324925653411117,1.9323902117376104,18,0.35639703829481795,0.280873135429074,6.0467804519188455,x11264-12288_y01024-02048,18
154.5,97,0.4729555414757156,0.3992546421084723,32,0.2621968595077077,0.2810899394661772,0.37830851202652505,0.36650739692449275,32,0.04023121496345512,0.2933323070842403,same_tile_same_polarity_preferred_snr_0.75_1.25,251,86,0.13214320183414363,0.11977206191069506,32,0.04750981835943191,0.2603912275533376,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,205833.5,386792.5,544089.0,2299.0,3366.0,0,9307.5,0,,0.024063289748379298,0.023589884589621433,32,0.004445942839065067,0.10648026209383656,-1,DIAGNOSTIC_179,451143.5,292775,2299,3366,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.673506768202355,2.6902226299249508,32,0.11885690887905982,-0.14063853654148442,2.3202210237268424,2.384403330101077,32,0.1591195072771081,-0.40335913221790287,7.485686978125685,x02048-03072_y03072-04096,32
14604.0,257,0.5422415174910155,3.0426511333981834,32,0.7605909013508981,-3.2874566491212933,0.4152411359435389,0.10475848412876007,32,0.07288992069982507,4.259610229148239,same_tile_same_polarity_preferred_snr_0.75_1.25,129,120,0.07971857953516781,0.425313624236586,32,0.0800573026915985,-4.316845972599651,APPLAUSE:14120,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,,444798.0,822537.0,1071180.0,14582.0,398.0,0,20117.0,3,sigma_minor_px;ellipticity;concentration_f3_f8,0.024457258457674245,0.01421294522353766,32,0.006502295153064237,1.5754918829405806,-1,PRIMARY_424,936224.0,292778,14582,398,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,32,A,2.540078800723707,2.806381699667729,32,0.27871947401477193,-0.9554513543962416,2.3375873268226206,1.7193678107827028,32,0.1336513354724156,4.625614206208307,18.69048540689917,x14336-15360_y00000-01024,32
531.5,81,0.5473604125504123,0.3348227506139523,32,0.1823567706607554,1.1655046377841995,0.298431145431935,0.30243807835050096,32,0.03959049856531876,-0.10120945842485636,same_tile_same_polarity_preferred_snr_0.75_1.25,102,54,0.014789052247856427,0.06989312387142205,32,0.022079838946156116,-2.4956736214400106,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,486436.5,1074050.5,1629979.0,2524.0,2381.0,0,19185.5,0,,0.017862754125620724,0.01800391332585065,32,0.0021398430993323594,-0.06596707967699456,-1,PRIMARY_424,1307864.5,292778,2524,2381,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.6942439505250224,2.7984622282743863,32,0.09902865312334862,-1.0524052833431061,2.6543986359722367,2.582248725429292,32,0.0788584057201066,0.9149298655494944,14.19830993396314,x02048-03072_y02048-03072,32
18001.0,62,0.35359445946096935,,,,,0.23112297706020116,,,,,same_tile_same_polarity_fallback_snr_0.50_1.50,3,1,0.04721852321512632,,,,,APPLAUSE:14120,INSUFFICIENT_USABLE_MATCHED_CONTROLS,only 3 usable controls from 3 selected,1032758.0,2602287.0,4468435.0,13922.0,2756.0,0,37353.0,,,0.014353912539239523,,,,,-1,PRIMARY_424,3342045.0,292779,13922,2756,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,3,A,2.905596364286036,,,,,2.7683983949052093,,,,,31.186433103149053,x13312-14336_y02048-03072,3
-9728.5,111,0.2047378177836518,0.3650660012647161,32,0.15572312645835615,-1.0295720817289118,0.2073710574247609,0.28363660383748845,32,0.026018975333031737,-2.931151032527655,same_tile_same_polarity_preferred_snr_0.75_1.25,65,36,0.048478834696634054,0.11519513032540446,32,0.02818891232265975,-2.3667566476178044,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,558842.5,1455047.5,2694891.5,1744.0,2589.0,0,19882.5,0,,0.013664502361606752,0.016780151245874435,32,0.0016997917921204532,-1.832959129883184,-1,PRIMARY_424,1912485.5,292779,1744,2589,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.963508428404883,2.875962135898888,32,0.04315859847689532,2.0284785789061814,2.819840993182161,2.5485149322071208,32,0.11902171133631625,2.2796350172479203,15.701180965843273,x01024-02048_y02048-03072,32
23123.5,65,0.8691446981251705,0.7575678949170526,26,0.40746343708562577,0.27383267565347413,0.5784685760131474,0.4649874087522592,26,0.07630030344651217,1.4872964082042013,same_tile_same_polarity_preferred_snr_0.75_1.25,105,26,0.12722551298273765,0.2755776392448839,26,0.10232114984125851,-1.4498676616936028,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,89405.5,122665.0,154555.5,7919.0,4675.0,0,5628.5,0,,0.04588513430889007,0.04468580859773501,26,0.012416000041057458,0.0965951761589165,-1,PRIMARY_424,133194.0,292780,7919,4675,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,26,A,2.1109201574859577,2.502074017925792,26,0.16692080842940066,-2.3433499041868893,1.8423572575842053,1.7893250174564264,26,0.3039532879332318,0.17447496780962063,6.245115558577628,x07168-08192_y04096-05120,26
441.5,174,0.06875180892884959,0.5217760515579939,32,0.35681617881755123,-1.269629208323501,0.38231718384032776,0.3495321343886695,32,0.04972183149087548,0.659369304561412,same_tile_same_polarity_preferred_snr_0.75_1.25,213,165,0.17162901251077223,0.13056754130484904,32,0.07387563115431,0.5558188886421122,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,132706.5,255669.5,347111.0,1095.0,4567.0,0,6589.5,0,,0.02577350837702581,0.02422033247187866,32,0.003179610505838365,0.4884799261718465,-1,PRIMARY_424,296945.0,292780,1095,4567,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.76813697936889,2.7040060046978702,32,0.1675563958723598,0.3827426242796083,2.2930443631052557,2.303243674938784,32,0.14276545386841413,-0.07144103532867994,5.47069082607753,x01024-02048_y04096-05120,32
22188.0,73,0.28636572101388913,0.5163235958707806,14,0.2513343839531084,-0.9149479320736108,0.5689262779128865,0.43498248068514755,14,0.13067685081020322,1.02500019243868,same_tile_same_polarity_fallback_snr_0.50_1.50,14,2,0.019239017132488656,0.38367311197485654,14,0.2278246982967806,-1.5996250519231687,APPLAUSE:14120,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,400969.0,621666.0,704782.0,14794.0,2770.0,0,19931.0,0,,0.032060624193698865,0.036262993472330717,14,0.005190193040909377,-0.80967494763847,-1,PRIMARY_424,659782.0,292781,14794,2770,work/pair17_morphology_v076/scans/LA08164_y.fits,e3340ba35643cf9342c2d1f5588a7e888dc5a1b157637f7d6f4e69e71ab6390f,14,A,2.1583617044871515,2.735832680544674,14,0.5753303456842463,-1.0037206978379187,2.1168369466764156,1.6983413140698151,14,0.3182015251105477,1.3151905304703024,19.378854166663636,x14336-15360_y02048-03072,14
-196.5,40,0.4150219060889617,0.46008398318798516,32,0.21290289825320033,-0.2116555362502965,0.3065319492912604,0.31706330739735555,32,0.02434591433217102,-0.4325718871103929,same_tile_same_polarity_preferred_snr_0.75_1.25,88,33,0.12343306815866262,0.12330978693001993,32,0.038705545711257464,0.003185105037979991,APPLAUSE:132654,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,,379683.5,829608.5,1238642.5,1741.0,2301.0,0,15169.5,0,,0.018285130877998476,0.01913745543648397,32,0.0012826578921478322,-0.6644987441337641,-1,PRIMARY_424,1003202.5,292781,1741,2301,work/pair17_morphology_v076/scans/012673_1953_h.fits,871622bc7113e5d0fa8936c9a4a10ce0b85861176b3c98bacb8fcfa70c641b62,32,B,2.840221431303988,2.8310542980325377,32,0.0502529483125122,0.182419809768017,2.4896441857881486,2.4547462674402096,32,0.07100007994599786,0.4915194232806792,11.929743569640657,x01024-02048_y02048-03072,32
