background,centroid_offset_px,concentration_f3_f8,control_candidate_index,control_global_x,control_global_y,control_order,control_selection_mode,control_snr,distance_from_science_px,ellipticity,endpoint_key,error,flux3,flux5,flux8,oriented_center_value,peak_to_flux5,polarity,population,positive_flux_support_r6,raw_match_row,rounded_x,rounded_y,science_candidate_index,science_tile_id,side,sigma_major_px,sigma_minor_px,snr_ratio,usable
20059.5,0.76634891878498,0.38195157827662496,46,14865.0,1392.0,21,same_tile_same_polarity_fallback_snr_0.50_1.50,6.5399311588879785,379.26903380054637,0.16622881599102013,APPLAUSE:14120,,64137.5,93077.0,167920.5,6614.5,0.07106481730180388,-1,PRIMARY_424,117192.0,292895,14865,1392,40,x14336-15360_y01024-02048,A,2.6425855479943303,2.2033116811962516,0.72498639159842,True
19568.5,0.36572969421707124,0.47344660537363276,8,14786.0,1086.0,22,same_tile_same_polarity_fallback_snr_0.50_1.50,7.49223672557228,382.19628464965484,0.2971781311713235,APPLAUSE:14120,,70317.0,101575.0,148521.5,7578.5,0.07460989416687178,-1,PRIMARY_424,118481.5,292895,14786,1086,40,x14336-15360_y01024-02048,A,2.641091102887679,1.856216584678309,0.8305545634516134,True
21533.0,0.9449936526636408,0.3675130137630952,86,14701.0,1688.0,23,same_tile_same_polarity_fallback_snr_0.50_1.50,4.683296341731536,415.9098460003081,0.41334140478552683,APPLAUSE:14120,,50762.0,76787.0,138123.0,4833.0,0.0629403414640499,-1,PRIMARY_424,92095.0,292895,14701,1688,40,x14336-15360_y01024-02048,A,2.8398390359057193,1.6660159794396732,0.5191684794668929,True
19664.5,0.33199723618784155,0.5104113797473034,3,14816.0,1058.0,24,same_tile_same_polarity_fallback_snr_0.50_1.50,12.859522039936532,423.16190754839926,0.07941814339950037,APPLAUSE:14120,,227779.5,349497.5,446266.5,13685.5,0.03915764776572078,-1,PRIMARY_424,390907.0,292895,14816,1058,40,x14336-15360_y01024-02048,A,2.34962988390455,2.163026640848867,1.425546883432207,True
19308.0,0.2885390728619373,0.5074094255867734,15,14944.0,1169.0,25,same_tile_same_polarity_fallback_snr_0.50_1.50,4.651613527449975,480.42585275981975,0.21985748047438025,APPLAUSE:14120,,76357.0,104169.0,150484.0,4792.0,0.04600216955140205,-1,PRIMARY_424,116928.0,292895,14944,1169,40,x14336-15360_y01024-02048,A,2.400795724834006,1.8729628256383382,0.5156562698359926,True
21478.0,1.2487073108326225,0.36324334854308554,93,14753.0,1748.0,26,same_tile_same_polarity_fallback_snr_0.50_1.50,4.710936769713327,494.17102302745354,0.2988509712155698,APPLAUSE:14120,,48481.0,71790.0,133467.0,4888.0,0.06808747736453545,-1,PRIMARY_424,85874.0,292895,14753,1748,40,x14336-15360_y01024-02048,A,2.584991874699752,1.8124645423613743,0.522232568928679,True
20078.0,0.291609197978729,0.3998442215119026,45,15007.0,1386.0,27,same_tile_same_polarity_fallback_snr_0.50_1.50,7.081980090630771,519.1387097876636,0.14973987519145981,APPLAUSE:14120,,93943.0,151350.0,234949.0,7494.0,0.04951437066402379,-1,PRIMARY_424,177487.0,292895,15007,1386,40,x14336-15360_y01024-02048,A,2.5985891921397704,2.209476770834885,0.7850754184622449,True
20298.5,0.5005665832707732,0.4821765027210666,71,15012.0,1561.0,28,same_tile_same_polarity_fallback_snr_0.50_1.50,6.6889331466242,570.3200855659916,0.10482034889573366,APPLAUSE:14120,,82531.5,117410.5,171164.5,6670.5,0.05681348772043386,-1,PRIMARY_424,130889.0,292895,15012,1561,40,x14336-15360_y01024-02048,A,2.297468664076063,2.056647197130595,0.7415040598743416,True
19038.0,1.2477213461664856,0.2915246203489326,5,15039.0,1068.0,29,same_tile_same_polarity_fallback_snr_0.50_1.50,4.765549378485245,606.9802303205599,0.13256685226384468,APPLAUSE:14120,,63964.0,119866.0,219412.0,5031.0,0.04197186858658836,-1,PRIMARY_424,154088.0,292895,15039,1068,40,x14336-15360_y01024-02048,A,2.744305503812841,2.380501561522028,0.5282866690724581,True
19445.0,0.5993252265679936,0.3428892686607673,13,15078.0,1148.0,30,same_tile_same_polarity_fallback_snr_0.50_1.50,6.807747746155865,614.2719267555697,0.4142560019902698,APPLAUSE:14120,,114967.0,207468.0,335289.0,7275.0,0.035065648678350395,-1,PRIMARY_424,255159.0,292895,15078,1148,40,x14336-15360_y01024-02048,A,3.151882384156161,1.8461961889520702,0.7546752945083037,True
18637.5,0.792758941571613,0.3588699156350564,19,15131.0,1178.0,31,same_tile_same_polarity_fallback_snr_0.50_1.50,5.229440551926416,657.5720492843351,0.40249731897129215,APPLAUSE:14120,,61892.5,90727.5,172465.0,5242.5,0.05778292138546747,-1,PRIMARY_424,104496.0,292895,15131,1178,40,x14336-15360_y01024-02048,A,2.659108510507841,1.588824464174689,0.5797114898781647,True
18833.0,0.8778842533268653,0.3666217574474455,21,15133.0,1186.0,32,same_tile_same_polarity_fallback_snr_0.50_1.50,5.024192856378715,657.7332285965184,0.13489703140673592,APPLAUSE:14120,,85718.0,138075.0,233805.0,5258.0,0.038080753213833064,-1,PRIMARY_424,165687.0,292895,15133,1186,40,x14336-15360_y01024-02048,A,2.560552858460487,2.2151418790941353,0.5569586836843575,True
804.5,0.8920542602591478,0.314410933352039,120,2249.0,2506.0,1,same_tile_same_polarity_preferred_snr_0.75_1.25,6.417748882500963,104.04326023342406,0.04553344691376493,APPLAUSE:132654,,159118.5,328885.5,506084.5,8048.5,0.024472042701791354,-1,PRIMARY_424,401911.5,292895,2249,2506,90,x02048-03072_y02048-03072,B,2.660510454708383,2.539368243155402,0.9534421569605038,True
1364.5,0.898464468065947,0.3794506464479897,57,2283.0,2296.0,2,same_tile_same_polarity_preferred_snr_0.75_1.25,5.468176268628781,129.1394595001853,0.09000635950431868,APPLAUSE:132654,,130470.5,235842.5,343840.5,6690.5,0.028368508644540318,-1,PRIMARY_424,276954.0,292895,2283,2296,90,x02048-03072_y02048-03072,B,2.5447059038851063,2.315666189467261,0.812370485610206,True
1667.5,1.0692037138307038,0.340613439134299,60,2119.0,2304.0,3,same_tile_same_polarity_preferred_snr_0.75_1.25,5.119919450521807,142.1724305201258,0.18735553651143566,APPLAUSE:132654,,130878.5,251277.5,384243.5,6509.5,0.025905622270199283,-1,PRIMARY_424,296950.5,292895,2119,2304,90,x02048-03072_y02048-03072,B,2.6841226342013638,2.1812373980080793,0.7606322923727791,True
879.0,0.5996620531461317,0.35454659082275614,79,2356.0,2372.0,4,same_tile_same_polarity_preferred_snr_0.75_1.25,6.175063926389645,143.33875958721003,0.10889818518646432,APPLAUSE:132654,,144666.0,283933.0,408031.0,7575.0,0.026678829160400517,-1,PRIMARY_424,333434.0,292895,2356,2372,90,x02048-03072_y02048-03072,B,2.6560233347088045,2.3667872137461146,0.9173880712907524,True
590.5,1.0952870429958474,0.33771803580680443,55,2104.0,2289.0,5,same_tile_same_polarity_preferred_snr_0.75_1.25,7.324811175649863,163.3799253274404,0.11464160275891655,APPLAUSE:132654,,193594.5,386443.5,573243.0,9018.5,0.02333717606842915,-1,PRIMARY_424,459457.0,292895,2104,2289,90,x02048-03072_y02048-03072,B,2.6395878703936755,2.3369812863087494,1.0881983534261417,True
394.5,0.9763045592998565,0.34634467383211787,145,2183.0,2573.0,6,same_tile_same_polarity_preferred_snr_0.75_1.25,7.773533806722815,169.44615663980107,0.06121448548618702,APPLAUSE:132654,,210500.5,431140.0,607777.5,9725.5,0.022557637890244467,-1,PRIMARY_424,506575.5,292895,2183,2573,90,x02048-03072_y02048-03072,B,2.579537244229686,2.421632199031709,1.1548620825748062,True
1649.0,0.897401302190047,0.34102313848556287,85,2403.0,2402.0,7,same_tile_same_polarity_preferred_snr_0.75_1.25,7.579387400198577,186.06719216455113,0.20489052480539915,APPLAUSE:132654,,227118.0,462397.0,665990.0,10063.0,0.021762684446482137,-1,PRIMARY_424,550270.0,292895,2403,2402,90,x02048-03072_y02048-03072,B,2.8132608185455554,2.23685033301929,1.1260190455548744,True
877.5,0.9217862579033586,0.2907813581542384,136,2095.0,2551.0,8,same_tile_same_polarity_preferred_snr_0.75_1.25,5.762033438589973,188.73261509341728,0.13713041783488755,APPLAUSE:132654,,164465.5,347448.5,565598.5,7415.5,0.021342731368821567,-1,PRIMARY_424,430568.5,292895,2095,2551,90,x02048-03072_y02048-03072,B,2.8119918776999,2.426382256562603,0.8560268858676315,True
672.5,0.7540650168548179,0.34257372209800324,154,2144.0,2604.0,9,same_tile_same_polarity_preferred_snr_0.75_1.25,7.249752872013014,210.09045670853305,0.18573791830733877,APPLAUSE:132654,,212888.5,432199.5,621438.5,9309.5,0.021539821309372178,-1,PRIMARY_424,511220.0,292895,2144,2604,90,x02048-03072_y02048-03072,B,2.792359284152981,2.2737122835482357,1.0770474417548477,True
706.0,0.9333279059744666,0.35559435683490026,115,2416.0,2485.0,10,same_tile_same_polarity_preferred_snr_0.75_1.25,5.060617969517895,213.74049686477292,0.19018533895735545,APPLAUSE:132654,,122397.0,232777.0,344204.0,6224.0,0.02673803683353596,-1,PRIMARY_424,274708.0,292895,2416,2485,90,x02048-03072_y02048-03072,B,2.722091243727874,2.204389397866639,0.7518222667712027,True
400.0,0.3974226983989026,0.3332173192824164,140,2414.0,2558.0,11,same_tile_same_polarity_preferred_snr_0.75_1.25,5.0532076920510915,248.21361767638777,0.16537814587486144,APPLAUSE:132654,,151270.0,303570.0,453968.0,6449.0,0.021243864677010244,-1,PRIMARY_424,360100.0,292895,2414,2558,90,x02048-03072_y02048-03072,B,2.8134832439866586,2.3481946016461546,0.7507213712608019,True
44.0,0.25389523026876054,0.3371349694295844,139,2469.0,2556.0,12,same_tile_same_polarity_preferred_snr_0.75_1.25,8.171843318013623,292.7541630788536,0.11331161696644698,APPLAUSE:132654,,217861.0,443608.0,646213.0,10144.0,0.02286703576130277,-1,PRIMARY_424,526811.0,292895,2469,2556,90,x02048-03072_y02048-03072,B,2.759428347103372,2.446753059190039,1.2140362706796857,True
1281.5,0.2826100111812725,0.3531821606793975,84,2512.0,2398.0,13,same_tile_same_polarity_preferred_snr_0.75_1.25,8.377191689257725,295.1372562046344,0.03621131681350653,APPLAUSE:132654,,251002.5,518618.5,710688.5,10991.5,0.021193806237147346,-1,PRIMARY_424,608073.5,292895,2512,2398,90,x02048-03072_y02048-03072,B,2.6379181124451163,2.542395623947279,1.2445435089016654,True
1242.0,0.48513512136359715,0.3168596303981536,33,2457.0,2213.0,14,same_tile_same_polarity_preferred_snr_0.75_1.25,5.418574094813689,308.60330523181375,0.013576478917644796,APPLAUSE:132654,,175455.0,386496.0,553731.0,7429.0,0.019221414969365788,-1,PRIMARY_424,460087.0,292895,2457,2213,90,x02048-03072_y02048-03072,B,2.662844440223087,2.6266923888194307,0.8050014214012365,True
1472.0,0.7621998761396503,0.3624130040029972,37,2472.0,2222.0,15,same_tile_same_polarity_preferred_snr_0.75_1.25,7.418148039650005,315.03968004046726,0.16438797282986606,APPLAUSE:132654,,214750.0,423137.0,592556.0,9627.0,0.02275149656021572,-1,PRIMARY_424,494604.0,292895,2472,2222,90,x02048-03072_y02048-03072,B,2.7280344091082527,2.2795783627848256,1.1020647889264263,True
829.5,0.5957415707889925,0.38693866139209454,180,2207.0,2722.0,16,same_tile_same_polarity_preferred_snr_0.75_1.25,7.731213459631525,315.15869018638847,0.1390742362096059,APPLAUSE:132654,,222816.5,440775.5,575844.5,9797.5,0.022227868835722493,-1,PRIMARY_424,508770.5,292895,2207,2722,90,x02048-03072_y02048-03072,B,2.6890401833494817,2.315063973713214,1.1485748308058785,True
357.5,0.9827699980656202,0.33882338853784794,181,2360.0,2722.0,17,same_tile_same_polarity_preferred_snr_0.75_1.25,6.492434634292968,345.9393010341554,0.15989899287678977,APPLAUSE:132654,,183923.5,372411.0,542830.0,8144.5,0.021869654763151464,-1,PRIMARY_424,440219.5,292895,2360,2722,90,x02048-03072_y02048-03072,B,2.7179982449780598,2.2833930629651857,0.9645377210884408,True
1108.0,0.6993179520374206,0.6424324212099821,160,2468.0,2651.0,18,same_tile_same_polarity_preferred_snr_0.75_1.25,8.064359818979076,350.0528531522061,0.0780919646742061,APPLAUSE:132654,,154717.0,197517.0,240830.0,9555.0,0.04837558286122207,-1,PRIMARY_424,210755.0,292895,2468,2651,90,x02048-03072_y02048-03072,B,1.9364711527835508,1.7852483159277586,1.1980681639442246,True
330.0,0.21193767930169222,0.30663765864462594,165,2479.0,2669.0,19,same_tile_same_polarity_preferred_snr_0.75_1.25,8.109599464280432,370.5239533417509,0.14462938097877587,APPLAUSE:132654,,273572.0,603970.0,892167.0,10759.0,0.01781379869861086,-1,PRIMARY_424,730673.0,292895,2479,2669,90,x02048-03072_y02048-03072,B,2.8887275048513215,2.470932634008311,1.2047891163819031,True
1275.5,0.3732434640858702,0.32702774845867877,0,2369.0,2048.0,20,same_tile_same_polarity_preferred_snr_0.75_1.25,8.09267257771229,389.85253622363416,0.14367354290398637,APPLAUSE:132654,,227264.5,474588.5,694939.5,10247.5,0.02159239003894953,-1,PRIMARY_424,570897.5,292895,2369,2048,90,x02048-03072_y02048-03072,B,2.839460001630329,2.431504723261941,1.202274401715494,True
1315.0,0.4480659208983198,0.33158399942585964,26,2522.0,2158.0,21,same_tile_same_polarity_preferred_snr_0.75_1.25,6.058053998807309,393.7334123490157,0.0981181479081693,APPLAUSE:132654,,184810.0,393432.0,557355.0,7752.0,0.019703531995363874,-1,PRIMARY_424,468826.0,292895,2522,2158,90,x02048-03072_y02048-03072,B,2.759612099441838,2.48884407129963,0.9000046865896016,True
962.5,0.8021042796502275,0.39370042037151365,109,2641.0,2464.0,22,same_tile_same_polarity_preferred_snr_0.75_1.25,7.180712692457162,427.8142120126446,0.09750985709304894,APPLAUSE:132654,,206931.5,397238.0,525606.5,9168.5,0.023080621692788707,-1,PRIMARY_424,455283.5,292895,2641,2464,90,x02048-03072_y02048-03072,B,2.572600387865583,2.321746491687288,1.0667906026485128,True
1403.0,0.5845141553084272,0.3806663431264691,111,2657.0,2467.0,23,same_tile_same_polarity_preferred_snr_0.75_1.25,7.741355674438479,444.07206622349037,0.09826492728682024,APPLAUSE:132654,,220410.0,439559.0,579011.0,10050.0,0.022863824879026478,-1,PRIMARY_424,506252.0,292895,2657,2467,90,x02048-03072_y02048-03072,B,2.6302165960099404,2.371758553454436,1.1500815920299372,True
1077.0,1.1720264007462475,0.3932205332580941,149,2635.0,2584.0,24,same_tile_same_polarity_preferred_snr_0.75_1.25,5.3137395898235615,453.9306114374751,0.27027325332097374,APPLAUSE:132654,,89195.0,133111.0,226832.0,6073.0,0.04562357731517305,-1,PRIMARY_424,161952.0,292895,2635,2584,90,x02048-03072_y02048-03072,B,2.643375282114112,1.928941644868884,0.7894268580470651,True
850.0,0.5990619728128962,0.3514084491130397,219,2237.0,2864.0,25,same_tile_same_polarity_preferred_snr_0.75_1.25,5.441701758575441,457.4374274149416,0.13963663695331463,APPLAUSE:132654,,155526.0,312107.0,442579.0,6828.0,0.02187711265687729,-1,PRIMARY_424,367770.0,292895,2237,2864,90,x02048-03072_y02048-03072,B,2.7384644474815123,2.356074481618977,0.8084373441875873,True
1536.5,0.8334552249646875,0.3155191317479055,3,2538.0,2056.0,26,same_tile_same_polarity_preferred_snr_0.75_1.25,6.398284486572764,475.6490302733729,0.08324466228157801,APPLAUSE:132654,,187628.5,394394.5,594666.0,8227.5,0.020861092129834467,-1,PRIMARY_424,467936.0,292895,2538,2056,90,x02048-03072_y02048-03072,B,2.6639936077812663,2.4422303595812322,0.9505504614489643,True
683.0,0.1418855965694819,0.3128183071860621,223,2336.0,2882.0,27,same_tile_same_polarity_preferred_snr_0.75_1.25,5.790562608580194,489.67948701165744,0.04546594779774016,APPLAUSE:132654,,183284.0,414607.0,585912.0,7525.0,0.018149717684457813,-1,PRIMARY_424,496072.0,292895,2336,2882,90,x02048-03072_y02048-03072,B,2.745699512034467,2.620863681352027,0.8602652744162919,True
1206.5,0.24119776033420914,0.3720659930951567,21,2636.0,2150.0,28,same_tile_same_polarity_preferred_snr_0.75_1.25,5.942722960390131,491.5384013482568,0.10210438912952924,APPLAUSE:132654,,134927.5,260065.5,362644.0,7261.5,0.027921812005052574,-1,PRIMARY_424,301017.5,292895,2636,2150,90,x02048-03072_y02048-03072,B,2.6573966441277075,2.386064783104187,0.8828707232566335,True
1069.0,0.5011608543948235,0.3476439563301717,229,2225.0,2899.0,29,same_tile_same_polarity_preferred_snr_0.75_1.25,5.568560455200189,492.06503635190336,0.08401783848052646,APPLAUSE:132654,,144153.0,289573.0,414657.0,6982.0,0.024111363973851153,-1,PRIMARY_424,346194.0,292895,2225,2899,90,x02048-03072_y02048-03072,B,2.703735162759647,2.476573178560787,0.8272838948322992,True
83.0,0.7116949298972521,0.3410977386435899,218,2426.0,2862.0,30,same_tile_same_polarity_preferred_snr_0.75_1.25,7.4009969633513855,500.7055022665519,0.13034144273563186,APPLAUSE:132654,,202756.0,423294.0,594422.0,9332.0,0.022046142869967447,-1,PRIMARY_424,497959.0,292895,2426,2862,90,x02048-03072_y02048-03072,B,2.735682136073784,2.379109379591832,1.0995167678866913,True
249.0,0.9368093760659247,0.3993880571267739,170,2652.0,2689.0,31,same_tile_same_polarity_preferred_snr_0.75_1.25,5.598226230670498,518.4100693466515,0.093531782895234,APPLAUSE:132654,,131967.0,246009.0,330423.0,6597.0,0.026816092094191675,-1,PRIMARY_424,282326.0,292895,2652,2689,90,x02048-03072_y02048-03072,B,2.5125297395436212,2.2775283534268085,0.8316911412780803,True
640.5,0.9792649663627521,0.3505854860102318,244,2161.0,2926.0,32,same_tile_same_polarity_preferred_snr_0.75_1.25,5.226112520813399,522.0124519587631,0.235721385488737,APPLAUSE:132654,,138770.5,267579.0,395825.0,6518.5,0.024361029826705384,-1,PRIMARY_424,314635.0,292895,2161,2926,90,x02048-03072_y02048-03072,B,2.7720396648100536,2.1186106343912936,0.7764086887146717,True
21465.0,0.535043390989349,0.5713312209322409,0,15458.0,3098.0,1,same_tile_same_polarity_fallback_snr_0.50_1.50,12.19051053569605,223.23530186778254,0.20604006745995807,APPLAUSE:14120,,181933.0,264698.0,318437.0,12337.0,0.046607832322118035,-1,DIAGNOSTIC_179,285040.0,292896,15458,3098,13,x15360-16384_y03072-04096,A,2.312752717472601,1.836232991546345,0.6356997108132596,True
20739.5,1.8902322700633185,0.4140759996554223,50,15878.0,3614.0,2,same_tile_same_polarity_fallback_snr_0.50_1.50,12.233324019324137,467.6002566295275,0.30573299573549595,APPLAUSE:14120,,204287.5,322070.5,493357.5,13106.5,0.04069450632703088,-1,DIAGNOSTIC_179,374231.5,292896,15878,3614,13,x15360-16384_y03072-04096,A,2.28229806977815,1.584524243743536,0.6379323096106264,True
20097.0,0.32031210281978073,0.33725857543547477,51,15880.0,3622.0,3,same_tile_same_polarity_fallback_snr_0.50_1.50,12.40945560150334,475.5901596963503,0.543937505747047,APPLAUSE:14120,,250945.0,461152.0,744073.0,13562.0,0.02940895843452918,-1,DIAGNOSTIC_179,551073.0,292896,15880,3622,13,x15360-16384_y03072-04096,A,3.2648125130995678,1.4889585379924404,0.6471170599562779,True
20097.0,0.25710531237315004,0.3354927151910562,52,15886.0,3631.0,4,same_tile_same_polarity_fallback_snr_0.50_1.50,14.83629073396726,486.3589209626981,0.5796093086580782,APPLAUSE:14120,,283645.0,539449.0,845458.0,16247.0,0.0301177683154478,-1,DIAGNOSTIC_179,632215.0,292896,15886,3631,13,x15360-16384_y03072-04096,A,3.353598563867116,1.4098216187473727,0.7736694621203506,True
20740.0,1.170618077265749,0.4152144549344083,53,15896.0,3637.0,5,same_tile_same_polarity_fallback_snr_0.50_1.50,16.901642882923245,496.42421375271374,0.420801661121436,APPLAUSE:14120,,293567.0,489318.0,707025.0,18029.0,0.03684515999820158,-1,DIAGNOSTIC_179,561730.0,292896,15896,3637,13,x15360-16384_y03072-04096,A,2.7456505494103927,1.5902762373595158,0.8813715768081911,True
19380.0,0.33749305728480566,0.39599967918782775,66,15880.0,3810.0,6,same_tile_same_polarity_fallback_snr_0.50_1.50,28.693642913642165,647.3592511117764,0.1027056225966283,APPLAUSE:14120,,765307.0,1513281.0,1932595.0,31117.0,0.020562605358819677,-1,DIAGNOSTIC_179,1728246.0,292896,15880,3810,13,x15360-16384_y03072-04096,A,2.6434188129114777,2.3719248379477644,1.4962901224661274,True
19367.5,0.6524206302982233,0.4464930296240976,38,16241.0,3528.0,7,same_tile_same_polarity_fallback_snr_0.50_1.50,11.954260645522893,670.090292423342,0.5177741610183786,APPLAUSE:14120,,215227.5,362540.0,482040.0,12287.5,0.03389281182766039,-1,DIAGNOSTIC_179,414566.5,292896,16241,3528,13,x15360-16384_y03072-04096,A,2.9958282181936133,1.4446657759632313,0.6233799653503461,True
21809.0,0.4877619475889036,0.4863004176665075,71,15415.0,3934.0,8,same_tile_same_polarity_fallback_snr_0.50_1.50,12.296191104601407,769.3900181312466,0.07473767455470115,APPLAUSE:14120,,241365.0,395773.0,496329.0,12842.0,0.032447893110444624,-1,DIAGNOSTIC_179,434739.0,292896,15415,3934,13,x15360-16384_y03072-04096,A,2.3499902707973725,2.1743574627318045,0.6412106454779726,True
20843.0,0.12647362525117745,0.40883416573770925,73,16020.0,3940.0,9,same_tile_same_polarity_fallback_snr_0.50_1.50,10.418602189905336,822.4317600871211,0.41326495263012086,APPLAUSE:14120,,186309.0,347932.0,455708.0,10896.0,0.031316464136670386,-1,DIAGNOSTIC_179,393827.0,292896,16020,3940,13,x15360-16384_y03072-04096,A,3.0171609874031695,1.7702740948665499,0.5432998380016618,True
20725.5,0.28376152432846424,0.4640009204099773,81,15828.0,4074.0,10,same_tile_same_polarity_fallback_snr_0.50_1.50,25.193795049489964,888.0146395189665,0.11004762727773176,APPLAUSE:14120,,610998.5,1097011.5,1316804.5,26782.5,0.024414055823480427,-1,DIAGNOSTIC_179,1214597.5,292896,15828,4074,13,x15360-16384_y03072-04096,A,2.5103378992597443,2.234081169780844,1.3137832234632363,True
-40.0,0.5172017296828573,0.299043663185797,265,1795.0,2046.0,1,same_tile_same_polarity_preferred_snr_0.75_1.25,13.519891644681799,197.60819821049935,0.07513969593326542,APPLAUSE:132654,,414261.0,903326.0,1385286.0,17415.0,0.019278754292470272,-1,DIAGNOSTIC_179,1104470.0,292896,1795,2046,261,x01024-02048_y01024-02048,B,2.780934925295539,2.571976320598634,1.0072745634305846,True
5.5,0.25875770147075255,0.28886047810105225,256,1312.0,1953.0,2,same_tile_same_polarity_preferred_snr_0.75_1.25,14.128586589057425,294.3891981714003,0.1534643707756823,APPLAUSE:132654,,473117.5,1050710.5,1637875.5,18668.5,0.017767501133756636,-1,DIAGNOSTIC_179,1287686.5,292896,1312,1953,261,x01024-02048_y01024-02048,B,2.92687502547746,2.4777039913535024,1.0526242563476536,True
940.5,0.568275198489333,0.31038279280729675,238,1880.0,1900.0,3,same_tile_same_polarity_preferred_snr_0.75_1.25,11.083383591897528,302.3177136722227,0.1085813977433806,APPLAUSE:132654,,328709.5,687608.5,1059045.5,14223.5,0.02068546273060906,-1,DIAGNOSTIC_179,834658.5,292896,1880,1900,261,x01024-02048_y01024-02048,B,2.7882739504953853,2.485519267659139,0.825747029803584,True
2167.5,1.1664325798302089,0.5217501544207908,168,1585.0,1657.0,4,same_tile_same_polarity_preferred_snr_0.75_1.25,11.455735586641456,357.3149870912218,0.2225855847324556,APPLAUSE:132654,,233556.5,367120.5,447640.5,13485.5,0.03673317071642689,-1,DIAGNOSTIC_179,402404.0,292896,1585,1657,261,x01024-02048_y01024-02048,B,2.357541767012202,1.8327869542706046,0.853488427649456,True
-480.0,0.5545480758188025,0.2829302820251303,258,1229.0,2006.0,5,same_tile_same_polarity_preferred_snr_0.75_1.25,16.050510136173166,371.0862433451286,0.1173772899044877,APPLAUSE:132654,,544823.0,1218124.0,1925644.0,21321.0,0.01750314417908193,-1,DIAGNOSTIC_179,1494916.0,292896,1229,2006,261,x01024-02048_y01024-02048,B,2.8595952312855184,2.5239436928134276,1.1958136215249608,True
-918.0,0.3038435092495661,0.276913065451814,260,2010.0,2010.0,6,same_tile_same_polarity_preferred_snr_0.75_1.25,16.74822648297485,410.01951173084433,0.10018329778754576,APPLAUSE:132654,,579149.0,1331343.0,2091447.0,22151.0,0.01663808650362829,-1,DIAGNOSTIC_179,1642960.0,292896,2010,2010,261,x01024-02048_y01024-02048,B,2.8783481012085175,2.589985696248928,1.2477956896578442,True
800.0,0.7748937505950658,0.2734610849210769,156,1420.0,1616.0,7,same_tile_same_polarity_preferred_snr_0.75_1.25,15.238868535582233,436.811172018299,0.15040632867630044,APPLAUSE:132654,,522941.0,1183292.0,1912305.0,20666.0,0.01746483539143339,-1,DIAGNOSTIC_179,1464424.0,292896,1420,1616,261,x01024-02048_y01024-02048,B,2.896454601477306,2.4608094986915274,1.1353437627137088,True
1311.0,0.4277581908158893,0.2949415513622134,139,1506.0,1578.0,8,same_tile_same_polarity_preferred_snr_0.75_1.25,15.347920624351508,446.0179368590461,0.13766680180939483,APPLAUSE:132654,,526189.0,1166099.0,1784045.0,20417.0,0.017508804998546436,-1,DIAGNOSTIC_179,1416302.0,292896,1506,1578,261,x01024-02048_y01024-02048,B,2.8751048855774117,2.4792983911134034,1.1434684872302308,True
-6367.5,0.6146991353502025,0.20589745776147744,226,2036.0,1868.0,9,same_tile_same_polarity_preferred_snr_0.75_1.25,16.135840388684944,459.795606764571,0.0779530998667326,APPLAUSE:132654,,635055.5,1621457.5,3084329.0,22856.5,0.01409626832649021,-1,DIAGNOSTIC_179,2126215.5,292896,2036,1868,261,x01024-02048_y01024-02048,B,2.9654992834695895,2.7343294216705605,1.2021709944318681,True
-4005.0,0.7958025089160573,0.2112948683536273,229,2041.0,1875.0,10,same_tile_same_polarity_preferred_snr_0.75_1.25,16.583421855749165,462.38728356216717,0.08475440427813075,APPLAUSE:132654,,692726.0,1748517.0,3278480.0,24899.0,0.014240067440007732,-1,DIAGNOSTIC_179,2269735.0,292896,2041,1875,261,x01024-02048_y01024-02048,B,2.931415819714659,2.682965418223255,1.2355172252068816,True
674.5,0.30451284682348245,0.29131048421629585,225,1113.0,1863.0,11,same_tile_same_polarity_preferred_snr_0.75_1.25,12.675341874594526,509.87253309037936,0.12124794435754305,APPLAUSE:132654,,425189.5,949419.5,1459575.0,16717.5,0.01760812791395163,-1,DIAGNOSTIC_179,1160687.5,292896,1113,1863,261,x01024-02048_y01024-02048,B,2.877443594337762,2.5285594735195285,0.9443529422136951,True
1060.0,0.9728323380467192,0.28414538275932394,118,1645.0,1502.0,12,same_tile_same_polarity_preferred_snr_0.75_1.25,14.40810787555964,513.9737347374863,0.08243591390243465,APPLAUSE:132654,,469517.0,1036572.0,1652383.0,19277.0,0.018596875084412854,-1,DIAGNOSTIC_179,1268736.0,292896,1645,1502,261,x01024-02048_y01024-02048,B,2.7368624756118503,2.5112467162095076,1.0734494736815385,True
845.0,0.958571570942067,0.31720642847647473,203,1160.0,1732.0,13,same_tile_same_polarity_preferred_snr_0.75_1.25,12.73366159057959,522.6126672785496,0.08197411889365702,APPLAUSE:132654,,408035.0,867586.0,1286339.0,16838.0,0.019407874262609124,-1,DIAGNOSTIC_179,1033861.0,292896,1160,1732,261,x01024-02048_y01024-02048,B,2.664044281702156,2.4456615990159363,0.9486979449697904,True
1161.5,0.5551636709397151,0.3094822443306156,135,1955.0,1570.0,14,same_tile_same_polarity_preferred_snr_0.75_1.25,10.945464877611036,568.4725147269655,0.12528138051865112,APPLAUSE:132654,,344718.5,753684.5,1113855.5,14178.5,0.01881224836121746,-1,DIAGNOSTIC_179,903656.5,292896,1955,1570,261,x01024-02048_y01024-02048,B,2.8175272851676136,2.4645435772328477,0.8154716506531542,True
