pair_index,pair_id,fragment_index,start_utc,end_utc,duration_seconds,fragment_status,extent_status,witness_time_utc,witness_distance_km,witness_disparity_arcsec,witness_ge2arcsec,fixed_time_component_intervals_json,deltat_source,deltat_uncertainty_qualification,published_reference_max_score_arcsec,height107m_max_score_arcsec,cells_processed,cells_certified_empty,cells_unresolved,max_depth_reached,exact_time_probes,negative_certificate_digest_sha256,unresolved_reason,input_hold_reason
1,2865|85207,1,1928-04-23T21:06:06+00:00,1928-04-23T21:16:05+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,6c60a8bbb5e9392dda84678c3f8cdc384e3b3bdaec4b10e9587db8e6b989b226,,
2,2865|85208,1,1928-04-23T21:19:04+00:00,1928-04-23T21:22:04+00:00,180.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,193fcccc59ff6cc7869914521d0253f5a66cd11464fdd27fecfc74bbce410560,,
3,2865|85209,1,1928-04-23T21:37:01+00:00,1928-04-23T21:47:00+00:00,599.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,389617bcfc10962019ad934eed7977ccf0f6b04639d3140764aba2d279cc680a,,
4,2865|85210,1,1928-04-23T21:48:59+00:00,1928-04-23T21:51:59+00:00,180.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,68600b05c2d8bad2ecb873a18cfdfadc9f01a70af6acb6c6953fdc712903efde,,
5,2867|85213,1,1928-04-23T22:41:19+00:00,1928-04-23T22:41:51+00:00,32.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,56549529c695116eb2a1f2736fa019fe76886375e619aef44b10191a6302050b,,
6,2867|85214,1,1928-04-23T22:43:50+00:00,1928-04-23T22:46:50+00:00,180.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,10b18c18384e3cba3e4e6eed773501528e28b883977ef19441d62b2bde611b75,,
7,2867|85217,1,1928-04-23T23:28:43+00:00,1928-04-23T23:38:41+00:00,598.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,5,3,0,2,7,fc1047a4145ba78a1b0f8b7abee6c671e27e5cd1ad04556d38538b85fe44f87e,,
8,2867|85218,1,1928-04-23T23:40:41+00:00,1928-04-23T23:43:41+00:00,180.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,4217ac0b74303a275028a5052293b16b92cf469873a95aecebfdf1a0d6d3146f,,
9,2869|85223,1,1928-04-24T01:25:57+00:00,1928-04-24T01:28:23+00:00,146.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,bf3c50b83d610ce6d65ebbb3941aeb0d72d26798b15c92fce76f14807f971695,,
10,2869|85224,1,1928-04-24T01:29:23+00:00,1928-04-24T01:32:23+00:00,180.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,857b62de30e832bd3e48d849f39f7065eb0b5185064912f2532f919bf896f9e5,,
11,2869|85227,1,1928-04-24T02:03:17+00:00,1928-04-24T02:12:49+00:00,572.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,47bceae8c6cbaece52668bb8e0cf35bbce6a367c09a34f4280fd110994650923,,
12,2934|85327,1,1928-09-07T20:07:08+00:00,1928-09-07T20:14:25+00:00,437.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,d4a837f0d66182edfcfc7160655e4d4a58fa4a5dc0bd3dad3e29448d3f585c3a,,
13,2935|85327,1,1928-09-07T20:18:24+00:00,1928-09-07T20:26:23+00:00,479.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,31ac503c25efa19883b6c22c18e50d28ab2158db78ab28fd4bee863d2ea43822,,
14,2936|85328,1,1928-09-07T20:30:22+00:00,1928-09-07T20:36:03+00:00,341.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,3c8c1616c3afa63de43189a00927ac92a0ae60d79966fca4d881c539f952ce84,,
15,2940|85329,1,1928-09-07T21:20:14+00:00,1928-09-07T21:28:13+00:00,479.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,054e104436181cacab39a27a180e7231a9c5e66b66c8234f4c01075c0d1e9446,,
16,2941|85329,1,1928-09-07T21:32:12+00:00,1928-09-07T21:37:53+00:00,341.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,3c0e4f191f3b44e616e55318c1991bd94328a1c54463452315d3250d1c51f3f9,,
17,2942|85330,1,1928-09-07T21:44:10+00:00,1928-09-07T21:46:52+00:00,162.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,32b0d13f84cf12ae39d2e07d61fe0e274caca4f6c6223cd505db7e480c78219b,,
18,2944|85332,1,1928-09-07T22:55:59+00:00,1928-09-07T22:57:40+00:00,101.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,7cab2457aad6267c6ae86502159a61cf9cda92ae26fe5a3cd868b03a4b39116c,,
19,2991|85345,1,1928-09-18T00:27:00+00:00,1928-09-18T00:43:57+00:00,1017.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,31,16,0,4,33,9697dd117ea891bbb679f7f79d41944b4c87f2ec32f0c4058cd9194af08c38be,,
20,2991|85346,1,1928-09-18T00:47:56+00:00,1928-09-18T00:52:26+00:00,270.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,e3638f20e7355e339a1b74370fc5fd8b45242ca9b94c69509473ec2ce99f987d,,
21,2991|85347,1,1928-09-18T01:59:44+00:00,1928-09-18T02:14:42+00:00,898.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,dbfa09cf1abb1576a60d76b4584e0cfd1c133951eb716622d5b737c2a4e6c4a6,,
22,2991|85348,1,1928-09-18T02:15:42+00:00,1928-09-18T02:20:11+00:00,269.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,c1b2ef8fab55db2705877d52cc6bacf2d591558d823053ff5adf2b97bcd79203,,
23,2991|85349,1,1928-09-18T02:47:36+00:00,1928-09-18T03:06:33+00:00,1137.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,9c834964a5d4cc10bfc316664b66582dfb70e4a0ad6cd9aef5a9a7b688db4c52,,
24,2991|85350,1,1928-09-18T03:10:32+00:00,1928-09-18T03:18:31+00:00,479.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,a3cdb72d8ea638b48aade51db1a01f877e290678344bd7d9b29d1102e991cf68,,
25,2998|85351,1,1928-09-18T20:46:57+00:00,1928-09-18T20:54:56+00:00,479.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,7bd100239b9200300b421e9314fc05339106b01627d90495d488cfd0ad8df06d,,
26,3008|120605,1,1928-10-10T20:19:00+00:00,1928-10-10T20:35:15+00:00,975.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,11,6,0,3,13,6a3ee11cedc51d6658cecb2a8d919484246fa9c81b709916928a9af2e68a109d,,
27,3010|85371,1,1928-10-12T21:33:54+00:00,1928-10-12T21:42:11+00:00,497.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,76e7d564cb38efc2c749ccb292601ba56e6d61f64053cdb3abae9725c29e922b,,
28,3013|85371,1,1928-10-12T22:02:08+00:00,1928-10-12T22:03:49+00:00,101.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,af8bc847261b76af9b91ed1998f51300a384c6e1aa80ea4ecac7827a76a1c140,,
29,3013|85373,1,1928-10-12T23:13:38+00:00,1928-10-12T23:33:35+00:00,1197.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-12T23:13:56.703125+00:00,12515.239693944663,10827.680916264811,True,"[{""component_a"":0,""component_b"":0,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.000978227824759738,2.9835437321279676,6,0,0,5,8,,,
30,3013|85374,1,1928-10-12T23:35:34+00:00,1928-10-12T23:41:33+00:00,359.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-12T23:35:34+00:00,11790.692572530766,11664.06943914748,True,"[{""component_a"":0,""component_b"":0,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0011051004194421329,2.8303679867083384,1,0,0,0,3,,,
31,3018|85378,1,1928-10-14T21:10:23+00:00,1928-10-14T21:11:35+00:00,72.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,5591258fb4a3f97fed1bed7f1ca5891ba6daa36ae23d4745fe8e3373bb8dd8b3,,
32,3018|85379,1,1928-10-14T23:10:04+00:00,1928-10-14T23:16:44+00:00,400.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-14T23:16:44+00:00,7036.695856168434,74197.31975484507,True,"[{""component_a"":0,""component_b"":1,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""},{""component_a"":0,""component_b"":0,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.008543719046432896,15.69050318178086,1,0,0,0,3,,,
33,3018|85380,1,1928-10-14T23:17:44+00:00,1928-10-14T23:19:02+00:00,78.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-14T23:19:02+00:00,7036.48589488871,73711.03758699218,True,"[{""component_a"":1,""component_b"":1,""lower_closed"":true,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":7036.48589488871,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.008527510745762322,14.942105840192642,1,0,0,0,3,,,
34,3018|85395,1,1928-10-15T21:39:22+00:00,1928-10-15T21:47:02+00:00,460.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,4fdcb992013b1697f8f6f181ff9e3f148dffcb0a4235a861a94ddd4160cd0081,,
35,3018|85396,1,1928-10-15T21:48:02+00:00,1928-10-15T21:54:01+00:00,359.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,bcbbbc3a71091c9e66fd5a9231373f7313fa83e989ea96bf496d05d8e863d5da,,
36,3018|85397,1,1928-10-15T22:04:59+00:00,1928-10-15T22:24:56+00:00,1197.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-15T22:07:28.625000+00:00,12541.727268263834,9196.717976093867,True,"[{""component_a"":1,""component_b"":0,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":true,""min_distance_km"":null,""upper_closed"":false,""upper_extent_state"":""VERIFIED_UNBOUNDED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0008896781677390389,3.399682910287435,3,0,0,2,5,,,
37,3018|85398,1,1928-10-15T22:25:56+00:00,1928-10-15T22:31:55+00:00,359.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-15T22:28:55.500000+00:00,11755.472128179286,9856.831326538046,True,"[{""component_a"":1,""component_b"":0,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":true,""min_distance_km"":null,""upper_closed"":false,""upper_extent_state"":""VERIFIED_UNBOUNDED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0010238686887040437,3.32232942270653,1,0,0,0,3,,,
38,3018|85399,1,1928-10-15T22:41:53+00:00,1928-10-15T23:03:50+00:00,1317.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-15T22:52:51.500000+00:00,7811.947772208353,33075.08538476284,True,"[{""component_a"":0,""component_b"":1,""lower_closed"":true,""max_distance_km"":null,""max_unbounded"":true,""min_distance_km"":7811.947772208353,""upper_closed"":false,""upper_extent_state"":""VERIFIED_UNBOUNDED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0036663677798449727,9.289135265200144,1,0,0,0,3,,,
39,3018|85400,1,1928-10-15T23:04:50+00:00,1928-10-15T23:12:48+00:00,478.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-15T23:04:50+00:00,7784.575304256772,34670.821473435695,True,"[{""component_a"":1,""component_b"":0,""lower_closed"":true,""max_distance_km"":null,""max_unbounded"":true,""min_distance_km"":7784.575304256772,""upper_closed"":false,""upper_extent_state"":""VERIFIED_UNBOUNDED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0037330708986883696,10.716500180128447,1,0,0,0,3,,,
40,3018|85401,1,1928-10-15T23:21:47+00:00,1928-10-15T23:41:44+00:00,1197.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1928-10-15T23:41:44+00:00,7785.214269340707,33182.38100912686,True,"[{""component_a"":1,""component_b"":0,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.003726088006469934,8.98805655887844,1,0,0,0,3,,,
41,3020|85403,1,1928-10-16T00:12:17+00:00,1928-10-16T00:17:38+00:00,321.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,10edaabffb6e1a927ad45a8c537814f77ddc25bbadfa37886e2c54d34f256845,,
42,3020|85404,1,1928-10-16T00:18:38+00:00,1928-10-16T00:24:37+00:00,359.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,0d7f7b7f113d7566108fe9f60546445a4656e94aec7dff7be941cd34371bbfd7,,
43,3020|85405,1,1928-10-16T00:43:34+00:00,1928-10-16T01:04:30+00:00,1256.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,31,16,0,4,33,a18c86fbf685203f6ee83bbb2e3cf41bac45823ad25e75ffbaca4b846b774784,,
44,3020|85406,1,1928-10-16T01:05:30+00:00,1928-10-16T01:11:29+00:00,359.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,dcc6babac36d51d5e5332e21482a7fbcfe394b76d7d0c2bbdc568aafb717bff2,,
45,3020|85407,1,1928-10-16T01:19:28+00:00,1928-10-16T01:39:24+00:00,1196.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,d1104919d94dd964283e36f01bb06ba89ed1b7a239e6ae61a8f5b6bfe1d2f658,,
46,3020|85408,1,1928-10-16T01:40:24+00:00,1928-10-16T01:46:23+00:00,359.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,4a4d35d90fd9462d8be28736d5bfcdc6e4c53626cb35725b38be8ca0a7a9b63d,,
47,3020|85409,1,1928-10-16T01:57:21+00:00,1928-10-16T02:19:18+00:00,1317.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,7407bcdc58d6e854abff22ab81ff8efbffd44b57479d18e1a3c9ca6c497f73b5,,
48,3020|85410,1,1928-10-16T02:20:17+00:00,1928-10-16T02:23:55+00:00,218.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,8a521a1087b6c02349d61e933a40a5417c4cebd3f94cc5b5e09c37191b54e14e,,
49,3029|85465,1,1928-12-08T21:44:09+00:00,1928-12-08T22:14:04+00:00,1795.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,41,21,0,5,43,327c76df18c11c852cd0f725b70482230856975ce4687bb4ea8e7a47737af5f7,,
50,3029|85466,1,1928-12-08T22:15:04+00:00,1928-12-08T22:24:03+00:00,539.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,79e64d924821969cb6b971e3b0eb4fde11ec6ad0b383f948abfb8efd6c0ed50f,,
51,3047|120732,1,1929-01-09T18:47:46+00:00,1929-01-09T19:11:00+00:00,1394.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,9a297356765b19bff5148079b55bdcabd3452e089fc74aaa323b3644eb5b5a4b,,
52,3047|120736,1,1929-01-09T20:53:00+00:00,1929-01-09T20:53:26+00:00,26.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1929-01-09T20:53:00+00:00,6815.457150685825,164837.27098937173,True,"[{""component_a"":1,""component_b"":1,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.016031916269980854,27.16398361707447,1,0,0,0,3,,,
53,3049|85493,1,1929-01-09T22:15:12+00:00,1929-01-09T22:21:53+00:00,401.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,6b12148a8274fd54fcbaab69756c948643fafefef00d9df970711d0ded7dddf7,,
54,3049|85494,1,1929-01-09T22:22:53+00:00,1929-01-09T22:27:22+00:00,269.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,e6fcdb34b3229e16d179f548d09be215f98e078757a37a06c05ba95c7a5fa19a,,
55,3049|85495,1,1929-01-09T22:33:51+00:00,1929-01-09T22:49:49+00:00,958.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,8f14bcc6c33c32308e373afa7c4beb3e912d22bcde327e0610df633df807dbd3,,
56,3049|85496,1,1929-01-09T22:50:48+00:00,1929-01-09T22:55:18+00:00,270.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,1,1,0,0,3,05d7019e8eae8d2c6f6961cd48d879b4f2a19587f66f8051db55d5d86fcf1fa1,,
57,3049|85497,1,1929-01-09T23:00:47+00:00,1929-01-09T23:16:44+00:00,957.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,04669e28476db21eba52169bc65a0bf90cf09672fb4f29cf09dbd787e75ac8cb,,
58,3049|85498,1,1929-01-09T23:17:44+00:00,1929-01-09T23:22:13+00:00,269.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,eeae646fa54231ff9e42f98496010d66a3eed12a5e8f9c34b49b4b2aee185ea3,,
59,3049|85499,1,1929-01-09T23:29:42+00:00,1929-01-09T23:49:39+00:00,1197.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,cbb430ad64ad0a55a5582e6698cbe0b61b863f5c684cfdcd56b1bbdceb9e942c,,
60,3049|85500,1,1929-01-09T23:50:39+00:00,1929-01-09T23:56:38+00:00,359.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,6fb9d321e523405a5f779d522512c683c3e596115d702c4cec1ac99f88c222bf,,
61,3049|85501,1,1929-01-10T00:02:37+00:00,1929-01-10T00:32:32+00:00,1795.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1929-01-10T00:17:34.500000+00:00,7433.053726664108,55188.99155119901,True,"[{""component_a"":0,""component_b"":1,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.007358054834681608,10.68019007168325,1,0,0,0,3,,,
62,3049|85502,1,1929-01-10T00:33:31+00:00,1929-01-10T00:42:30+00:00,539.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1929-01-10T00:38:00.500000+00:00,7667.650467324518,44453.69830719388,True,"[{""component_a"":1,""component_b"":1,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":false,""min_distance_km"":null,""upper_closed"":null,""upper_extent_state"":""UNRESOLVED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.005894906870714451,5.029468822347711,1,0,0,0,3,,,
63,3074|85569,1,1929-01-31T18:47:02+00:00,1929-01-31T18:50:43+00:00,221.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,e6733beaf5fe5b49ac2e07a8e928de8e992faa8d68acf0b51050e856ebf6b700,,
64,3074|85570,1,1929-01-31T18:51:43+00:00,1929-01-31T18:59:41+00:00,478.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,7,4,0,2,9,83b1d53001862d36aecf4fd840821d85f630e9d0684a81c32fb822eb4fe339e8,,
65,3075|85573,1,1929-01-31T20:52:23+00:00,1929-01-31T21:12:20+00:00,1197.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1929-01-31T21:02:21.500000+00:00,10956.188960399202,14944.96861158638,True,"[{""component_a"":1,""component_b"":1,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":true,""min_distance_km"":null,""upper_closed"":false,""upper_extent_state"":""VERIFIED_UNBOUNDED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0015608082675527826,1.9932196459009777,1,0,0,0,3,,,
66,3075|85574,1,1929-01-31T21:13:20+00:00,1929-01-31T21:19:19+00:00,359.0,FINITE_GEOMETRY_ADMISSIBLE_WITNESS,PARTIAL_UNRESOLVED,1929-01-31T21:13:22.081605+00:00,10981.893751274747,14635.530003562031,True,"[{""component_a"":1,""component_b"":1,""lower_closed"":null,""max_distance_km"":null,""max_unbounded"":true,""min_distance_km"":null,""upper_closed"":false,""upper_extent_state"":""VERIFIED_UNBOUNDED""}]",HISTORIC_WITH_ERROR,HISTORIC_DELTAT_ERROR_AVAILABLE,0.0015353040693869423,1.5900214139628877,103,0,47,13,105,,,
67,3075|85575,1,1929-01-31T21:25:18+00:00,1929-01-31T21:45:15+00:00,1197.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,6f81347f22c387338452a703203772f0a22548fb4678a06361807f71c9b3d5d2,,
68,3075|85576,1,1929-01-31T21:46:45+00:00,1929-01-31T21:52:44+00:00,359.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,3,2,0,1,5,ae55bc84422d7a8c213ed5c42725fbaba29253228d462a6919ccdbcbe3f5922c,,
69,3075|85577,1,1929-01-31T21:58:13+00:00,1929-01-31T22:18:09+00:00,1196.0,FINITE_GEOMETRY_CERTIFIED_NONADMISSIBLE,FULL_TIME_DOMAIN_CLASSIFIED,,,,,[],,,,,15,8,0,3,17,07c6bc3291df6205f17ded56a56254cd058a4774adcb7c75ab7c75e3e5ea56c5,,
