exposure_a,archive_a,site_a,start_a_utc,duration_a_s,end_a_utc,time_precision_a,ra_a_deg,dec_a_deg,fov_a_deg,access_a,exposure_b,archive_b,site_b,start_b_utc,duration_b_s,end_b_utc,time_precision_b,ra_b_deg,dec_b_deg,fov_b_deg,access_b,midpoint_delta_minutes,center_separation_deg,classification,validation_needed
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05352,Harvard DASCH,DASCH historical observing site unresolved,1951-01-30T20:20:13.099994047+00:00,6000.0,1951-01-30T22:00:13.099994047+00:00,service_timestamp,110.37004991642574,-15.422992913911273,89.60784950226463,http://dc.g-vo.org/getproduct/dasch/q/bi05352,APPLAUSE:11787,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-01-30T21:10:53+00:00,480.0,1951-01-30T21:18:53+00:00,calibrated_ut,86.4218,9.05,5.0,https://www.plate-archive.org/,4.665000083333334,34.085490184381804,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05352,Harvard DASCH,DASCH historical observing site unresolved,1951-01-30T20:20:13.099994047+00:00,6000.0,1951-01-30T22:00:13.099994047+00:00,service_timestamp,110.37004991642574,-15.422992913911273,89.60784950226463,http://dc.g-vo.org/getproduct/dasch/q/bi05352,APPLAUSE:11789,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-01-30T21:29:50+00:00,120.0,1951-01-30T21:31:50+00:00,calibrated_ut,86.4218,9.05,5.0,https://www.plate-archive.org/,20.61500008333333,34.085490184381804,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05352,Harvard DASCH,DASCH historical observing site unresolved,1951-01-30T20:20:13.099994047+00:00,6000.0,1951-01-30T22:00:13.099994047+00:00,service_timestamp,110.37004991642574,-15.422992913911273,89.60784950226463,http://dc.g-vo.org/getproduct/dasch/q/bi05352,APPLAUSE:11790,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-01-30T21:32:49+00:00,120.0,1951-01-30T21:34:49+00:00,calibrated_ut,86.4218,9.05,5.0,https://www.plate-archive.org/,23.598333416666666,34.085490184381804,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:11789,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-01-30T21:29:50+00:00,120.0,1951-01-30T21:31:50+00:00,calibrated_ut,86.4218,9.05,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,Harvard DASCH,DASCH historical observing site unresolved,1951-01-30T21:29:07.100016198+00:00,2100.0,1951-01-30T22:04:07.100016198+00:00,service_timestamp,88.49725376059438,12.959947575205293,15.28398,http://dc.g-vo.org/getproduct/dasch/q/b75711,15.785000266666666,4.408675529255774,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:11790,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-01-30T21:32:49+00:00,120.0,1951-01-30T21:34:49+00:00,calibrated_ut,86.4218,9.05,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/b75711,Harvard DASCH,DASCH historical observing site unresolved,1951-01-30T21:29:07.100016198+00:00,2100.0,1951-01-30T22:04:07.100016198+00:00,service_timestamp,88.49725376059438,12.959947575205293,15.28398,http://dc.g-vo.org/getproduct/dasch/q/b75711,12.801666933333333,4.408675529255774,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:11813,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-02-25T18:07:52+00:00,360.0,1951-02-25T18:13:52+00:00,calibrated_ut,86.4208,9.05,5.0,https://www.plate-archive.org/,DASCH:ivo://org.gavo.dc/~?dasch/q/bi05358,Harvard DASCH,DASCH historical observing site unresolved,1951-02-25T17:53:07.700003381+00:00,5400.0,1951-02-25T19:23:07.700003381+00:00,service_timestamp,87.21316230586336,6.047405846540576,90.4032390353082,http://dc.g-vo.org/getproduct/dasch/q/bi05358,27.261666716666664,3.1036149495478105,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05359,Harvard DASCH,DASCH historical observing site unresolved,1951-02-27T17:53:12.100006550+00:00,7200.0,1951-02-27T19:53:12.100006550+00:00,service_timestamp,90.27377694605532,-27.93828111724787,90.3996279818151,http://dc.g-vo.org/getproduct/dasch/q/bi05359,APPLAUSE:11817,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-02-27T19:01:50+00:00,2400.0,1951-02-27T19:41:50+00:00,calibrated_ut,103.1277,-0.0619,5.0,https://www.plate-archive.org/,28.63166655,30.478505652866865,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/rb16858,Harvard DASCH,DASCH historical observing site unresolved,1951-02-28T19:50:56.200012774+00:00,7200.0,1951-02-28T21:50:56.200012774+00:00,service_timestamp,120.86984960959596,-0.5946315834447883,32.95527127639576,http://dc.g-vo.org/getproduct/dasch/q/rb16858,APPLAUSE:11819,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-02-28T20:47:36+00:00,2400.0,1951-02-28T21:27:36+00:00,calibrated_ut,103.1277,-0.0619,5.0,https://www.plate-archive.org/,16.663333116666667,17.749788395181206,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,Harvard DASCH,DASCH historical observing site unresolved,1951-02-28T19:53:55.699984642+00:00,7200.0,1951-02-28T21:53:55.699984642+00:00,service_timestamp,123.49837783239256,-20.03325074789752,90.38588083232013,http://dc.g-vo.org/getproduct/dasch/q/bi05361,APPLAUSE:11819,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-02-28T20:47:36+00:00,2400.0,1951-02-28T21:27:36+00:00,calibrated_ut,103.1277,-0.0619,5.0,https://www.plate-archive.org/,13.671666916666668,28.223708159980532,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05397,Harvard DASCH,DASCH historical observing site unresolved,1951-07-05T20:49:08.899984148+00:00,3600.0,1951-07-05T21:49:08.899984148+00:00,service_timestamp,282.11961156008584,0.0566696338354561,83.7805477625615,http://dc.g-vo.org/getproduct/dasch/q/bi05397,POSS-I:266:E,POSS-I Palomar,Palomar Observatory,1951-07-05T20:57:00+00:00,3000.0,1951-07-05T21:47:00+00:00,catalog_recorded_time_basis_verify,259.9533333333333,-6.147500000000001,6.5,https://archive.stsci.edu/dss/,2.851666916666667,22.97710029167943,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05437,Harvard DASCH,DASCH historical observing site unresolved,1951-08-23T18:55:11.400009902+00:00,7200.0,1951-08-23T20:55:11.400009902+00:00,service_timestamp,315.7885466500675,1.2154831427951256,89.83095115705413,http://dc.g-vo.org/getproduct/dasch/q/bi05437,POSS-I:323:E,POSS-I Palomar,Palomar Observatory,1951-08-23T19:57:00+00:00,3000.0,1951-08-23T20:47:00+00:00,catalog_recorded_time_basis_verify,289.8520833333333,0.26555555555555554,6.5,https://archive.stsci.edu/dss/,26.809999833333332,25.951352615963714,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
DASCH:ivo://org.gavo.dc/~?dasch/q/bi05446,Harvard DASCH,DASCH historical observing site unresolved,1951-08-31T18:59:38.200011167+00:00,7200.0,1951-08-31T20:59:38.200011167+00:00,service_timestamp,273.1432269911091,-14.843629099921946,90.18276816461103,http://dc.g-vo.org/getproduct/dasch/q/bi05446,POSS-I:330:E,POSS-I Palomar,Palomar Observatory,1951-08-31T19:41:00+00:00,3000.0,1951-08-31T20:31:00+00:00,catalog_recorded_time_basis_verify,290.0120833333333,-11.732222222222223,6.5,https://archive.stsci.edu/dss/,6.363333133333333,16.7040477706479,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139003,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T19:43:00+00:00,1800.0,1951-09-01T20:13:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,APPLAUSE:131662,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-09-01T19:54:00+00:00,3600.0,1951-09-01T20:54:00+00:00,calibrated_ut,300.4149,40.137,5.0,https://www.plate-archive.org/,26.0,1.4056628645550282,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:131662,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-09-01T19:54:00+00:00,3600.0,1951-09-01T20:54:00+00:00,calibrated_ut,300.4149,40.137,5.0,https://www.plate-archive.org/,APPLAUSE:12404,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:33:16+00:00,30.0,1951-09-01T20:33:46+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,9.516666666666667,4.680577512820928,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:131662,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-09-01T19:54:00+00:00,3600.0,1951-09-01T20:54:00+00:00,calibrated_ut,300.4149,40.137,5.0,https://www.plate-archive.org/,APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,12.0,1.4056628645550282,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:131662,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-09-01T19:54:00+00:00,3600.0,1951-09-01T20:54:00+00:00,calibrated_ut,300.4149,40.137,5.0,https://www.plate-archive.org/,APPLAUSE:12405,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:38:15+00:00,30.0,1951-09-01T20:38:45+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,14.5,4.680577512820928,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:131662,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-09-01T19:54:00+00:00,3600.0,1951-09-01T20:54:00+00:00,calibrated_ut,300.4149,40.137,5.0,https://www.plate-archive.org/,APPLAUSE:12406,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:43:14+00:00,30.0,1951-09-01T20:43:44+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,19.483333333333334,4.680577512820928,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:131662,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-09-01T19:54:00+00:00,3600.0,1951-09-01T20:54:00+00:00,calibrated_ut,300.4149,40.137,5.0,https://www.plate-archive.org/,APPLAUSE:12407,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:48:14+00:00,30.0,1951-09-01T20:48:44+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,24.483333333333334,4.680577512820928,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:131662,"Astrograph, Bamberg Northern Sky Patrol","Dr. Karl Remeis-Sternwarte, Bamberg",1951-09-01T19:54:00+00:00,3600.0,1951-09-01T20:54:00+00:00,calibrated_ut,300.4149,40.137,5.0,https://www.plate-archive.org/,APPLAUSE:12408,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:53:13+00:00,30.0,1951-09-01T20:53:43+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,29.466666666666665,4.680577512820928,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:12404,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:33:16+00:00,30.0,1951-09-01T20:33:46+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,2.4833333333333334,4.349872984569095,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,APPLAUSE:12405,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:38:15+00:00,30.0,1951-09-01T20:38:45+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,2.5,4.349872984569095,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,APPLAUSE:12406,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:43:14+00:00,30.0,1951-09-01T20:43:44+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,7.483333333333333,4.349872984569095,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,APPLAUSE:12407,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:48:14+00:00,30.0,1951-09-01T20:48:44+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,12.483333333333333,4.349872984569095,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,APPLAUSE:12408,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:53:13+00:00,30.0,1951-09-01T20:53:43+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,17.466666666666665,4.349872984569095,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,APPLAUSE:12409,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:58:12+00:00,30.0,1951-09-01T20:58:42+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,22.45,4.349872984569095,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139004,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T20:18:00+00:00,2160.0,1951-09-01T20:54:00+00:00,calibrated_ut,298.9175,39.3308,5.0,https://www.plate-archive.org/,APPLAUSE:12410,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:03:11+00:00,30.0,1951-09-01T21:03:41+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,27.433333333333334,4.349872984569095,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:12409,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T20:58:12+00:00,30.0,1951-09-01T20:58:42+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,25.55,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:12410,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:03:11+00:00,30.0,1951-09-01T21:03:41+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,20.566666666666666,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:12411,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:08:10+00:00,30.0,1951-09-01T21:08:40+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,15.583333333333334,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:12412,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:13:10+00:00,30.0,1951-09-01T21:13:40+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,10.583333333333334,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:12413,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:18:09+00:00,30.0,1951-09-01T21:18:39+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,5.6,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:12414,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:23:08+00:00,30.0,1951-09-01T21:23:38+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,0.6166666666666667,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,APPLAUSE:12415,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:28:07+00:00,30.0,1951-09-01T21:28:37+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,4.366666666666666,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
APPLAUSE:139005,Zeiss Double Astrograph,Vatican Observatory,1951-09-01T21:04:00+00:00,2400.0,1951-09-01T21:44:00+00:00,calibrated_ut,303.6933,36.8,5.0,https://www.plate-archive.org/,APPLAUSE:12416,Lippert-Astrograph (Hamburg),Hamburger Sternwarte,1951-09-01T21:33:06+00:00,30.0,1951-09-01T21:33:36+00:00,calibrated_ut,301.647,35.5585,5.0,https://www.plate-archive.org/,9.35,2.0661857742182037,candidate_independent_overlap,inspect logbooks; verify timestamp precision; use true footprint; inspect pixels
